"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.652635237E2,-5.561975609E0,-2.899297209E1,-5.766939813E0
4.652735217E2,-5.339500748E0,-2.965301748E1,-8.030767121E0
4.652835187E2,-3.412000314E0,-2.935689343E1,-1.045412460E1
4.652935167E2,-1.625174826E0,-2.892426964E1,-1.335872430E1
4.653035137E2,5.318872941E-1,-2.788962354E1,-1.509512164E1
4.653135117E2,1.792492902E0,-2.669285286E1,-1.498362109E1
4.653235087E2,3.205347726E0,-2.636329210E1,-1.341915644E1
4.653335067E2,4.645791176E0,-2.598816748E1,-1.054547448E1
4.653435037E2,5.869551432E0,-2.536767499E1,-7.043335535E0
4.653535017E2,6.090715347E0,-2.475871087E1,-3.805560320E0
4.653634987E2,6.600942215E0,-2.349340615E1,-8.835201323E-1
4.653734967E2,8.414044506E0,-2.023213331E1,1.467628909E0
4.653834937E2,1.188067799E1,-1.365255858E1,4.262972798E0
4.653934917E2,1.626170548E1,-3.254024627E0,7.078183771E0
4.654034887E2,2.576112478E1,8.375261679E0,1.079982719E1
4.654134867E2,3.649337570E1,1.995493787E1,1.515065031E1
4.654234837E2,4.054129083E1,3.081002242E1,1.898469066E1
4.654334817E2,3.943484794E1,3.620579326E1,2.318203958E1
4.654434787E2,3.665944130E1,3.426307925E1,2.586590454E1
4.654534767E2,3.023812964E1,2.863468512E1,2.534554679E1
4.654634737E2,2.122763347E1,2.302603820E1,2.159258393E1
4.654734707E2,1.209276702E1,1.751389490E1,1.422015482E1
4.654834687E2,6.338402233E0,1.390349067E1,6.078467184E0
4.654934667E2,3.612405152E0,1.253117371E1,2.862235451E-1
4.655034637E2,2.747317783E0,1.147689149E1,-2.554556133E0
4.655134607E2,8.455658555E-1,1.052400467E1,-4.391984594E0
4.655234587E2,-1.872400659E0,9.111815554E0,-6.539203219E0
4.655334557E2,-4.432820379E0,7.434409012E0,-8.295391052E0
4.655434537E2,-7.205298146E0,5.750191634E0,-8.897553692E0
4.655534507E2,-9.434366680E0,3.971512486E0,-8.027548229E0
4.655634487E2,-1.113113394E1,2.286230330E0,-6.553331847E0
4.655734457E2,-1.286781546E1,8.724688947E-1,-5.395767335E0
4.655834437E2,-1.404067102E1,1.084965482E-1,-4.565030018E0
4.655934407E2,-1.406856458E1,-1.830853853E-1,-3.849836606E0
4.656034387E2,-1.360292507E1,6.547887504E-2,-3.135074134E0
4.656134357E2,-1.353062074E1,6.460644123E-1,-2.984563880E0
4.656234337E2,-1.322261281E1,1.065475543E0,-3.273855459E0
4.656334307E2,-1.283952429E1,1.824466062E0,-3.213463662E0
4.656434287E2,-1.239970959E1,2.847520348E0,-2.547859316E0
4.656534257E2,-1.202677652E1,3.679903071E0,-1.553966703E0
4.656634237E2,-1.110733226E1,4.183993579E0,-4.124854694E-1
4.656734207E2,-9.557673934E0,4.593798319E0,1.209036967E0
4.656834187E2,-8.060534711E0,4.851742390E0,2.942527077E0
4.656934157E2,-6.748149378E0,4.575790064E0,3.973655491E0
4.657034137E2,-5.558193045E0,4.187394612E0,4.414202845E0
4.657134107E2,-5.428194239E0,3.750492997E0,4.551469740E0
4.657234087E2,-5.068055456E0,3.003836887E0,5.206715158E0
4.657334057E2,-4.549713237E0,2.840274478E0,6.357741314E0
4.657434037E2,-4.704521779E0,3.362064216E0,7.052367729E0
4.657534007E2,-4.617466094E0,5.387829739E0,8.157520723E0
4.657633987E2,-4.848965548E0,9.654094520E0,9.419129421E0
4.657733957E2,-3.762047095E0,1.418625617E1,1.129271473E1
4.657833937E2,2.385213458E0,1.833566844E1,1.884328394E1
4.657933907E2,1.085828181E1,2.398868169E1,3.131752565E1
4.658033877E2,1.772436543E1,2.362128008E1,3.829092673E1
4.658133857E2,1.941628067E1,1.579167355E1,3.445981467E1
4.658233827E2,1.945802511E1,1.311008548E1,3.055464410E1
4.658333807E2,2.346014719E1,1.109110390E1,2.784927775E1
4.658433777E2,2.402508645E1,6.506471676E0,2.179945842E1
4.658533757E2,1.954091875E1,1.524794798E0,1.406987202E1
4.658633727E2,1.429067692E1,-3.751886973E0,7.759001986E0
4.658733707E2,9.909956982E0,-7.871897687E0,4.179447076E0
4.658833677E2,6.158148361E0,-1.064347147E1,2.444051943E0
4.658933657E2,3.413961178E0,-1.316507270E1,1.194751342E0
4.659033627E2,2.203424693E0,-1.601400340E1,-7.742146218E-1
4.659133607E2,1.816461516E0,-1.834502866E1,-3.009861274E0
4.659233577E2,2.012439427E0,-1.992386343E1,-4.733999640E0
4.659333557E2,2.423298713E0,-2.129277847E1,-5.965155746E0
4.659433527E2,2.200758070E0,-2.254844464E1,-6.925781942E0
4.659533507E2,1.157202862E0,-2.341593288E1,-8.206047935E0
4.659633477E2,-1.314553481E-1,-2.401703367E1,-1.034890629E1
4.659733457E2,-1.901637906E0,-2.474382620E1,-1.281726277E1
4.659833427E2,-4.558712686E0,-2.532265845E1,-1.517827724E1
4.659933407E2,-7.027389008E0,-2.526845008E1,-1.698085454E1
4.660033377E2,-8.459185596E0,-2.474806426E1,-1.859006559E1
4.660133357E2,-8.190953348E0,-2.417727310E1,-1.973378682E1
4.660233327E2,-5.516332244E0,-2.298225425E1,-1.932428993E1
4.660333307E2,-2.504874095E0,-2.113097432E1,-1.852661745E1
4.660433277E2,3.552610356E-1,-1.950418303E1,-1.737816115E1
4.660533257E2,3.728360116E0,-1.804546177E1,-1.537486998E1
4.660633227E2,6.649157186E0,-1.631152727E1,-1.291848158E1
4.660733207E2,8.553934463E0,-1.469355124E1,-1.074566443E1
4.660833177E2,1.123818242E1,-1.328588904E1,-8.079898936E0
4.660933157E2,1.440528936E1,-1.064028123E1,-4.275196987E0
4.661033127E2,1.901771106E1,-7.137822447E0,1.761380160E-1
4.661133107E2,2.355726710E1,-2.963710370E0,4.305314825E0
4.661233077E2,2.571684031E1,2.636279157E0,7.355856348E0
4.661333057E2,2.622820036E1,7.130383619E0,1.020963731E1
4.661433027E2,2.612238213E1,1.076116891E1,1.398399279E1
4.661532997E2,2.837721584E1,1.480852504E1,1.978187666E1
4.661632977E2,3.381978546E1,1.754292399E1,2.387966386E1
4.661732947E2,3.531557339E1,1.731230980E1,2.290615157E1
4.661832927E2,2.893519224E1,1.620876830E1,1.845392370E1
4.661932897E2,1.963496186E1,1.530528344E1,1.272456452E1
4.662032877E2,1.166173601E1,1.358958173E1,6.636547666E0
4.662132847E2,6.804566238E0,1.142899812E1,2.408309668E0
4.662232827E2,4.565972005E0,9.520199128E0,8.209467387E-1
4.662332797E2,2.080715318E0,8.034706975E0,6.167520279E-1
4.662432777E2,-1.007373515E0,6.551056695E0,8.840486475E-1
4.662532747E2,-4.325763708E0,4.937177812E0,1.001209965E0
4.662632727E2,-7.314908296E0,3.805622301E0,6.076069826E-1
4.662732697E2,-9.560180635E0,2.905913275E0,8.408354580E-2
4.662832677E2,-1.089576714E1,2.020234643E0,-1.766480394E-1
4.662932647E2,-1.196854994E1,1.242878020E0,-6.005265892E-2
4.663032627E2,-1.299766925E1,7.218761945E-1,2.376038007E-1
4.663132597E2,-1.377803632E1,4.740533611E-1,2.765602903E-1
4.663232577E2,-1.427256224E1,2.725495389E-1,-5.878688291E-2
4.663332547E2,-1.441149676E1,-2.849640548E-2,-3.509664018E-1
4.663432527E2,-1.454182184E1,-3.643709975E-1,-3.095176828E-1
4.663532497E2,-1.437208887E1,-7.565127611E-1,3.322743152E-1
4.663632477E2,-1.395173020E1,-1.144668478E0,1.275856608E0
4.663732447E2,-1.384641600E1,-1.244083423E0,2.670170204E0
4.663832427E2,-1.338554197E1,-1.313250722E0,3.395793879E0
4.663932397E2,-1.259268525E1,-1.187728543E0,2.548753940E0
4.664032377E2,-1.044590575E1,-6.067977279E-1,1.727442920E0
4.664132347E2,-7.836787496E0,6.501051307E-1,1.588621835E0
4.664232317E2,-6.641529493E0,1.940374541E0,1.144244555E0
4.664332297E2,-5.774597327E0,2.465635185E0,6.278950667E-1
4.664432267E2,-5.765465146E0,2.591885342E0,4.251731599E-1
4.664532247E2,-4.723567330E0,2.853687991E0,1.635222389E0
4.664632217E2,-2.718557668E0,3.519875304E0,5.462806832E0
4.664732197E2,-1.577943065E0,6.099858638E0,9.826980314E0
4.664832167E2,-1.792522430E-1,1.113394528E1,1.378533832E1
4.664932147E2,1.454306613E0,1.761309525E1,1.638733174E1
4.665032117E2,4.999864057E0,2.289720767E1,1.797482156E1
4.665132097E2,1.103598921E1,2.753026536E1,1.978674388E1
4.665232067E2,1.513146209E1,3.084476423E1,2.131978091E1
4.665332047E2,1.533406928E1,2.765064550E1,2.086920383E1
4.665432017E2,1.383685931E1,1.863103235E1,1.660496745E1
4.665531997E2,1.101461062E1,1.363795691E1,1.361825998E1
4.665631967E2,1.114703719E1,1.079831978E1,1.204453568E1
4.665731947E2,1.102069524E1,6.697052899E0,9.106067741E0
4.665831917E2,8.320074488E0,1.747104183E0,5.517295865E0
4.665931897E2,5.147165945E0,-2.939880627E0,2.410459689E0
4.666031867E2,3.446361185E0,-6.859213146E0,5.273972172E-1
4.666131847E2,2.880305978E0,-9.873758039E0,-1.967020887E-1
4.666231817E2,1.508482528E0,-1.203563271E1,-6.175039798E-1
4.666331787E2,-5.169932663E-1,-1.434113956E1,-1.708179122E0
4.666431767E2,-2.577555278E0,-1.686455693E1,-4.224691077E0
4.666531747E2,-4.137078736E0,-1.913872504E1,-6.319555487E0
4.666631717E2,-4.882095872E0,-2.080915059E1,-5.955928255E0
4.666731687E2,-4.885511523E0,-2.228795352E1,-3.642754540E0
4.666831667E2,-4.307989342E0,-2.404623934E1,-1.532444125E0
4.666931637E2,-4.189892542E0,-2.475793436E1,-1.402763553E0
4.667031617E2,-4.777231906E0,-2.443131591E1,-3.377277501E0
