"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.007405181E2,-7.460485840E-1,-2.180126404E1,-8.831933899E0
5.007505161E2,2.327809296E0,-2.150697601E1,-9.358838196E0
5.007605131E2,6.313121796E0,-2.048115921E1,-9.647138672E0
5.007705101E2,1.034169434E1,-1.938528809E1,-9.292226715E0
5.007805081E2,1.307126816E1,-1.907318710E1,-8.351433105E0
5.007905051E2,1.403900574E1,-1.918425613E1,-6.610852661E0
5.008005021E2,1.544712753E1,-1.745609985E1,-5.295986938E0
5.008105001E2,1.707963272E1,-1.757764709E1,-5.250032501E0
5.008204971E2,1.932571198E1,-1.649315231E1,-3.263363800E0
5.008304941E2,2.187191711E1,-1.352946533E1,1.884580994E-1
5.008404911E2,2.712314713E1,-1.016491196E1,5.843099213E0
5.008504891E2,4.146093155E1,-4.107757874E0,1.442071198E1
5.008604861E2,5.692138138E1,7.276368713E0,2.383733002E1
5.008704831E2,6.242558533E1,1.994617172E1,2.842319366E1
5.008804811E2,6.092450684E1,2.670341995E1,2.682766159E1
5.008904781E2,5.886928070E1,2.669967773E1,2.337793533E1
5.009004751E2,5.074193161E1,2.534454575E1,1.951431976E1
5.009104731E2,3.968951523E1,2.345801880E1,1.471634720E1
5.009204701E2,3.059996704E1,1.981399658E1,9.844578094E0
5.009304671E2,2.420436676E1,1.673744431E1,7.441625061E0
5.009404641E2,1.962778381E1,1.447459991E1,7.109914856E0
5.009504621E2,1.524834091E1,1.301887711E1,6.799460449E0
5.009604591E2,1.145627655E1,1.165940414E1,4.774172058E0
5.009704561E2,7.609575806E0,1.064241898E1,2.276166687E0
5.009804541E2,4.139491882E0,9.992620239E0,2.267784119E-1
5.009904511E2,1.497935028E0,9.342522125E0,-1.190324707E0
5.010004481E2,-3.450325012E-1,8.720415802E0,-1.879641266E0
5.010104457E2,-1.459465027E0,8.135581970E0,-2.006277924E0
5.010204427E2,-2.046843567E0,7.721542969E0,-1.756148071E0
5.010304397E2,-2.445464630E0,7.729925537E0,-9.665400696E-1
5.010404367E2,-2.965183868E0,7.778873749E0,1.284329224E-1
5.010504347E2,-3.839216309E0,7.545958099E0,1.269659729E0
5.010604317E2,-4.997208252E0,7.275470581E0,1.985920258E0
5.010704287E2,-5.866600342E0,7.055278473E0,2.027533722E0
5.010804267E2,-6.510261841E0,6.844666443E0,2.004331970E0
5.010904237E2,-6.873107300E0,6.566395111E0,2.193538513E0
5.011004207E2,-6.651867371E0,6.205345917E0,2.743195496E0
5.011104187E2,-6.206094360E0,6.018534393E0,3.644171906E0
5.011204157E2,-5.585185547E0,5.883215790E0,4.432432709E0
5.011304127E2,-4.492607574E0,5.831722870E0,5.342989197E0
5.011404097E2,-2.541714478E0,6.129154358E0,6.533014526E0
5.011504077E2,4.161346436E-1,7.023843842E0,7.288194122E0
5.011604047E2,3.255729675E0,8.067623291E0,7.138056335E0
5.011704017E2,5.131179657E0,9.177864532E0,6.744524689E0
5.011803997E2,4.101470947E0,1.021371048E1,7.237000580E0
5.011903967E2,4.172124023E0,1.242985199E1,9.540260925E0
5.012003937E2,8.717721405E0,1.775877045E1,1.225112366E1
