"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.071573125E0,-4.736061990E-1,3.542330265E0,3.984728098E0
2.081571125E0,-3.493501842E-1,3.260323286E0,4.469647408E0
2.091568125E0,-6.486013532E-2,2.474357367E0,5.030586243E0
2.101566125E0,1.849316061E-1,1.272035599E0,5.646806240E0
2.111564125E0,3.521219194E-1,-1.820599437E-1,6.198471069E0
2.121561125E0,4.541597664E-1,-1.517582178E0,6.593584061E0
2.131559125E0,3.493878245E-1,-2.444280148E0,6.840260029E0
2.141557125E0,-9.937329218E-3,-2.970962048E0,7.006774426E0
2.151554125E0,-6.297558546E-1,-3.181453705E0,7.117391109E0
2.161552125E0,-1.507239223E0,-3.089299440E0,7.129176617E0
2.171549125E0,-2.582489967E0,-2.906139612E0,6.920785427E0
2.181547125E0,-3.649950266E0,-2.724254131E0,6.468635082E0
2.191545125E0,-4.647368431E0,-2.720760584E0,5.817877769E0
2.201542125E0,-5.378567696E0,-2.921456575E0,4.993103504E0
2.211540125E0,-5.463676453E0,-3.337553024E0,4.411169052E0
2.221538125E0,-4.752744675E0,-4.418785572E0,5.105932713E0
2.231535125E0,-3.039368868E0,-5.308495522E0,6.735813141E0
2.241533125E0,-7.521625757E-1,-4.943901539E0,7.400655270E0
2.251530125E0,8.344803452E-1,-3.385333300E0,6.286448479E0
2.261528125E0,1.028515697E0,-1.894550323E0,3.851336002E0
2.271526125E0,1.526691318E-1,-1.376664758E0,1.325630546E0
2.281523125E0,-9.072656035E-1,-1.509965777E0,-4.650978446E-1
2.291521125E0,-1.777941108E0,-1.675296187E0,-1.239575624E0
2.301518125E0,-2.287768364E0,-1.664847493E0,-1.078983426E0
2.311516125E0,-2.484888077E0,-1.603892803E0,-4.763556719E-1
2.321514125E0,-2.567572117E0,-1.486183643E0,4.606483132E-2
2.331511125E0,-2.668747902E0,-1.327231765E0,4.155265093E-1
2.341509125E0,-2.769111156E0,-1.127548218E0,6.532890797E-1
2.351507125E0,-2.930531740E0,-9.234659672E-1,7.259805799E-1
2.361504125E0,-3.111775875E0,-7.724208236E-1,7.206367254E-1
2.371502125E0,-3.217792988E0,-6.647308469E-1,7.354297638E-1
2.381499125E0,-3.188467264E0,-5.404070020E-1,8.131975532E-1
2.391497125E0,-3.035048723E0,-3.939579129E-1,1.039521217E0
2.401495125E0,-2.816257477E0,-1.768221557E-1,1.272398233E0
2.411492125E0,-2.523819447E0,5.016864836E-2,1.361612558E0
2.421490125E0,-2.154602051E0,3.175807595E-1,1.227834105E0
2.431488125E0,-1.777781844E0,6.034828424E-1,8.063432574E-1
2.441485125E0,-1.262054443E0,9.536157846E-1,1.303272843E-1
2.451483125E0,-6.724258065E-1,1.281652331E0,-6.286760569E-1
2.461480125E0,-1.601659358E-1,1.367325902E0,-1.305492878E0
2.471478125E0,3.156669140E-1,1.071433067E0,-1.819939971E0
2.481476125E0,7.474042177E-1,5.803112984E-1,-2.155071974E0
2.491473125E0,1.008396864E0,1.835771091E-2,-2.438081980E0
2.501471125E0,1.269478202E0,-1.550353914E-1,-2.733065605E0
2.511469125E0,1.296963334E0,-5.063018203E-1,-3.121529579E0
2.521466125E0,1.134802461E0,-5.054802299E-1,-3.688936949E0
2.531464125E0,7.580328584E-1,-3.655337691E-1,-4.107967377E0
2.541461125E0,2.011227757E-1,3.902115226E-1,-4.424265862E0
2.551459125E0,-3.378570974E-1,1.608425021E0,-4.508833408E0
2.561457125E0,-6.260712147E-1,2.685072899E0,-4.434860229E0
2.571454125E0,-5.695333481E-1,3.050800562E0,-4.482409477E0
2.581452125E0,-1.310499907E-1,2.389579535E0,-4.583958149E0
2.591450125E0,4.009092748E-1,1.654512644E0,-4.868893623E0
2.601447125E0,7.490476370E-1,2.056809902E0,-5.480855465E0
2.611445125E0,8.500051498E-1,3.196915388E0,-5.879932404E0
2.621442125E0,1.082078695E0,4.134374619E0,-5.417144775E0
2.631440125E0,1.614710927E0,4.406439781E0,-5.011045456E0
2.641438125E0,2.220771551E0,4.589547634E0,-5.314049721E0
2.651435125E0,2.690162897E0,4.555092812E0,-5.679290295E0
2.661433125E0,3.049641132E0,4.482237816E0,-5.842468739E0
2.671431125E0,3.315622568E0,4.279107094E0,-5.738816261E0
2.681428125E0,3.431983232E0,3.877822161E0,-5.439723492E0
2.691426125E0,3.269586802E0,3.386848688E0,-5.003462791E0
2.701424125E0,2.757493496E0,3.092423201E0,-4.487884045E0
2.711421125E0,1.913384914E0,3.012273312E0,-3.931096554E0
2.721419125E0,8.394000530E-1,3.117290258E0,-3.303430557E0
2.731416125E0,-2.585115135E-1,3.412785530E0,-2.599421978E0
2.741414125E0,-1.201883435E0,3.838072777E0,-1.839284420E0
2.751412125E0,-1.908972144E0,4.284945488E0,-1.086419463E0
2.761409125E0,-2.434161663E0,4.588510990E0,-3.065773845E-1
2.771407125E0,-2.797461033E0,4.728500843E0,5.170829296E-1
2.781405125E0,-2.892682076E0,4.617121696E0,1.341039896E0
2.791402125E0,-2.559052944E0,4.233268261E0,2.049573183E0
2.801400125E0,-1.874049187E0,3.505708218E0,2.551133633E0
2.811398125E0,-9.843826890E-1,2.427789688E0,2.891807318E0
2.821395125E0,-3.866475448E-2,1.054108143E0,3.181496620E0
2.831393125E0,7.679936886E-1,-3.973308504E-1,3.475271940E0
2.841390125E0,1.204217553E0,-1.599884391E0,3.791064024E0
2.851388125E0,1.227802038E0,-2.397166491E0,4.115677357E0
2.861386125E0,8.501966596E-1,-2.810980082E0,4.492951393E0
2.871382417E0,1.201707050E-1,-2.935916424E0,4.851605415E0
2.881380417E0,-8.559716940E-1,-2.859447241E0,5.118897915E0
2.891378417E0,-1.931064487E0,-2.713177204E0,5.244407177E0
2.901375417E0,-2.885252476E0,-2.692853689E0,5.085548401E0
2.911373417E0,-3.656514645E0,-2.816783905E0,4.586672783E0
2.921371417E0,-4.178185940E0,-3.214671612E0,3.915413857E0
2.931368417E0,-4.230468750E0,-3.631770134E0,3.168435335E0
2.941366417E0,-3.690928936E0,-4.472590923E0,3.033059835E0
2.951363417E0,-2.500987053E0,-6.016106129E0,4.201861858E0
2.961361417E0,-7.906661034E-1,-6.216481686E0,5.305743217E0
2.971359417E0,4.281679690E-1,-4.634435654E0,5.214867592E0
2.981356417E0,4.555217326E-1,-2.711384058E0,4.041060925E0
2.991354417E0,-4.218415022E-1,-1.739875078E0,2.291143656E0
3.001352417E0,-1.471180439E0,-1.293822527E0,5.507173538E-1
3.011349417E0,-2.046241760E0,-1.028982282E0,-9.594073892E-1
3.021347417E0,-2.115417719E0,-8.875466585E-1,-2.097971678E0
3.031344417E0,-1.907857418E0,-1.251372814E0,-2.448800564E0
3.041342417E0,-1.691703677E0,-1.736502886E0,-2.029380560E0
3.051340417E0,-1.575402379E0,-1.845633388E0,-1.336017609E0
3.061337417E0,-1.582578182E0,-1.557400942E0,-6.712710261E-1
3.071335417E0,-1.678223491E0,-1.160559773E0,-1.660515517E-1
3.081333417E0,-1.863810062E0,-7.978265882E-1,1.124500036E-1
3.091330417E0,-2.132055521E0,-4.072197080E-1,2.471992970E-1
3.101328417E0,-2.330069780E0,3.095641267E-3,4.408783317E-1
3.111326417E0,-2.274134398E0,3.656956851E-1,7.457487583E-1
3.121323417E0,-1.891517639E0,6.125352979E-1,9.847988486E-1
3.131321417E0,-1.268528938E0,7.330853939E-1,9.772788882E-1
3.141319417E0,-5.547052622E-1,7.111252546E-1,7.543072104E-1
3.151316417E0,1.019695252E-1,5.466372371E-1,5.292456150E-1
3.161314417E0,6.173841953E-1,3.162677288E-1,3.620192111E-1
3.171311417E0,9.755351543E-1,1.273127347E-1,2.348184139E-1
3.181309417E0,1.154578805E0,2.654007450E-2,8.290891349E-2
3.191307417E0,1.178957105E0,2.804396302E-2,-1.665871888E-1
3.201304417E0,1.188503504E0,-1.587972790E-2,-4.713624716E-1
3.211302417E0,1.267681956E0,-5.590117723E-2,-8.132929206E-1
3.221300417E0,1.374773741E0,2.187900990E-2,-1.162934899E0
3.231297417E0,1.436004877E0,1.678553969E-1,-1.415042520E0
3.241295417E0,1.443240881E0,1.621102393E-1,-1.491699457E0
3.251293417E0,1.357800841E0,1.759762615E-1,-1.547874331E0
3.261290417E0,1.208263993E0,2.350629866E-1,-1.626781464E0
3.271288417E0,1.081894398E0,4.125288427E-1,-1.761494875E0
3.281285417E0,1.117999792E0,8.912517428E-1,-1.936535239E0
3.291283417E0,1.071123362E0,1.803943396E0,-2.363780022E0
3.301281417E0,9.985541701E-1,2.869950056E0,-3.058308840E0
3.311278417E0,1.134775162E0,3.461797237E0,-3.781038046E0
3.321276417E0,1.572412252E0,3.170264721E0,-4.585967064E0
3.331274417E0,2.394743919E0,2.389931440E0,-5.703662872E0
3.341271417E0,3.240629911E0,1.775992632E0,-6.802070141E0
3.351269417E0,3.603331804E0,1.588612080E0,-6.924896240E0
3.361267417E0,3.459413767E0,1.603452325E0,-6.365566254E0
3.371264417E0,2.983450651E0,1.910878301E0,-6.037878990E0
3.381262417E0,2.125800371E0,2.356375217E0,-6.106442451E0
3.391260417E0,1.146642566E0,2.720352173E0,-6.183040142E0
3.401257417E0,3.307881653E-1,2.864279747E0,-5.924162865E0
3.411255417E0,-2.798424363E-1,2.875421762E0,-5.357379913E0
3.421252417E0,-7.688896656E-1,2.759167671E0,-4.645120621E0
3.431250417E0,-1.197623730E0,2.720301867E0,-3.913414240E0
3.441248417E0,-1.584299803E0,2.866559029E0,-3.215277672E0
3.451245417E0,-1.906618714E0,3.141026497E0,-2.477781057E0
3.461243417E0,-2.155924559E0,3.499564648E0,-1.644752860E0
3.471241417E0,-2.336321354E0,3.756563187E0,-6.709149480E-1
3.481238417E0,-2.435856819E0,3.860872030E0,3.523858190E-1
3.491236417E0,-2.375284195E0,3.823518991E0,1.320448160E0
3.501234417E0,-2.076472759E0,3.683922768E0,2.172501564E0
3.511231417E0,-1.419304252E0,3.390389204E0,2.806381226E0
3.521229417E0,-4.243234396E-1,2.728652239E0,3.325448275E0
3.531227417E0,6.634734273E-1,1.676627278E0,3.902931452E0
3.541224417E0,1.518425345E0,3.086779118E-1,4.435085773E0
3.551222417E0,1.967391968E0,-1.125822306E0,4.841934204E0
3.561220417E0,1.973821163E0,-2.387275934E0,5.247261524E0
3.571217417E0,1.571084380E0,-3.190841198E0,5.673865795E0
3.581215417E0,7.640259862E-1,-3.540773392E0,5.938053131E0
3.591213417E0,-3.146280050E-1,-3.546364069E0,6.050310135E0
3.601210417E0,-1.401764512E0,-3.324991703E0,6.042023182E0
3.611208417E0,-2.401169777E0,-3.030015945E0,5.890673637E0
3.621206417E0,-3.248091936E0,-2.913743734E0,5.663059711E0
3.631203417E0,-3.858367920E0,-3.091117144E0,5.449864388E0
3.641201417E0,-4.096812248E0,-3.644389391E0,5.331754684E0
3.651198417E0,-3.712173700E0,-4.272852421E0,5.094439983E0
3.661196417E0,-2.788682461E0,-4.765305519E0,4.861394405E0
3.671194417E0,-1.717674375E0,-4.868891239E0,4.697733402E0
3.681191417E0,-9.338917136E-1,-4.354756832E0,4.341879845E0
3.691189417E0,-5.640894771E-1,-3.421131134E0,3.631916285E0
3.701187417E0,-5.200552940E-1,-2.761389494E0,2.728190899E0
3.711184417E0,-6.487445831E-1,-2.637000799E0,2.043051958E0
3.721182417E0,-9.748665094E-1,-2.620691299E0,1.489569306E0
3.731180417E0,-1.425779343E0,-2.306378841E0,8.641554713E-1
3.741177417E0,-1.906005859E0,-1.794379115E0,1.864379942E-1
3.751175417E0,-2.263990402E0,-1.441999316E0,-2.109373212E-1
3.761173417E0,-2.416185617E0,-1.265793204E0,-2.282515168E-1
3.771170417E0,-2.422258377E0,-1.078282237E0,-6.437069178E-2
3.781168417E0,-2.395639181E0,-8.711318970E-1,1.216071695E-1
3.791166417E0,-2.411453247E0,-7.576344013E-1,3.096026182E-1
3.801163417E0,-2.439070225E0,-7.191354632E-1,5.401647687E-1
3.811161417E0,-2.420993567E0,-6.736888885E-1,7.868376970E-1
3.821159417E0,-2.351757050E0,-5.574576259E-1,9.723345041E-1
3.831156417E0,-2.214807272E0,-3.316192329E-1,9.749521017E-1
3.841154417E0,-2.000896692E0,-4.821893945E-2,7.915029526E-1
3.851152417E0,-1.663293242E0,2.520543337E-1,3.697069287E-1
3.861149417E0,-1.168939471E0,4.785098433E-1,-2.505004108E-1
3.871147250E0,-5.516595840E-1,6.000067592E-1,-8.768003583E-1
3.881144250E0,7.017149776E-2,7.015934587E-1,-1.304911733E0
3.891142250E0,6.210759282E-1,7.850878239E-1,-1.557673454E0
3.901140250E0,1.059916496E0,7.215489745E-1,-1.684661031E0
3.911137250E0,1.363026857E0,5.807828307E-1,-1.788475275E0
3.921135250E0,1.528859496E0,4.034694731E-1,-1.956325889E0
3.931133250E0,1.595606089E0,2.763506770E-1,-2.217130423E0
3.941130250E0,1.552277446E0,2.310008109E-1,-2.554296970E0
3.951128250E0,1.432737231E0,2.819364071E-1,-2.931800365E0
3.961126250E0,1.336464167E0,3.863091767E-1,-3.332496405E0
3.971123250E0,1.295188069E0,5.137896538E-1,-3.665508747E0
3.981121250E0,1.247544646E0,7.766587138E-1,-3.856762648E0
3.991119250E0,1.130148768E0,1.179413915E0,-3.934601068E0
