"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.471241417E0,-2.693572998E0,-4.235953140E1,1.934027863E1
3.481238417E0,-2.790954590E0,-4.275713730E1,1.845535660E1
3.491236417E0,-3.173553467E0,-4.313792801E1,1.709947586E1
3.501234417E0,-4.079299927E0,-4.338023376E1,1.593126297E1
3.511231417E0,-5.186096191E0,-4.365413666E1,1.484215164E1
3.521229417E0,-6.803359985E0,-4.366775894E1,1.376783943E1
3.531227417E0,-8.449325562E0,-4.372107315E1,1.315028381E1
3.541224417E0,-1.040187073E1,-4.325126648E1,1.325402069E1
3.551222417E0,-1.227998352E1,-4.283099365E1,1.352428436E1
3.561220417E0,-1.418203735E1,-4.196080399E1,1.408167267E1
3.571217417E0,-1.585598755E1,-4.103100967E1,1.502729797E1
3.581215417E0,-1.762982178E1,-3.970724106E1,1.614938545E1
3.591213417E0,-1.931362915E1,-3.851758194E1,1.704289818E1
3.601210417E0,-2.105110168E1,-3.714084625E1,1.810897064E1
3.611208417E0,-2.265751648E1,-3.605554199E1,1.841141129E1
3.621206417E0,-2.413903809E1,-3.485412598E1,1.868618202E1
3.631203417E0,-2.586531067E1,-3.403464508E1,1.860436821E1
3.641201417E0,-2.704827881E1,-3.309448242E1,1.835453415E1
3.651198417E0,-2.831391907E1,-3.241963959E1,1.844585991E1
3.661196417E0,-2.932528687E1,-3.132326317E1,1.841021919E1
3.671194417E0,-3.017556763E1,-3.055350685E1,1.818359947E1
3.681191417E0,-3.067739868E1,-2.954967308E1,1.902095032E1
3.691189417E0,-3.109024048E1,-2.844998360E1,1.965621185E1
3.701187417E0,-3.178691101E1,-2.631355286E1,2.177918053E1
3.711184417E0,-3.178691101E1,-2.631355286E1,2.177918053E1
3.721182417E0,-3.175762939E1,-2.499340439E1,2.317396164E1
3.731180417E0,-3.139773560E1,-2.459571457E1,2.391365051E1
3.741177417E0,-3.109335327E1,-2.482958031E1,2.434089088E1
3.751175417E0,-3.061755371E1,-2.537795448E1,2.426239014E1
3.761173417E0,-3.023872375E1,-2.620325661E1,2.412023735E1
3.771170417E0,-2.997216797E1,-2.674717522E1,2.386122322E1
3.781168417E0,-2.958276367E1,-2.730284119E1,2.365238571E1
