"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.371765875E0,1.453312820E1,-6.005960541E0,2.354603577E0
2.381762875E0,1.475347000E1,-5.827381897E0,2.502645721E0
2.391759875E0,1.488265137E1,-5.465733948E0,2.633024597E0
2.401757875E0,1.502874756E1,-5.107229462E0,2.611020355E0
2.411754875E0,1.540895691E1,-5.134472809E0,2.556383972E0
2.421751875E0,1.564516571E1,-5.530100098E0,2.666854248E0
2.431748875E0,1.548425034E1,-5.762416992E0,2.914888458E0
2.441745875E0,1.515448608E1,-5.441334686E0,3.188220062E0
2.451742875E0,1.490735001E1,-4.959486694E0,3.267555084E0
2.461739875E0,1.473056763E1,-4.620741119E0,3.143463135E0
2.471736875E0,1.442879517E1,-4.014052734E0,2.903961182E0
2.481733875E0,1.401924683E1,-3.110681305E0,2.667602692E0
2.491730875E0,1.370085892E1,-2.333647156E0,2.258802795E0
2.501727875E0,1.359817245E1,-1.862576752E0,1.717528381E0
2.511724875E0,1.371492966E1,-1.874252472E0,1.161883850E0
2.521721875E0,1.385249359E1,-2.373913422E0,7.071295166E-1
2.531719875E0,1.373528732E1,-3.081192627E0,4.640350342E-1
2.541716875E0,1.344234650E1,-3.863765259E0,3.243754578E-1
2.551713875E0,1.315254913E1,-4.669539642E0,2.893482971E-1
2.561710875E0,1.284628601E1,-5.264103241E0,3.222798157E-1
2.571707875E0,1.254241791E1,-5.648803253E0,3.728746033E-1
2.581704875E0,1.230052094E1,-6.113437042E0,4.656816101E-1
2.591701875E0,1.225321930E1,-6.761439514E0,5.451663208E-1
2.601698875E0,1.223929825E1,-7.380701752E0,7.235952759E-1
2.611695875E0,1.232102829E1,-7.896379395E0,9.833052063E-1
2.621692875E0,1.233539841E1,-8.285420380E0,1.275497589E0
2.631689875E0,1.222537720E1,-8.609047394E0,1.495839386E0
2.641686875E0,1.208377167E1,-8.809779968E0,1.642983398E0
2.651684875E0,1.190145081E1,-8.893905029E0,1.740580444E0
2.661681875E0,1.171853119E1,-8.957073669E0,1.814526672E0
2.671678875E0,1.160132492E1,-8.924591217E0,1.875300293E0
2.681675875E0,1.151660110E1,-8.837023315E0,1.835632782E0
2.691672875E0,1.161809006E1,-8.717422028E0,1.811832275E0
2.701669875E0,1.184277283E1,-8.342002716E0,1.776206360E0
2.711666875E0,1.188154221E1,-8.028554535E0,1.700164490E0
2.721663875E0,1.175774963E1,-8.007897491E0,1.620679779E0
2.731660875E0,1.141077118E1,-8.061036987E0,1.562600555E0
2.741657875E0,1.096200439E1,-8.072712708E0,1.574875031E0
2.751654875E0,1.052611084E1,-8.169860687E0,1.661694489E0
2.761651875E0,1.017030075E1,-8.486302643E0,1.645378418E0
2.771648875E0,9.789792023E0,-8.948840790E0,1.571132813E0
2.781645875E0,9.330846405E0,-9.272168427E0,1.565294952E0
2.791643875E0,8.935518494E0,-9.398805084E0,1.576820984E0
2.801640875E0,8.597671051E0,-9.446855164E0,1.561702423E0
2.811637875E0,8.331973572E0,-9.414672089E0,1.512754211E0
2.821634875E0,8.147856445E0,-9.339827728E0,1.429078217E0
2.831631875E0,7.911497955E0,-9.197174377E0,1.290167084E0
2.841628875E0,7.645052032E0,-9.046288147E0,1.153501282E0
2.851625875E0,7.344776459E0,-8.909322968E0,9.337582397E-1
2.861622875E0,7.185807037E0,-8.825048218E0,7.571255493E-1
2.871619875E0,7.154821472E0,-8.810229034E0,6.215075684E-1
2.881616875E0,7.053332520E0,-8.857979736E0,5.056484985E-1
2.891613875E0,6.896608429E0,-8.867709503E0,3.805087280E-1
2.901610875E0,6.768325195E0,-8.835676117E0,2.745291138E-1
2.911607875E0,6.584507446E0,-8.795559540E0,1.920506287E-1
2.921605875E0,6.463409271E0,-8.807983704E0,1.486408997E-1
2.931602875E0,6.417454834E0,-8.856632538E0,1.097218323E-1
