"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.866913000E0,-3.659793912E0,-9.805851985E0,-1.806553409E0
1.876910000E0,-3.293058885E0,-1.005246649E1,-1.534945126E0
1.886907000E0,-3.105078503E0,-1.010960197E1,-1.176976829E0
1.896904000E0,-2.977810346E0,-1.002219312E1,-7.330841374E-1
1.906901000E0,-2.863395538E0,-9.855028238E0,-2.838068908E-1
1.916898000E0,-2.834404458E0,-9.391742232E0,2.071317673E-1
1.926895000E0,-2.841567298E0,-8.418667315E0,5.465879251E-1
1.936892875E0,-2.742191529E0,-7.106861440E0,7.723784499E-1
1.946889875E0,-2.383981158E0,-5.809253774E0,1.001800973E0
1.956887875E0,-1.784302415E0,-4.800112646E0,1.132671088E0
1.966884875E0,-1.069365111E0,-4.227538086E0,1.080437399E0
1.976881875E0,-3.844064820E-1,-4.053318542E0,8.481982720E-1
1.986878875E0,1.369447142E-1,-4.030227887E0,4.092278393E-1
1.996875875E0,3.798941857E-1,-4.051303591E0,-6.433457494E-2
2.006872875E0,3.834715122E-1,-4.091868942E0,-5.004279582E-1
2.016869875E0,3.340449983E-1,-4.069213905E0,-8.876522134E-1
2.026866875E0,2.763283020E-1,-4.011437860E0,-1.133259975E0
2.036863875E0,3.397103655E-1,-4.011094628E0,-1.245551805E0
2.046860875E0,4.470418561E-1,-4.067181121E0,-1.212427182E0
2.056857875E0,5.068565333E-1,-4.130738016E0,-1.143197903E0
2.066854875E0,4.167450929E-1,-4.141378486E0,-1.060539324E0
2.076851875E0,5.356049538E-4,-4.112591474E0,-8.447127467E-1
2.086849875E0,-7.659624463E-1,-3.959096801E0,-6.906929203E-1
2.096846875E0,-1.591551290E0,-3.655269628E0,-5.242392091E-1
2.106843875E0,-2.181387999E0,-3.249773994E0,-2.472360653E-1
2.116840875E0,-2.496865164E0,-2.790445091E0,8.384841464E-2
2.126837875E0,-2.494683568E0,-2.224320011E0,3.422322696E-1
2.136834875E0,-2.354843897E0,-1.686078840E0,5.383461285E-1
2.146831875E0,-2.120838327E0,-1.188227603E0,5.648556135E-1
2.156828875E0,-1.731369910E0,-7.781512597E-1,4.570773957E-1
2.166825875E0,-1.375231208E0,-4.586962339E-1,3.557352082E-1
2.176822875E0,-1.157829391E0,-1.643941757E-1,2.305152943E-1
2.186819875E0,-8.932183242E-1,-1.611784995E-2,1.643172848E-1
2.196816875E0,-6.913794565E-1,5.794064462E-2,1.967213480E-1
2.206813875E0,-4.041905361E-1,6.885622680E-2,2.770685230E-1
2.216811875E0,3.574227512E-2,-1.079805315E-2,4.660587555E-1
2.226808875E0,4.494462311E-1,9.239770174E-3,7.291045225E-1
2.236805875E0,8.593471581E-1,1.566778976E-1,9.625622088E-1
2.246802875E0,1.341906756E0,2.922929549E-1,1.071462507E0
2.256799875E0,1.853083797E0,3.593482393E-1,1.122023381E0
2.266796875E0,2.406647889E0,4.058365273E-1,1.147949935E0
2.276793875E0,3.048431847E0,4.751155078E-1,1.187611599E0
2.286790875E0,3.710710881E0,5.701280844E-1,1.275926775E0
2.296787875E0,4.397143008E0,7.265703392E-1,1.440724701E0
2.306784875E0,5.130541141E0,9.078843105E-1,1.679278235E0
2.316781875E0,5.848946428E0,1.034428582E0,1.947832664E0
2.326778875E0,6.477654258E0,1.166280372E0,2.182523528E0
2.336776875E0,7.030184562E0,1.363303472E0,2.441661455E0
2.346773875E0,7.637963453E0,1.593535250E0,2.844306718E0
2.356770875E0,8.412561652E0,1.896433885E0,3.283150778E0
2.366767875E0,9.155032325E0,2.207199948E0,3.610263902E0
2.376764875E0,9.710093889E0,2.403772813E0,3.854882169E0
2.386761875E0,1.010640589E1,2.664700719E0,4.091809008E0
2.396758875E0,1.039758436E1,3.098058336E0,4.300880882E0
2.406755875E0,1.068732793E1,3.516447081E0,4.348944994E0
2.416752875E0,1.119058141E1,3.537584766E0,4.355502062E0
2.426749875E0,1.153185181E1,3.182238361E0,4.513992304E0
2.436746875E0,1.146190040E1,2.986301672E0,4.790184073E0
2.446743875E0,1.120950651E1,3.341846883E0,5.066772577E0
2.456741875E0,1.102551451E1,3.856582539E0,5.123458993E0
2.466738875E0,1.089688980E1,4.226431793E0,4.950824629E0
2.476735875E0,1.062720452E1,4.861845794E0,4.636719221E0
2.486732875E0,1.023136439E1,5.789791317E0,4.301508873E0
2.496729875E0,9.903741392E0,6.583750817E0,3.774721520E0
2.506726875E0,9.763409386E0,7.059931102E0,3.103006250E0
2.516723875E0,9.810344986E0,7.038023340E0,2.411552095E0
2.526720875E0,9.847051467E0,6.511510806E0,1.821480181E0
2.536717875E0,9.602409811E0,5.761310699E0,1.446663133E0
2.546714875E0,9.160644482E0,4.920985118E0,1.179540102E0
2.556711875E0,8.705050489E0,4.043602808E0,1.022157689E0
2.566708875E0,8.218849829E0,3.363901411E0,9.390967476E-1
2.576705875E0,7.722807137E0,2.880472332E0,8.817180204E-1
2.586702875E0,7.278562004E0,2.303637491E0,8.766402984E-1
2.596700875E0,7.020369426E0,1.529972507E0,8.705591941E-1
2.606697875E0,6.787736197E0,7.711840099E-1,9.752629459E-1
2.616694875E0,6.644081218E0,1.019198924E-1,1.171937553E0
