"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.437038000E0,1.147063851E0,-4.489003122E-2,-3.330616653E-1
1.447035000E0,1.186664104E0,2.208583988E-2,-5.574547052E-1
1.457032000E0,1.255879998E0,8.515535295E-2,-7.225515246E-1
1.467029000E0,1.364082932E0,1.065952331E-1,-8.218892217E-1
1.477027000E0,1.499552369E0,7.898331434E-2,-8.626675606E-1
1.487024000E0,1.647577882E0,9.885964915E-3,-8.719044924E-1
1.497021000E0,1.799742103E0,-6.833640486E-2,-9.009777308E-1
1.507018000E0,1.973372817E0,-1.396505684E-1,-9.664805532E-1
1.517015000E0,2.170379400E0,-2.109505832E-1,-1.051837564E0
1.527012000E0,2.355231524E0,-2.747429609E-1,-1.140386105E0
1.537009000E0,2.517204523E0,-3.431691527E-1,-1.238017082E0
1.547006000E0,2.644160032E0,-3.948999643E-1,-1.353763938E0
1.557003000E0,2.711561441E0,-4.364487529E-1,-1.478886485E0
1.567000000E0,2.710936785E0,-4.569345713E-1,-1.615616560E0
1.576997000E0,2.642326355E0,-4.551862180E-1,-1.772866368E0
1.586994000E0,2.526315928E0,-4.479522109E-1,-1.926874518E0
1.596992000E0,2.394383430E0,-4.188955426E-1,-2.067063808E0
1.606989000E0,2.270130157E0,-3.943947554E-1,-2.206648111E0
1.616986000E0,2.154415607E0,-3.802672327E-1,-2.343147278E0
1.626983000E0,2.045357227E0,-3.693712056E-1,-2.476482391E0
1.636980000E0,1.946972728E0,-3.704894781E-1,-2.583083391E0
1.646977000E0,1.839105248E0,-3.908478022E-1,-2.658963919E0
1.656974000E0,1.724183917E0,-3.961160481E-1,-2.693839550E0
1.666971000E0,1.600718021E0,-3.906037509E-1,-2.693091869E0
1.676968000E0,1.481144071E0,-3.701426983E-1,-2.665107250E0
1.686965000E0,1.380012035E0,-3.359060287E-1,-2.618452787E0
1.696962000E0,1.294061780E0,-2.856463194E-1,-2.563504934E0
1.706959000E0,1.210142374E0,-2.252195925E-1,-2.512232780E0
1.716957000E0,1.118314981E0,-1.640398502E-1,-2.459747791E0
1.726954000E0,1.026448488E0,-1.026478410E-1,-2.412694216E0
1.736951000E0,9.399468899E-1,-3.200083971E-2,-2.361473322E0
1.746948000E0,8.513698578E-1,3.792868555E-2,-2.288211107E0
1.756945000E0,7.762484550E-1,8.799345046E-2,-2.200314522E0
1.766942000E0,7.242948413E-1,1.305548996E-1,-2.096215963E0
1.776939000E0,6.871994138E-1,1.659110188E-1,-1.953202128E0
1.786936000E0,6.518962979E-1,1.773653626E-1,-1.766524434E0
1.796933000E0,5.978306532E-1,1.765754819E-1,-1.553767681E0
1.806930000E0,5.213490725E-1,1.533098668E-1,-1.300849319E0
1.816927000E0,4.112391174E-1,1.125691012E-1,-1.001085401E0
1.826924000E0,2.585606277E-1,4.534026235E-2,-6.880080104E-1
1.836922000E0,6.858667731E-2,-3.164133802E-2,-3.763236403E-1
1.846919000E0,-1.602052301E-1,-1.280190200E-1,-7.035677880E-2
1.856916000E0,-3.931151628E-1,-2.106393278E-1,2.212985009E-1
1.866913000E0,-6.347695589E-1,-2.518111467E-1,5.152822733E-1
1.876910000E0,-8.650155663E-1,-2.688985169E-1,8.175076842E-1
1.886907000E0,-1.057047129E0,-2.610521913E-1,1.120268226E0
1.896904000E0,-1.201211214E0,-2.079058886E-1,1.429059625E0
1.906901000E0,-1.281065226E0,-1.264366955E-1,1.768417239E0
1.916898000E0,-1.312376261E0,-1.735867746E-2,2.075360775E0
1.926895000E0,-1.302945495E0,1.100638881E-1,2.301649809E0
1.936892875E0,-1.225430727E0,2.469650060E-1,2.423609734E0
1.946889875E0,-1.089638710E0,3.831653893E-1,2.437454224E0
1.956887875E0,-9.001705050E-1,4.780253470E-1,2.376000881E0
1.966884875E0,-7.109939456E-1,5.252094269E-1,2.267971039E0
1.976881875E0,-5.321850181E-1,5.234229565E-1,2.135345459E0
1.986878875E0,-3.798083067E-1,4.427416027E-1,2.015538931E0
1.996875875E0,-2.645967603E-1,2.828533947E-1,1.929915190E0
2.006872875E0,-1.885017902E-1,7.526843250E-2,1.858052254E0
2.016869875E0,-1.584133953E-1,-1.577802598E-1,1.786208510E0
2.026866875E0,-1.724770665E-1,-3.884207606E-1,1.706587315E0
2.036863875E0,-2.218536586E-1,-5.647954941E-1,1.623005867E0
2.046860875E0,-3.152962625E-1,-6.673389077E-1,1.526141167E0
2.056857875E0,-4.469091594E-1,-6.822973490E-1,1.442371130E0
2.066854875E0,-6.064883471E-1,-6.212655306E-1,1.415260911E0
2.076851875E0,-7.946313620E-1,-5.115204453E-1,1.464843631E0
2.086849875E0,-9.935415387E-1,-3.635272682E-1,1.569616556E0
2.096846875E0,-1.180395126E0,-1.803308278E-1,1.721664190E0
2.106843875E0,-1.326123476E0,1.149804704E-2,1.898804665E0
2.116840875E0,-1.424722195E0,2.255845070E-1,2.073601961E0
2.126837875E0,-1.479461432E0,4.288228750E-1,2.222581625E0
2.136834875E0,-1.502358198E0,5.740543604E-1,2.338873625E0
2.146831875E0,-1.498000145E0,6.461095214E-1,2.419774055E0
2.156828875E0,-1.483963370E0,6.519032121E-1,2.462321281E0
2.166825875E0,-1.457340837E0,5.745471716E-1,2.488195658E0
2.176822875E0,-1.418150783E0,4.366249740E-1,2.505264282E0
2.186819875E0,-1.380258203E0,2.585946321E-1,2.534570932E0
2.196816875E0,-1.348417401E0,7.340638340E-2,2.565889835E0
2.206813875E0,-1.301590562E0,-9.573269635E-2,2.594501257E0
2.216811875E0,-1.245911598E0,-2.251444906E-1,2.631139278E0
2.226808875E0,-1.186473250E0,-3.211506605E-1,2.663688421E0
2.236805875E0,-1.137643933E0,-3.874508440E-1,2.692854404E0
2.246802875E0,-1.122379184E0,-4.139926434E-1,2.726264954E0
2.256799875E0,-1.150134325E0,-4.011673927E-1,2.764419556E0
2.266796875E0,-1.216056824E0,-3.407575190E-1,2.800434589E0
2.276793875E0,-1.305260777E0,-2.570588887E-1,2.826442719E0
2.286790875E0,-1.414914370E0,-1.444407403E-1,2.845523834E0
2.296787875E0,-1.510098934E0,-3.005024046E-2,2.839053154E0
2.306784875E0,-1.587324023E0,6.597805768E-2,2.815999269E0
2.316781875E0,-1.648920774E0,1.408389956E-1,2.787707090E0
2.326778875E0,-1.683914304E0,1.819494665E-1,2.750708818E0
2.336776875E0,-1.666501999E0,2.074585557E-1,2.699011326E0
2.346773875E0,-1.606027126E0,2.323277146E-1,2.618110657E0
2.356770875E0,-1.511876464E0,2.472757697E-1,2.493596315E0
2.366767875E0,-1.394893289E0,2.519432604E-1,2.353432417E0
2.376764875E0,-1.257509828E0,2.389542162E-1,2.205717564E0
2.386761875E0,-1.104141474E0,2.217818648E-1,2.040204048E0
2.396758875E0,-9.678321481E-1,1.993511319E-1,1.833677649E0
2.406755875E0,-8.479387760E-1,1.600049287E-1,1.576710224E0
2.416752875E0,-7.105076909E-1,1.421654820E-1,1.335393548E0
2.426749875E0,-5.292377472E-1,1.645823717E-1,1.156344652E0
2.436746875E0,-2.809816599E-1,2.029733360E-1,1.006315112E0
2.446743875E0,9.679734707E-3,2.209489346E-1,8.512733579E-1
2.456741875E0,2.965586185E-1,2.406976074E-1,6.844489574E-1
2.466738875E0,5.694820285E-1,2.896595001E-1,5.165072680E-1
2.476735875E0,8.289069533E-1,3.561506569E-1,3.353220522E-1
2.486732875E0,1.052063704E0,4.214819968E-1,1.162219420E-1
2.496729875E0,1.207567573E0,4.634925425E-1,-1.707067639E-1
2.506726875E0,1.306284785E0,4.656666517E-1,-5.247887969E-1
2.516723875E0,1.356395125E0,3.971733451E-1,-9.088571072E-1
2.526720875E0,1.373735905E0,2.865232527E-1,-1.259105206E0
2.536717875E0,1.388127089E0,1.647954881E-1,-1.553216219E0
2.546714875E0,1.404741406E0,3.904144093E-2,-1.791734219E0
2.556711875E0,1.429025650E0,-1.185796112E-1,-1.995661497E0
2.566708875E0,1.465335011E0,-3.074268103E-1,-2.181090117E0
2.576705875E0,1.513033390E0,-5.325241089E-1,-2.346031666E0
2.586702875E0,1.544039726E0,-7.580415606E-1,-2.492612600E0
2.596700875E0,1.575450659E0,-9.823798537E-1,-2.628532410E0
2.606697875E0,1.627250075E0,-1.184102774E0,-2.762996674E0
2.616694875E0,1.685630202E0,-1.352404714E0,-2.881378651E0
2.626691875E0,1.748057961E0,-1.483783722E0,-2.994716167E0
2.636688875E0,1.796029568E0,-1.577904105E0,-3.096272945E0
2.646685875E0,1.826851726E0,-1.625242591E0,-3.188787699E0
2.656682875E0,1.844659925E0,-1.622583747E0,-3.268059731E0
2.666679875E0,1.848649263E0,-1.591661811E0,-3.341080189E0
2.676676875E0,1.830847144E0,-1.557189822E0,-3.398796797E0
2.686673875E0,1.803524494E0,-1.517261505E0,-3.469441175E0
2.696670875E0,1.760101080E0,-1.490054607E0,-3.593239307E0
2.706667875E0,1.698106170E0,-1.464459777E0,-3.763600111E0
2.716664875E0,1.596705198E0,-1.417047024E0,-3.942434311E0
2.726662875E0,1.466540098E0,-1.332398295E0,-4.100970745E0
2.736659875E0,1.329999804E0,-1.215850949E0,-4.235394955E0
2.746656875E0,1.219465971E0,-1.094991565E0,-4.330475330E0
2.756653875E0,1.113835335E0,-9.593346715E-1,-4.376669407E0
2.766650875E0,1.001286387E0,-8.163411617E-1,-4.358329296E0
2.776647875E0,9.010263681E-1,-6.781398654E-1,-4.295775890E0
2.786644875E0,8.403881788E-1,-5.585317612E-1,-4.192316532E0
2.796641875E0,8.009420037E-1,-4.484966099E-1,-4.064877033E0
2.806638875E0,7.792574763E-1,-3.655045629E-1,-3.928421497E0
2.816635875E0,7.671595216E-1,-3.063413799E-1,-3.788104296E0
2.826632875E0,7.525822520E-1,-2.627940178E-1,-3.642753363E0
2.836629875E0,7.270880342E-1,-2.267582417E-1,-3.486667633E0
2.846626875E0,6.721818447E-1,-1.790287197E-1,-3.322877407E0
2.856624875E0,5.965150595E-1,-1.522498429E-1,-3.151458263E0
2.866621875E0,5.066658258E-1,-1.231956333E-1,-2.990724325E0
2.876618875E0,4.028906822E-1,-8.075310290E-2,-2.812389374E0
2.886615875E0,2.839222252E-1,-3.934970498E-2,-2.632776260E0
2.896612875E0,1.613542289E-1,-5.633821245E-3,-2.451533079E0
2.906609875E0,2.389799617E-2,2.497818880E-2,-2.261492968E0
2.916606875E0,-1.158196926E-1,4.070974886E-2,-2.068888187E0
2.926603875E0,-2.725699246E-1,5.764550716E-2,-1.867406964E0
2.936599708E0,-4.525048137E-1,7.775929570E-2,-1.658639312E0
2.946596708E0,-6.496961713E-1,1.193018705E-1,-1.459102869E0
2.956593708E0,-8.501789570E-1,1.886399388E-1,-1.272412062E0
2.966590708E0,-1.060071588E0,2.753528953E-1,-1.074596286E0
2.976587708E0,-1.262644410E0,3.919434249E-1,-8.417888880E-1
2.986585708E0,-1.452713132E0,5.188690424E-1,-5.645219088E-1
2.996582708E0,-1.620747089E0,6.221953630E-1,-2.421159446E-1
