"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.002729308E1,-2.822629213E0,-1.102980494E0,-9.444544911E-1
2.003729008E1,-2.844614267E0,-1.371841550E0,-1.017258525E0
2.004728808E1,-2.735152245E0,-1.704414129E0,-9.677805305E-1
2.005728608E1,-2.505288601E0,-1.831339598E0,-8.438010812E-1
2.006728308E1,-2.284559488E0,-1.834703445E0,-7.004747987E-1
2.007728108E1,-2.075053215E0,-2.095765591E0,-4.975653589E-1
2.008727808E1,-1.957178116E0,-2.314564228E0,-3.376555741E-1
2.009727608E1,-1.942138195E0,-2.334748983E0,-3.467249274E-1
2.010727408E1,-2.023460627E0,-2.505431414E0,-3.026040494E-1
2.011727108E1,-2.186210155E0,-2.861606121E0,-1.155346856E-1
2.012726908E1,-2.328682423E0,-3.731950521E0,1.971182972E-1
2.013726708E1,-2.428354979E0,-4.444619656E0,4.430977106E-1
2.014726408E1,-2.217408657E0,-4.654067993E0,5.994505882E-1
2.015726208E1,-1.659217834E0,-4.287999630E0,7.285990715E-1
2.016725908E1,-1.099712729E0,-3.950643778E0,7.359861135E-1
2.017725708E1,-3.307935894E-1,-2.772064447E0,1.025132418E0
2.018725508E1,2.233369797E-1,-2.237806082E0,1.083100915E0
2.019725208E1,7.635780573E-1,-2.090844154E0,8.476032615E-1
2.020725008E1,9.861317873E-1,-1.698527098E0,3.609036505E-1
2.021724879E1,9.094685316E-1,-1.236113787E0,-1.446314603E-1
2.022724579E1,1.438515186E-1,-2.129121721E-1,-8.799668401E-2
2.023724379E1,-1.542587399E0,5.644654036E-1,4.000027478E-1
2.024724079E1,-3.332963467E0,9.412485957E-1,5.755311251E-1
2.025723879E1,-4.044119835E0,1.455641389E0,6.673993468E-1
2.026723679E1,-3.928069115E0,1.690000892E0,5.529220104E-1
2.027723379E1,-3.342890501E0,1.581475258E0,2.118764222E-1
2.028723179E1,-2.937149525E0,1.949306965E0,4.300234020E-1
2.029722979E1,-2.859066010E0,2.169688225E0,1.201927423E0
2.030722679E1,-2.841336250E0,2.067226410E0,1.789170384E0
2.031722479E1,-2.020734072E0,1.132161379E0,1.772850871E0
2.032722179E1,2.996460497E-1,8.701175451E-2,1.267392278E0
2.033721979E1,3.488995075E0,-1.420347571E0,1.110625267E0
2.034721779E1,6.202789783E0,-2.823470116E0,9.305909872E-1
2.035721479E1,6.958377838E0,-2.409729958E0,5.497064441E-2
2.036721279E1,5.931908607E0,-1.028404236E0,-8.778800964E-1
2.037721079E1,5.674656868E0,8.197017759E-2,-1.497948170E0
2.038720779E1,7.073088169E0,1.912197024E-1,-2.123525620E0
2.039720579E1,9.964691162E0,-6.426246464E-2,-2.699362755E0
2.040720279E1,1.241094685E1,7.693620026E-2,-3.126011610E0
2.041720079E1,1.324400997E1,4.709812701E-1,-3.555834532E0
2.042719879E1,1.306937885E1,7.793753743E-1,-3.974391222E0
2.043719579E1,1.266947556E1,4.650658369E-1,-4.422479630E0
2.044719379E1,1.267386055E1,-3.082626164E-1,-4.637464046E0
2.045719179E1,1.276980114E1,-1.611035347E0,-4.682675362E0
2.046718879E1,1.267098522E1,-3.078371763E0,-4.584738255E0
2.047718679E1,1.208320522E1,-4.085078716E0,-4.165689945E0
2.048718379E1,1.097047043E1,-4.387827873E0,-3.351920128E0
2.049718179E1,9.334698677E0,-4.008845329E0,-2.526437759E0
2.050717979E1,7.297793388E0,-3.136689663E0,-1.910539865E0
2.051717679E1,5.057123184E0,-2.048831940E0,-1.378142953E0
2.052717479E1,2.900044918E0,-1.159129739E0,-8.813254833E-1
2.053717279E1,1.338431239E0,-1.080140114E0,-3.732803762E-1
2.054716979E1,1.012410522E0,-1.697229505E0,1.749432832E-1
2.055716779E1,1.830621004E0,-2.522513151E0,9.362900257E-1
2.056716479E1,2.861042023E0,-3.002219439E0,1.990429401E0
2.057716279E1,3.320852518E0,-2.896223307E0,3.318341017E0
2.058716079E1,2.917229414E0,-2.039520741E0,4.615405560E0
2.059715779E1,1.618660450E0,-5.497859120E-1,5.695255280E0
2.060715579E1,-2.180024981E-1,1.092625737E0,6.712814331E0
2.061715379E1,-2.084498882E0,2.325279236E0,7.793963909E0
2.062715079E1,-3.606310844E0,2.800905704E0,9.017929077E0
2.063714879E1,-4.614567757E0,2.294999123E0,1.020921421E1
2.064714579E1,-5.028021812E0,1.139016032E0,1.104835033E1
2.065714379E1,-4.940253258E0,-2.193949968E-1,1.146104813E1
2.066714179E1,-4.595579147E0,-1.285441041E0,1.150090218E1
2.067713879E1,-4.345098972E0,-1.909831524E0,1.123083687E1
2.068713679E1,-4.323148251E0,-1.978907466E0,1.069520378E1
2.069713479E1,-4.669467449E0,-1.712706208E0,9.954444885E0
2.070713179E1,-5.331045151E0,-1.225029230E0,9.353290558E0
2.071712979E1,-6.184727192E0,-7.197672129E-1,9.134953499E0
2.072712779E1,-6.966414928E0,-3.442173302E-1,9.201833725E0
2.073712479E1,-7.555938721E0,-2.937456071E-1,9.495694160E0
2.074712279E1,-7.642103672E0,-7.469381094E-1,1.027600193E1
2.075711979E1,-6.957549095E0,-2.082859516E0,1.147356892E1
2.076711779E1,-5.251689911E0,-3.032008648E0,1.196749878E1
2.077711579E1,-2.974027157E0,-2.395835638E0,1.121938610E1
2.078711279E1,-9.699009061E-1,-7.298579812E-1,8.520373344E0
2.079711079E1,-7.647956163E-2,2.996090949E-1,5.384095669E0
2.080710779E1,-2.180436105E-1,9.738732576E-1,2.438548803E0
2.081710579E1,-5.562613010E-1,1.152859926E0,7.910613418E-1
2.082710379E1,-3.288585246E-1,1.069183707E0,2.063678354E-1
2.083710079E1,8.815400004E-1,1.638088375E-1,1.885386556E-1
2.084709879E1,2.025428534E0,-8.476688713E-2,-8.302227408E-2
2.085709679E1,2.077517033E0,7.612941265E-1,-7.949883342E-1
2.086709379E1,1.124073744E0,1.659248948E0,-1.616046190E0
2.087709179E1,-2.822470963E-1,1.904674411E0,-2.289287806E0
2.088708879E1,-1.371270895E0,1.261962295E0,-3.194565773E0
2.089708679E1,-2.192723989E0,5.477031227E-3,-4.432782650E0
2.090708479E1,-2.890127659E0,-8.709748387E-1,-5.664205551E0
2.091708179E1,-4.125523567E0,-1.180296421E0,-6.426081657E0
2.092707979E1,-5.536094189E0,-7.242627144E-1,-6.992427349E0
2.093707679E1,-5.726450920E0,6.210742593E-1,-7.788710594E0
2.094707479E1,-3.881102085E0,2.185210228E0,-8.789642334E0
2.095707279E1,-7.807199359E-1,3.246798992E0,-9.466577530E0
2.096706979E1,2.321831942E0,3.094124794E0,-9.966759682E0
2.097706779E1,4.175494671E0,2.730504513E0,-1.036486435E1
2.098706579E1,4.378110886E0,2.914885998E0,-1.088156700E1
2.099706279E1,3.473058701E0,3.524180174E0,-1.162906837E1
2.100706079E1,2.237132311E0,3.927773714E0,-1.240946102E1
2.101705779E1,1.230697155E0,4.099702835E0,-1.280245304E1
2.102705579E1,1.009224653E0,4.053201675E0,-1.305668926E1
2.103705379E1,1.596840382E0,3.591982126E0,-1.389928532E1
2.104705079E1,2.377359152E0,3.327359200E0,-1.473285866E1
2.105704879E1,3.056411266E0,3.274794579E0,-1.513885593E1
2.106704579E1,3.466325283E0,3.137894392E0,-1.529913998E1
2.107704379E1,3.837168932E0,3.224213839E0,-1.524151993E1
2.108704179E1,4.363770485E0,2.975148916E0,-1.423383331E1
2.109703879E1,4.168935299E0,2.610456228E0,-1.264663124E1
2.110703679E1,2.947536707E0,2.739267588E0,-1.131902313E1
2.111703379E1,1.362620831E0,3.596166849E0,-1.048484707E1
2.112703179E1,7.534027100E-1,4.168666363E0,-9.046022415E0
2.113702979E1,1.076963544E0,4.217342377E0,-7.216652870E0
2.114702679E1,1.399447083E0,4.020195484E0,-4.978103161E0
2.115702479E1,1.223736763E0,4.484977245E0,-2.464449883E0
2.116702279E1,1.372801065E0,5.627477646E0,4.855866358E-2
2.117701979E1,2.392817736E0,5.202527523E0,2.007856131E0
2.118701779E1,2.950191975E0,3.054929495E0,3.464315414E0
2.119701479E1,2.481993198E0,1.724243879E0,4.524475574E0
2.120701279E1,1.055114150E0,2.029685020E0,5.584620953E0
2.121701008E1,-1.087279677E0,2.829429626E0,7.268493652E0
2.122700708E1,-3.233238459E0,3.137461424E0,9.791804314E0
2.123700508E1,-4.785813332E0,2.629788399E0,1.243557930E1
2.124700308E1,-5.651804447E0,1.405991435E0,1.439778233E1
2.125700008E1,-5.971560478E0,-6.938999146E-2,1.520370388E1
2.126699808E1,-5.920208454E0,-1.364493728E0,1.493175316E1
2.127699508E1,-5.845499992E0,-2.190142155E0,1.392116165E1
2.128699308E1,-5.915787220E0,-2.710241556E0,1.269590092E1
2.129699108E1,-6.079942703E0,-3.155941963E0,1.213321209E1
2.130698808E1,-5.955390453E0,-3.766052961E0,1.231551743E1
2.131698608E1,-5.513328075E0,-4.203701496E0,1.300546169E1
2.132698408E1,-5.149844646E0,-4.064804554E0,1.374102116E1
2.133698108E1,-5.123944759E0,-3.505513430E0,1.472869110E1
2.134697908E1,-5.721962452E0,-2.860835552E0,1.564246750E1
2.135697608E1,-6.349467278E0,-2.399423599E0,1.509714127E1
2.136697408E1,-5.814519882E0,-1.398454666E0,1.276261044E1
2.137697208E1,-3.321216583E0,-3.809031546E-1,9.744367599E0
2.138696908E1,1.013834953E0,-1.017131805E0,7.686874866E0
2.139696708E1,4.596198082E0,-1.600716352E0,5.914790630E0
2.140696508E1,5.797752380E0,-9.167245030E-1,3.132851362E0
2.141696208E1,4.707022667E0,8.500440121E-1,1.368166924E0
2.142696008E1,2.705426931E0,1.878357291E0,1.678654552E0
2.143695708E1,6.198887825E-1,2.161415339E0,2.319587946E0
2.144695508E1,-1.049587011E0,2.294259787E0,2.157153130E0
2.145695308E1,-2.317021847E0,2.054849386E0,1.531952977E0
2.146695008E1,-2.850429296E0,1.530213952E0,6.316654682E-1
2.147694808E1,-2.970799208E0,5.219543576E-1,-3.766105175E-1
2.148694508E1,-3.294801474E0,-3.540448248E-1,-1.323516011E0
2.149694308E1,-4.183821201E0,-4.989011288E-1,-2.040570021E0
2.150694108E1,-5.538907528E0,-3.023302853E-1,-2.644046307E0
2.151693808E1,-6.772933960E0,-3.504024446E-1,-3.231616974E0
2.152693608E1,-7.504344940E0,-5.253756046E-1,-3.656694651E0
2.153693308E1,-7.568806171E0,-4.401385188E-1,-4.125092030E0
2.154693108E1,-6.810725689E0,-1.973431557E-2,-4.689129829E0
2.155692908E1,-5.331469536E0,4.419726729E-1,-5.455416203E0
2.156692608E1,-3.354602814E0,1.125865936E0,-6.129852295E0
2.157692408E1,-1.342270851E0,2.108307600E0,-6.486441135E0
2.158692108E1,4.376560152E-1,3.345268965E0,-6.741237640E0
2.159691908E1,1.904330850E0,4.466896057E0,-7.193102360E0
2.160691708E1,3.091242313E0,5.111093044E0,-7.972194672E0
2.161691408E1,3.860122919E0,5.428331852E0,-8.801677704E0
2.162691208E1,3.971452713E0,5.711206436E0,-9.455488205E0
2.163690908E1,3.782449722E0,6.115178108E0,-1.027190018E1
2.164690708E1,3.828260183E0,6.335245609E0,-1.145751095E1
2.165690508E1,4.160954952E0,6.004844666E0,-1.268566799E1
2.166690208E1,4.538322926E0,5.484282494E0,-1.381765175E1
2.167690008E1,4.908693314E0,5.190489292E0,-1.448035431E1
2.168689708E1,5.188498974E0,4.881303787E0,-1.476168633E1
2.169689508E1,5.481207371E0,4.073321342E0,-1.485163879E1
2.170689308E1,5.923371792E0,3.002080917E0,-1.426047039E1
2.171689008E1,6.077366829E0,2.100845337E0,-1.280258656E1
2.172688808E1,4.696983337E0,1.507972240E0,-1.187551498E1
2.173688508E1,2.420122147E0,1.892672062E0,-1.154589653E1
2.174688308E1,5.379865170E-1,2.424625158E0,-1.096141529E1
2.175688108E1,-1.081841812E-1,3.058917522E0,-9.526449203E0
2.176687808E1,7.646359801E-1,3.638829708E0,-7.864978313E0
2.177687608E1,1.872665882E0,3.243067741E0,-6.111214638E0
2.178687408E1,1.512107372E0,2.698140144E0,-4.164401531E0
2.179687108E1,6.834664941E-1,3.594741106E0,-2.172709227E0
2.180686908E1,5.178849697E-1,4.584874630E0,-2.865555286E-1
2.181686608E1,-2.980759144E-1,3.936654568E0,1.908333302E0
2.182686408E1,-1.229112864E0,2.869601727E0,4.987141609E0
2.183686208E1,-1.866494775E0,1.880458117E0,9.421589851E0
2.184685908E1,-2.257330656E0,8.388750553E-1,1.399753189E1
2.185685708E1,-2.405282974E0,-4.135374129E-1,1.710977554E1
2.186685508E1,-2.648511410E0,-1.551195025E0,1.813012695E1
2.187685208E1,-3.145472765E0,-2.078817129E0,1.750559998E1
2.188685008E1,-3.971482277E0,-1.957763433E0,1.658394814E1
2.189684708E1,-4.663286209E0,-2.109946489E0,1.615913010E1
2.190684508E1,-4.814154625E0,-2.789410830E0,1.585075188E1
2.191684308E1,-4.395661831E0,-3.415805340E0,1.549404907E1
2.192684008E1,-3.406771898E0,-3.586631536E0,1.555141354E1
2.193683808E1,-2.305707932E0,-3.499049902E0,1.611741638E1
2.194683608E1,-1.410999775E0,-3.094356298E0,1.649338150E1
2.195683308E1,-1.475414515E0,-1.375397444E0,1.401811790E1
2.196683108E1,-1.379203558E0,-1.489630435E-2,1.083194256E1
2.197682808E1,2.905242145E-1,-3.605983257E-1,9.078392029E0
2.198682608E1,2.368494511E0,-8.616907597E-1,8.779310226E0
2.199682408E1,2.525392294E0,3.449929059E-1,6.557522774E0
2.200682108E1,1.234487295E0,1.811883926E0,4.147650242E0
2.201681908E1,-2.040521652E-1,2.416710138E0,2.970853806E0
2.202681608E1,-1.362449408E0,2.388899326E0,2.557988644E0
2.203681408E1,-2.474459648E0,2.347352743E0,2.510411263E0
2.204681208E1,-3.449644566E0,2.484265804E0,2.504057884E0
2.205680908E1,-3.720415115E0,2.557198763E0,2.320167303E0
2.206680708E1,-3.149663210E0,2.354291916E0,1.980503798E0
2.207680408E1,-2.211375237E0,1.822705388E0,1.658009887E0
2.208680208E1,-1.655912638E0,1.301960707E0,1.132456660E0
2.209680008E1,-2.113723755E0,9.132816792E-1,1.805615872E-1
2.210679708E1,-3.684444427E0,1.837806106E-1,-7.753041983E-1
2.211679508E1,-5.933135986E0,-1.354632080E-1,-1.196482778E0
2.212679208E1,-7.860568047E0,4.189472497E-1,-1.343853831E0
2.213679008E1,-8.592248917E0,1.288799047E0,-1.971328616E0
2.214678808E1,-8.399707794E0,1.355856657E0,-2.613698483E0
2.215678508E1,-7.622692108E0,1.118991137E0,-2.905815601E0
2.216678308E1,-6.241934776E0,1.532744408E0,-3.658316135E0
2.217678008E1,-4.112954140E0,2.538279295E0,-4.731769085E0
2.218677808E1,-1.816131830E0,3.465787411E0,-4.979829311E0
2.219677608E1,-2.050476335E-2,4.517581463E0,-4.563216209E0
2.220677308E1,9.911563396E-1,5.584314346E0,-4.437760830E0
2.221677108E1,1.329857707E0,6.266515255E0,-5.041279793E0
2.222676879E1,1.852136016E0,6.785558701E0,-6.496084690E0
2.223676679E1,2.773596525E0,7.086817741E0,-7.967023849E0
2.224676479E1,3.396561384E0,7.442388058E0,-9.115663528E0
2.225676179E1,3.782325983E0,8.005861282E0,-1.010278416E1
2.226675979E1,4.319804192E0,8.766660690E0,-1.088934708E1
2.227675679E1,5.186069489E0,9.077845573E0,-1.117892456E1
2.228675479E1,6.305247307E0,8.667373657E0,-1.118901443E1
2.229675279E1,7.278073311E0,7.926892757E0,-1.141227722E1
2.230674979E1,8.384520531E0,7.426985741E0,-1.173792553E1
2.231674779E1,9.736595154E0,6.263429642E0,-1.078275204E1
2.232674479E1,1.008576965E1,4.136691093E0,-9.575124741E0
2.233674279E1,8.624256134E0,3.564174414E0,-9.304883003E0
2.234674079E1,5.975999355E0,5.504230976E0,-1.005447006E1
2.235673779E1,4.513160706E0,6.449030399E0,-9.296582222E0
2.236673579E1,5.046813965E0,6.140768528E0,-7.667969704E0
2.237673279E1,6.841132164E0,4.295468330E0,-6.191074371E0
2.238673079E1,7.725130081E0,2.101936102E0,-5.233294010E0
2.239672879E1,7.350379467E0,1.839527249E0,-4.339440823E0
2.240672579E1,6.065294266E0,2.981805801E0,-2.979291916E0
2.241672379E1,4.362862587E0,3.831573725E0,-1.201060772E0
2.242672079E1,1.881421447E0,3.863552809E0,8.225654364E-1
2.243671879E1,-7.110601068E-1,3.754633904E0,3.369601965E0
2.244671679E1,-2.409204006E0,3.130480528E0,6.836874962E0
2.245671379E1,-3.132577658E0,1.785413146E0,1.066632652E1
2.246671179E1,-3.187578917E0,-1.357772760E-2,1.361276722E1
2.247670979E1,-3.273925781E0,-1.597468495E0,1.490315628E1
2.248670679E1,-3.747302532E0,-2.060627460E0,1.483712292E1
2.249670479E1,-4.819736004E0,-1.527535796E0,1.443481350E1
2.250670179E1,-6.163721561E0,-8.628811240E-1,1.432458210E1
2.251669979E1,-7.141167641E0,-3.350127935E-1,1.465317059E1
2.252669779E1,-7.577981949E0,2.831588313E-2,1.483597755E1
2.253669479E1,-7.541744232E0,-4.625267982E-1,1.440372753E1
2.254669279E1,-6.999319077E0,-1.292609811E0,1.357097244E1
2.255668979E1,-6.235601425E0,-2.375741482E0,1.417508698E1
2.256668779E1,-5.594746113E0,-2.618933916E0,1.403733921E1
2.257668579E1,-4.833307743E0,-3.894421458E-1,1.110897446E1
2.258668279E1,-4.451199532E0,2.068413496E0,7.373308659E0
2.259668079E1,-3.860490561E0,1.960653901E0,6.097411633E0
2.260667879E1,-3.334199190E0,1.978682995E0,5.210463047E0
2.261667579E1,-2.240856886E0,1.982356548E0,3.558835506E0
2.262667379E1,-1.382145405E0,1.814962268E0,2.262024403E0
2.263667079E1,-1.143233180E0,1.487028360E0,1.757470608E0
2.264666879E1,-1.519869447E0,1.640122771E0,1.518291831E0
2.265666579E1,-2.309148788E0,1.924631000E0,1.331042767E0
2.266666379E1,-3.226919413E0,1.998338223E0,1.028915167E0
2.267666179E1,-3.987632751E0,2.148784161E0,7.525942326E-1
2.268665879E1,-4.229539871E0,2.425415277E0,4.466196299E-1
2.269665679E1,-4.105256557E0,1.839886785E0,-3.679514527E-1
2.270665379E1,-4.196454525E0,7.433605790E-1,-1.282331824E0
2.271665179E1,-4.497358322E0,-2.575565577E-1,-1.993788123E0
2.272664979E1,-5.017230511E0,-8.694039583E-1,-2.500382185E0
2.273664679E1,-5.690636158E0,-1.032192588E0,-3.030141592E0
2.274664479E1,-6.136971951E0,-1.110912800E0,-3.502584696E0
2.275664179E1,-6.032290936E0,-1.280626893E0,-3.551167488E0
2.276663979E1,-5.331502914E0,-1.560386419E0,-3.357430935E0
2.277663779E1,-3.858143568E0,-1.281072736E0,-3.559501410E0
2.278663479E1,-1.844603062E0,-5.526111126E-1,-4.197231770E0
2.279663279E1,5.458103865E-2,7.346765995E-1,-4.864107132E0
2.280662979E1,1.544328094E0,2.424991131E0,-5.059935570E0
2.281662779E1,2.731081247E0,4.039043903E0,-4.633743286E0
2.282662579E1,3.848638296E0,5.225462437E0,-3.980974674E0
2.283662279E1,4.688787937E0,5.617172241E0,-3.848013401E0
2.284662079E1,5.090888023E0,5.324805260E0,-4.332632542E0
2.285661779E1,4.904456139E0,5.111231327E0,-4.928347588E0
2.286661579E1,4.239932060E0,5.931596279E0,-5.660717487E0
2.287661379E1,3.774703264E0,7.435919285E0,-6.598140717E0
2.288661079E1,4.290876389E0,8.400566101E0,-7.811282635E0
2.289660879E1,5.526592255E0,8.381185532E0,-8.575586319E0
2.290660579E1,6.939820766E0,7.408712864E0,-8.834735870E0
2.291660379E1,8.930373192E0,5.625508308E0,-9.059177399E0
2.292660179E1,1.111569118E1,3.465672970E0,-8.851592064E0
2.293659879E1,1.195472240E1,1.856486559E0,-8.762171745E0
2.294659679E1,1.078370476E1,9.421362281E-1,-9.217790604E0
2.295659379E1,7.519411087E0,2.096353531E0,-9.975322723E0
2.296659179E1,4.659053802E0,3.998526335E0,-1.052561760E1
2.297658979E1,3.488623381E0,4.573930264E0,-1.003539658E1
2.298658679E1,3.726254702E0,4.356315136E0,-8.837828636E0
2.299658479E1,4.841066360E0,3.748200417E0,-7.375117302E0
2.300658179E1,5.929217815E0,2.671607733E0,-5.946460247E0
2.301657979E1,5.922086716E0,1.420267701E0,-4.791115284E0
2.302657779E1,4.922539234E0,1.081092000E0,-3.797881603E0
2.303657479E1,3.378782034E0,1.600279808E0,-2.614217758E0
2.304657279E1,1.121028304E0,3.577136278E0,-1.416690946E-1
2.305656979E1,-2.243720055E0,3.666743040E0,3.573509216E0
2.306656779E1,-5.081063271E0,2.681028843E0,8.292906761E0
2.307656579E1,-5.829535484E0,7.187033892E-1,1.298188782E1
2.308656279E1,-5.223280430E0,-1.779874563E0,1.678699875E1
2.309656079E1,-4.560413837E0,-4.295392036E0,1.865736008E1
2.310655879E1,-4.534251213E0,-5.893768311E0,1.802502441E1
2.311655579E1,-5.559944153E0,-5.682367325E0,1.654837799E1
2.312655379E1,-7.693159580E0,-3.634869337E0,1.625851822E1
2.313655079E1,-9.866419792E0,-1.493076086E0,1.726660919E1
2.314654879E1,-1.079017448E1,-8.266071677E-1,1.852540207E1
2.315654679E1,-1.038426781E1,-7.577996254E-1,1.932434654E1
2.316654379E1,-9.716955185E0,-7.999684215E-1,1.871363831E1
2.317654179E1,-9.406271935E0,-1.674802423E0,1.594539928E1
2.318653879E1,-8.553711891E0,-3.608567238E0,1.302238750E1
2.319653679E1,-5.973181725E0,-3.922832251E0,1.067493725E1
2.320653479E1,-3.760868311E0,-2.219267368E0,8.935143471E0
2.321653179E1,-3.166268349E0,-7.343657017E-1,7.247819901E0
2.322652879E1,-3.078947544E0,9.548733830E-1,5.963570118E0
2.323652579E1,-2.226696968E0,1.914300323E0,4.157743454E0
2.324652379E1,-1.274434090E0,2.605249882E0,2.328571320E0
2.325652179E1,-6.713601351E-1,2.265561581E0,1.429855466E0
2.326651879E1,-7.013878226E-1,2.146846771E0,6.111009717E-1
2.327651679E1,-1.218980670E0,2.248114347E0,-3.574031293E-1
2.328651379E1,-1.834218502E0,2.237240314E0,-1.156025290E0
2.329651179E1,-2.236865759E0,2.380188942E0,-1.686432242E0
2.330650979E1,-2.321294785E0,2.573327541E0,-2.220171452E0
2.331650679E1,-2.546419144E0,1.903382182E0,-2.964082241E0
2.332650479E1,-2.805689335E0,6.921586990E-1,-3.628971577E0
2.333650179E1,-3.197572708E0,-8.625087142E-1,-4.363639832E0
2.334649979E1,-3.808187246E0,-2.507332087E0,-5.040126801E0
2.335649679E1,-4.465059280E0,-3.599540710E0,-5.426816940E0
2.336649479E1,-4.627367973E0,-3.667712688E0,-5.567758083E0
2.337649279E1,-3.594623089E0,-3.135072708E0,-5.814949512E0
2.338648979E1,-1.590360641E0,-1.951669097E0,-6.373757839E0
2.339648779E1,1.516397893E-1,-5.840390325E-1,-6.936461926E0
2.340648479E1,1.630172014E0,1.312642813E0,-7.055975914E0
2.341648279E1,2.627518177E0,3.392488003E0,-7.061833858E0
2.342648079E1,3.522031307E0,5.095348358E0,-6.943934441E0
2.343647779E1,4.422796249E0,5.543514252E0,-6.870520592E0
2.344647579E1,5.251273155E0,5.347060680E0,-7.159470558E0
2.345647279E1,5.441801071E0,5.342252254E0,-7.437098980E0
2.346647079E1,4.907212257E0,5.789121151E0,-7.822531700E0
2.347646879E1,4.319328308E0,5.974389076E0,-8.731990814E0
2.348646579E1,3.923725367E0,5.732909679E0,-1.028212833E1
2.349646379E1,3.456047773E0,5.398571491E0,-1.195864296E1
2.350646079E1,3.154385090E0,5.413977623E0,-1.291879654E1
2.351645879E1,3.407282352E0,5.495310307E0,-1.325811386E1
2.352645579E1,4.673009396E0,4.711486340E0,-1.339277744E1
2.353645379E1,6.505456448E0,3.306861639E0,-1.325054359E1
2.354645179E1,7.337884903E0,2.238085985E0,-1.260776234E1
2.355644879E1,5.661602974E0,1.833781958E0,-1.193668747E1
2.356644679E1,2.818101645E0,2.838436365E0,-1.172379208E1
2.357644379E1,7.256451249E-1,3.869264126E0,-1.134023094E1
2.358644179E1,1.847940832E-1,4.548161507E0,-1.019188213E1
2.359643979E1,1.430740595E0,4.860263824E0,-8.568646431E0
2.360643679E1,3.659142494E0,4.589440346E0,-6.838221073E0
2.361643479E1,4.735337257E0,3.762271643E0,-5.018285751E0
2.362643179E1,4.274472237E0,3.739447832E0,-3.514344454E0
2.363642979E1,3.103803158E0,4.610710621E0,-1.876757145E0
2.364642779E1,1.444817662E0,5.487961292E0,1.117459312E-1
2.365642479E1,-9.305755496E-1,4.962954521E0,2.990706921E0
2.366642279E1,-2.919970751E0,3.972580671E0,7.253306389E0
2.367641979E1,-3.777946234E0,2.591916323E0,1.215363884E1
2.368641779E1,-3.967550755E0,8.261556029E-1,1.583034134E1
2.369641579E1,-3.906657696E0,-7.420433164E-1,1.693793106E1
2.370641279E1,-4.364457130E0,-1.145855188E0,1.620904541E1
2.371641079E1,-5.619020462E0,-8.595669866E-1,1.516534233E1
2.372640779E1,-6.751841068E0,-1.034289718E0,1.445555019E1
2.373640579E1,-7.280967712E0,-1.837373853E0,1.423258877E1
2.374640379E1,-7.373812675E0,-2.703905106E0,1.438886738E1
2.375640079E1,-7.362919807E0,-3.333892822E0,1.435465336E1
2.376639879E1,-7.515725136E0,-3.341655254E0,1.429377460E1
2.377639579E1,-7.680910587E0,-3.187943697E0,1.400587749E1
2.378639379E1,-6.622483253E0,-2.889045000E0,1.216382122E1
2.379639179E1,-4.626108170E0,-6.648638248E-1,8.376071930E0
2.380638879E1,-2.416026354E0,4.967348576E-1,5.763508797E0
2.381638679E1,-9.999264479E-1,5.170350671E-1,5.084523678E0
2.382638379E1,-3.886793256E-1,1.329662800E0,4.339168072E0
2.383638179E1,-1.380624771E-1,2.079000473E0,3.567696333E0
2.384637979E1,-2.426306903E-1,2.465312719E0,3.001411915E0
2.385637679E1,-5.117903948E-1,2.312338114E0,2.568556309E0
2.386637479E1,-9.525979161E-1,2.370361567E0,1.901455522E0
2.387637179E1,-1.780393362E0,2.543585300E0,1.222428679E0
2.388636979E1,-2.517735720E0,2.808577538E0,6.955617666E-1
2.389636679E1,-3.025769472E0,2.399741888E0,1.424222142E-1
2.390636479E1,-3.656514168E0,1.339106917E0,-3.915708661E-1
2.391636279E1,-4.373470783E0,6.081860065E-1,-8.640245795E-1
2.392635979E1,-5.121893883E0,3.424438536E-1,-1.240575671E0
2.393635779E1,-5.582919598E0,1.204882786E-1,-1.549221992E0
2.394635479E1,-5.575737000E0,-3.698518872E-1,-1.905067444E0
2.395635279E1,-5.536876678E0,-1.107092023E0,-2.414932728E0
2.396634979E1,-5.548655510E0,-1.788606644E0,-2.843344212E0
2.397634779E1,-5.354288101E0,-2.049955368E0,-2.954792261E0
2.398634579E1,-4.544180870E0,-1.603594542E0,-3.234297276E0
2.399634279E1,-2.849990129E0,-8.357583284E-1,-4.029787540E0
2.400634079E1,-8.221797943E-1,3.501086533E-1,-4.998173714E0
2.401633779E1,9.801246524E-1,1.462634921E0,-5.532938957E0
2.402633579E1,2.699468136E0,2.184009314E0,-5.743978024E0
2.403633379E1,4.285327911E0,2.296136618E0,-5.996488571E0
2.404633079E1,5.491399765E0,2.043523312E0,-6.468395233E0
2.405632879E1,5.804345131E0,1.993270874E0,-7.122160912E0
2.406632579E1,5.089063644E0,2.447258234E0,-7.881576061E0
2.407632379E1,3.604666710E0,3.479021311E0,-8.787696838E0
2.408632079E1,2.507107735E0,4.521979332E0,-9.716697693E0
2.409631879E1,2.542611361E0,5.049452782E0,-1.081004047E1
2.410631679E1,3.306222677E0,5.065888405E0,-1.170529938E1
2.411631379E1,4.122013569E0,4.831564426E0,-1.228892899E1
2.412631179E1,5.281551361E0,4.424461365E0,-1.288992786E1
