"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.122527775E1,-4.242166138E1,9.590896606E0,-1.210992050E1
5.123527475E1,-4.267381287E1,8.291612625E0,-1.172115707E1
5.124527175E1,-4.308767700E1,6.357423782E0,-1.150808716E1
5.125526875E1,-4.317042542E1,4.581022263E0,-1.141061401E1
5.126526575E1,-4.343484497E1,1.818389893E0,-1.196648026E1
5.127526375E1,-4.293626404E1,-8.917770386E-1,-1.294248581E1
5.128526075E1,-4.251467896E1,-4.231365204E0,-1.417163467E1
5.129525775E1,-4.119136047E1,-7.181838989E0,-1.583697510E1
5.130525475E1,-4.003253174E1,-1.072102165E1,-1.709529495E1
5.131525175E1,-3.840141296E1,-1.370953560E1,-1.833443069E1
5.132524975E1,-3.607221985E1,-1.713520622E1,-2.052045441E1
5.133524675E1,-3.303468323E1,-2.025482368E1,-2.211959839E1
5.134524375E1,-2.986811829E1,-2.362059593E1,-2.362083435E1
5.135524075E1,-2.605572510E1,-2.677165413E1,-2.442958832E1
5.136523775E1,-2.206744385E1,-3.036067581E1,-2.472649384E1
5.137523475E1,-1.762722778E1,-3.334879684E1,-2.407283020E1
5.138523275E1,-1.307600403E1,-3.599639130E1,-2.357036591E1
5.139522975E1,-8.329727173E0,-3.734994507E1,-2.364653778E1
5.140522675E1,-2.972824097E0,-3.800825500E1,-2.415031815E1
5.141522375E1,2.587295532E0,-3.722416687E1,-2.497250748E1
5.142522075E1,8.254898071E0,-3.650275421E1,-2.512148285E1
5.143521875E1,1.294926453E1,-3.548944092E1,-2.460005188E1
5.144521575E1,1.661650085E1,-3.540864182E1,-2.264564514E1
5.145521275E1,1.952012634E1,-3.536961746E1,-2.015602112E1
5.146520975E1,2.190960693E1,-3.601050186E1,-1.655450821E1
5.147520675E1,2.365615845E1,-3.623554611E1,-1.340263748E1
5.148520475E1,2.526460266E1,-3.640868759E1,-9.681961060E0
5.149520175E1,2.668522644E1,-3.601228714E1,-7.071853638E0
5.150519875E1,2.824839783E1,-3.541593933E1,-4.120708466E0
5.151519575E1,2.919499207E1,-3.453684998E1,-1.798149109E0
5.152519275E1,2.955078125E1,-3.446718597E1,-3.015708923E-1
5.153519075E1,2.852340698E1,-3.522715759E1,-4.055786133E-2
5.154518775E1,2.586755371E1,-3.734344482E1,-7.854118347E-1
5.155518475E1,2.150631714E1,-3.984191895E1,-2.472476959E0
5.156518175E1,1.616543579E1,-4.236952972E1,-4.627487183E0
5.157517875E1,1.011810303E1,-4.359684753E1,-7.229042053E0
5.158517675E1,3.696731567E0,-4.430796814E1,-9.709514618E0
5.159517375E1,-2.174194336E0,-4.340460205E1,-1.242828751E1
5.160517075E1,-7.967910767E0,-4.158264160E1,-1.538910294E1
5.161516775E1,-1.339654541E1,-3.856754303E1,-1.884653854E1
5.162516475E1,-1.885313416E1,-3.506900787E1,-2.110914612E1
5.163516175E1,-2.404995728E1,-3.049147987E1,-2.227959442E1
5.164515975E1,-2.890437317E1,-2.587202263E1,-2.239842606E1
5.165515675E1,-3.214627075E1,-2.139511681E1,-2.229392624E1
5.166515375E1,-3.450894165E1,-1.770112228E1,-2.252399445E1
5.167515075E1,-3.540071106E1,-1.448220062E1,-2.341357422E1
5.168514775E1,-3.620858765E1,-1.153287125E1,-2.348754120E1
5.169514575E1,-3.615773010E1,-9.141635895E0,-2.472640991E1
5.170514275E1,-3.582902527E1,-7.516883850E0,-2.587301254E1
5.171513975E1,-3.547166443E1,-6.021400452E0,-2.651380539E1
5.172513675E1,-3.598248291E1,-5.111656189E0,-2.646471786E1
5.173513375E1,-3.629820251E1,-4.272830963E0,-2.608922958E1
5.174513075E1,-3.687547302E1,-3.522386551E0,-2.563045502E1
5.175512875E1,-3.696044922E1,-2.319368362E0,-2.506674957E1
5.176512575E1,-3.739483643E1,-1.115613937E0,-2.499888992E1
5.177512275E1,-3.722467041E1,8.005733490E-1,-2.488506699E1
5.178511975E1,-3.758396912E1,2.482236862E0,-2.460424805E1
5.179511675E1,-3.754199219E1,4.367893219E0,-2.403598785E1
5.180511475E1,-3.782536316E1,5.900293350E0,-2.353384018E1
5.181511175E1,-3.783956909E1,7.377204895E0,-2.298120499E1
5.182510875E1,-3.817338562E1,8.491527557E0,-2.265341949E1
5.183510575E1,-3.815773010E1,9.652540207E0,-2.205445862E1
5.184510275E1,-3.839201355E1,1.049876976E1,-2.135601044E1
5.185509975E1,-3.845355225E1,1.133784676E1,-2.059449768E1
5.186509775E1,-3.866465759E1,1.181523132E1,-1.998298264E1
5.187509475E1,-3.878024292E1,1.187167168E1,-1.966733170E1
5.188509175E1,-3.947369385E1,1.106337547E1,-1.926198578E1
5.189508875E1,-3.974502563E1,9.898427963E0,-1.884310150E1
5.190508575E1,-4.021867371E1,8.453184128E0,-1.877705765E1
5.191508375E1,-4.029014587E1,6.981761932E0,-1.921065140E1
5.192508075E1,-4.035803223E1,5.168943405E0,-1.979578781E1
5.193507775E1,-3.999923706E1,2.892604828E0,-2.063589859E1
5.194507475E1,-3.984333801E1,-2.357635498E-1,-2.123585510E1
5.195507175E1,-3.928166199E1,-3.392766953E0,-2.172003174E1
5.196506875E1,-3.879980469E1,-7.146255493E0,-2.198671341E1
5.197506675E1,-3.759568787E1,-1.070371246E1,-2.240481949E1
5.198506375E1,-3.583212280E1,-1.482943916E1,-2.357698059E1
5.199506075E1,-3.293478394E1,-1.832415581E1,-2.467246246E1
5.200505775E1,-2.974099731E1,-2.255407524E1,-2.557050323E1
5.201505475E1,-2.576123047E1,-2.657055855E1,-2.583461761E1
5.202505275E1,-2.112550354E1,-3.103195953E1,-2.532175446E1
5.203504975E1,-1.614030457E1,-3.462005615E1,-2.417980194E1
5.204504675E1,-1.133593750E1,-3.802212906E1,-2.216336441E1
5.205504375E1,-6.519531250E0,-4.004793167E1,-2.049911880E1
5.206504075E1,-1.379974365E0,-4.136538696E1,-1.942815399E1
5.207503875E1,4.150451660E0,-4.124427032E1,-1.937270355E1
5.208503575E1,9.538864136E0,-4.075489426E1,-1.912645340E1
5.209503275E1,1.412168884E1,-3.949674606E1,-1.856823349E1
5.210502975E1,1.808155823E1,-3.885034180E1,-1.701172638E1
5.211502675E1,2.112055969E1,-3.793815613E1,-1.486233902E1
5.212502475E1,2.367898560E1,-3.768579102E1,-1.259371948E1
5.213502175E1,2.563916016E1,-3.713148499E1,-1.003607559E1
5.214501875E1,2.747242737E1,-3.651742554E1,-7.069377899E0
5.215501575E1,2.862852478E1,-3.593640137E1,-4.587238312E0
5.216501275E1,2.912950134E1,-3.594776917E1,-2.567649841E0
5.217501075E1,2.836537170E1,-3.649491882E1,-1.882915497E0
5.218500775E1,2.601531982E1,-3.857888031E1,-2.544010162E0
5.219500475E1,2.139682007E1,-4.095052338E1,-4.169963837E0
5.220500175E1,1.542343140E1,-4.359334564E1,-6.306251526E0
5.221499875E1,8.700637817E0,-4.482594299E1,-8.391525269E0
5.222499675E1,2.343444824E0,-4.547314453E1,-9.918231964E0
5.223499375E1,-3.480255127E0,-4.473601532E1,-1.179256821E1
5.224499075E1,-9.007232666E0,-4.325276947E1,-1.377134705E1
5.225498775E1,-1.421121216E1,-4.067418671E1,-1.640566635E1
5.226498475E1,-1.937416077E1,-3.742686081E1,-1.891175079E1
5.227498204E1,-2.456404114E1,-3.264832687E1,-2.077300262E1
5.228498004E1,-2.972531128E1,-2.769269180E1,-2.181680298E1
5.229497704E1,-3.369746399E1,-2.211452103E1,-2.207516479E1
5.230497404E1,-3.645706177E1,-1.751815796E1,-2.210504150E1
5.231497104E1,-3.787278748E1,-1.397836304E1,-2.201579285E1
5.232496804E1,-3.889469910E1,-1.152506828E1,-2.208134079E1
5.233496604E1,-3.914421082E1,-9.471002579E0,-2.240923691E1
5.234496304E1,-3.946218872E1,-7.781333923E0,-2.264062119E1
5.235496004E1,-3.911161804E1,-6.106716156E0,-2.323598862E1
5.236495704E1,-3.912123108E1,-4.714546204E0,-2.414828491E1
5.237495404E1,-3.864715576E1,-3.282032013E0,-2.474056244E1
5.238495204E1,-3.846395874E1,-1.849866867E0,-2.530053711E1
5.239494904E1,-3.803952026E1,-2.800998688E-1,-2.607855225E1
5.240494604E1,-3.777832031E1,1.217885971E0,-2.659675980E1
5.241494304E1,-3.722001648E1,2.752279282E0,-2.717716599E1
5.242494004E1,-3.719268799E1,4.049043655E0,-2.766169739E1
5.243493704E1,-3.687126160E1,5.549377441E0,-2.748072815E1
5.244493504E1,-3.719979858E1,6.657371521E0,-2.731181717E1
5.245493204E1,-3.746670532E1,8.135234833E0,-2.664385605E1
5.246492904E1,-3.803869629E1,9.482921600E0,-2.545132828E1
5.247492604E1,-3.824560547E1,1.092793465E1,-2.446129990E1
5.248492304E1,-3.879626465E1,1.210122490E1,-2.356037903E1
5.249492104E1,-3.893309021E1,1.324835491E1,-2.261069489E1
5.250491804E1,-3.958744812E1,1.375024986E1,-2.135014725E1
5.251491504E1,-3.997718811E1,1.382995605E1,-2.030402756E1
5.252491204E1,-4.090757751E1,1.316720104E1,-1.928988647E1
5.253490904E1,-4.142074585E1,1.182351494E1,-1.862068939E1
5.254490604E1,-4.232168579E1,9.771865845E0,-1.855346298E1
5.255490404E1,-4.226589966E1,7.339828491E0,-1.910893631E1
5.256490104E1,-4.243525696E1,4.272508621E0,-2.032446671E1
5.257489804E1,-4.186543274E1,1.028285980E0,-2.161851120E1
5.258489504E1,-4.102067566E1,-2.608289719E0,-2.331232071E1
5.259489204E1,-3.947525024E1,-5.995695114E0,-2.492977524E1
5.260489004E1,-3.760820007E1,-1.002633667E1,-2.639186096E1
5.261488704E1,-3.520562744E1,-1.428220749E1,-2.752203369E1
5.262488404E1,-3.241790771E1,-1.899517059E1,-2.866798782E1
5.263488104E1,-2.859475708E1,-2.370713806E1,-2.899071121E1
5.264487804E1,-2.409437561E1,-2.838708687E1,-2.878467941E1
5.265487604E1,-1.923344421E1,-3.262895966E1,-2.808605576E1
5.266487304E1,-1.394723511E1,-3.680265045E1,-2.627202606E1
5.267487004E1,-8.268066406E0,-3.999202728E1,-2.411555481E1
5.268486704E1,-3.261825562E0,-4.228276825E1,-2.119229889E1
5.269486404E1,1.712356567E0,-4.339457703E1,-1.895362854E1
5.270486104E1,7.017303467E0,-4.373007965E1,-1.776506042E1
5.271485904E1,1.213708496E1,-4.295823669E1,-1.698785782E1
5.272485604E1,1.694241333E1,-4.177710342E1,-1.613017273E1
5.273485304E1,2.104846191E1,-4.020400620E1,-1.499377060E1
5.274485004E1,2.450662231E1,-3.910365295E1,-1.302974701E1
5.275484704E1,2.699633789E1,-3.783499908E1,-1.090621567E1
5.276484504E1,2.911810303E1,-3.704946518E1,-8.509773254E0
5.277484204E1,3.072134399E1,-3.601259232E1,-6.103988647E0
5.278483904E1,3.180165100E1,-3.559040070E1,-4.002964020E0
5.279483604E1,3.193266296E1,-3.552062225E1,-2.300392151E0
5.280483304E1,3.090202332E1,-3.680895233E1,-1.250308990E0
5.281483104E1,2.749220276E1,-3.942297363E1,-8.387145996E-1
5.282482804E1,2.189535522E1,-4.303822708E1,-9.423103333E-1
5.283482504E1,1.451174927E1,-4.596594620E1,-1.713451385E0
5.284482204E1,5.945419312E0,-4.790227509E1,-3.004455566E0
5.285482004E1,-2.972015381E0,-4.800754547E1,-4.846660614E0
5.286481704E1,-1.142466736E1,-4.657669830E1,-6.610336304E0
5.287481404E1,-1.912879944E1,-4.324877167E1,-9.514110565E0
5.288481104E1,-2.591328430E1,-3.868782043E1,-1.301686478E1
5.289480804E1,-3.123553467E1,-3.253683853E1,-1.662541580E1
5.290480604E1,-3.577160645E1,-2.510880661E1,-1.948736191E1
5.291480304E1,-3.923114014E1,-1.712689590E1,-2.126020432E1
5.292480004E1,-4.187403870E1,-8.810985565E0,-2.122861862E1
5.293479704E1,-4.301051331E1,-9.224319458E-1,-1.993223953E1
5.294479404E1,-4.313520813E1,5.801198959E0,-1.949917984E1
5.295479204E1,-4.155706787E1,1.147352982E1,-2.036256027E1
5.296478904E1,-3.926699829E1,1.593111134E1,-2.199866867E1
5.297478604E1,-3.663905334E1,1.960223770E1,-2.294675064E1
5.298478304E1,-3.443038940E1,2.250967598E1,-2.388484192E1
5.299478004E1,-3.273123169E1,2.422801590E1,-2.468933868E1
5.300477804E1,-3.123539734E1,2.571986771E1,-2.551378632E1
5.301477504E1,-2.964784241E1,2.683403015E1,-2.619109344E1
5.302477204E1,-2.827197266E1,2.805615234E1,-2.669770813E1
5.303476904E1,-2.683819580E1,2.905453682E1,-2.677627563E1
5.304476604E1,-2.582067871E1,3.016178513E1,-2.672515488E1
5.305476304E1,-2.528422546E1,3.092181778E1,-2.654940414E1
5.306476104E1,-2.537344360E1,3.151308632E1,-2.586722183E1
5.307475804E1,-2.579351807E1,3.178847885E1,-2.514136124E1
5.308475504E1,-2.675547791E1,3.196846008E1,-2.411833954E1
5.309475204E1,-2.794157410E1,3.199414635E1,-2.286835480E1
5.310474904E1,-2.946257019E1,3.195854378E1,-2.121879959E1
5.311474704E1,-3.091242981E1,3.162577438E1,-1.925445938E1
5.312474404E1,-3.289965820E1,3.098817444E1,-1.727836227E1
5.313474104E1,-3.459834290E1,2.982381058E1,-1.562934875E1
5.314473804E1,-3.653805542E1,2.842706490E1,-1.428510284E1
5.315473504E1,-3.816136169E1,2.618457222E1,-1.364967346E1
5.316473304E1,-3.958854675E1,2.380555344E1,-1.372093964E1
5.317473004E1,-4.094419861E1,2.094107056E1,-1.449097061E1
5.318472704E1,-4.200465393E1,1.769397354E1,-1.612712479E1
5.319472404E1,-4.243147278E1,1.384256172E1,-1.795285797E1
5.320472104E1,-4.246812439E1,1.017714500E1,-2.059480286E1
5.321471804E1,-4.158972168E1,5.914041519E0,-2.316508484E1
5.322471604E1,-4.024378967E1,1.434968948E0,-2.569083786E1
5.323471304E1,-3.832682800E1,-3.486034393E0,-2.808814621E1
5.324471004E1,-3.603230286E1,-8.728588104E0,-2.997144318E1
5.325470704E1,-3.269052124E1,-1.403762054E1,-3.137885284E1
5.326470404E1,-2.850106812E1,-1.934173965E1,-3.255662537E1
5.327470204E1,-2.385197449E1,-2.437599754E1,-3.261828995E1
5.328469892E1,-1.856271362E1,-2.916131401E1,-3.233497238E1
5.329469592E1,-1.318188477E1,-3.318495941E1,-3.102365494E1
5.330469292E1,-7.133621216E0,-3.662454987E1,-2.961231613E1
5.331468992E1,-1.498352051E0,-3.928479767E1,-2.683204651E1
5.332468792E1,3.897537231E0,-4.095318604E1,-2.370032501E1
5.333468492E1,9.085937500E0,-4.170260620E1,-2.055217743E1
5.334468192E1,1.469934082E1,-4.150628662E1,-1.764759445E1
5.335467892E1,1.956886292E1,-4.055488586E1,-1.492451859E1
5.336467592E1,2.401710510E1,-3.926449585E1,-1.233874893E1
5.337467392E1,2.708073425E1,-3.786071396E1,-9.520832062E0
5.338467092E1,2.953187561E1,-3.679863358E1,-7.321174622E0
5.339466792E1,3.129707336E1,-3.555966568E1,-5.153232574E0
5.340466492E1,3.260789490E1,-3.475110626E1,-2.884113312E0
5.341466192E1,3.303363037E1,-3.434745026E1,-9.535827637E-1
5.342465992E1,3.313113403E1,-3.437755585E1,5.946426392E-1
5.343465692E1,3.259896851E1,-3.486199188E1,1.952663422E0
5.344465392E1,3.154505920E1,-3.580638885E1,2.550621033E0
5.345465092E1,2.937898254E1,-3.766001129E1,2.008968353E0
5.346464792E1,2.606620789E1,-4.015802765E1,5.699005127E-1
5.347464592E1,2.099858093E1,-4.286024094E1,-2.115409851E0
5.348464292E1,1.519520569E1,-4.503210068E1,-5.921203613E0
5.349463992E1,8.266998291E0,-4.562925720E1,-1.028507996E1
5.350463692E1,1.070175171E0,-4.503800964E1,-1.476444626E1
5.351463392E1,-6.384002686E0,-4.279916763E1,-1.913797379E1
5.352463192E1,-1.333895874E1,-3.923232651E1,-2.261429977E1
5.353462892E1,-2.011415100E1,-3.427738190E1,-2.503567505E1
5.354462592E1,-2.588137817E1,-2.866483116E1,-2.671684265E1
5.355462292E1,-3.047595215E1,-2.213849831E1,-2.758241653E1
5.356462092E1,-3.402984619E1,-1.474613380E1,-2.821822739E1
5.357461792E1,-3.617248535E1,-7.127077103E0,-2.813758850E1
5.358461492E1,-3.691075134E1,-3.153266907E-1,-2.816575623E1
5.359461192E1,-3.620091248E1,5.555557251E0,-2.818486786E1
5.360460892E1,-3.476043701E1,1.040566254E1,-2.875144958E1
5.361460592E1,-3.291439819E1,1.471150970E1,-2.896802521E1
5.362460392E1,-3.087501526E1,1.782060242E1,-2.959432220E1
5.363460092E1,-2.889611816E1,1.999741173E1,-3.020598602E1
5.364459792E1,-2.700781250E1,2.143984795E1,-3.128536224E1
5.365459492E1,-2.541896057E1,2.274543381E1,-3.172746658E1
5.366459192E1,-2.403953552E1,2.384887695E1,-3.221710587E1
5.367458992E1,-2.295384216E1,2.464724922E1,-3.244440842E1
5.368458692E1,-2.200558472E1,2.525880623E1,-3.289735031E1
5.369458392E1,-2.135649109E1,2.555657768E1,-3.310367966E1
5.370458092E1,-2.145890808E1,2.558103371E1,-3.327457809E1
5.371457792E1,-2.210784912E1,2.551409531E1,-3.290738297E1
5.372457592E1,-2.321492004E1,2.524128342E1,-3.267110062E1
5.373457292E1,-2.453894043E1,2.491685486E1,-3.237191391E1
5.374456992E1,-2.573304749E1,2.438448906E1,-3.138311386E1
5.375456692E1,-2.712643433E1,2.387773132E1,-3.045030975E1
5.376456392E1,-2.840473938E1,2.355974579E1,-2.971411133E1
5.377456192E1,-2.989564514E1,2.309552383E1,-2.865680695E1
5.378455892E1,-3.136468506E1,2.253129387E1,-2.774474335E1
5.379455592E1,-3.310324097E1,2.134490204E1,-2.668256760E1
5.380455292E1,-3.458761597E1,1.986425018E1,-2.569697952E1
5.381454992E1,-3.617353821E1,1.785191345E1,-2.491321182E1
5.382454792E1,-3.731979370E1,1.546224213E1,-2.492013931E1
5.383454492E1,-3.818435669E1,1.296192265E1,-2.509040070E1
5.384454192E1,-3.832510376E1,1.002996826E1,-2.587667084E1
5.385453892E1,-3.823335266E1,6.541091919E0,-2.670303345E1
5.386453592E1,-3.780854797E1,3.007535934E0,-2.793826294E1
5.387453292E1,-3.697529602E1,-9.034595490E-1,-2.861607361E1
5.388453092E1,-3.586840820E1,-5.070972443E0,-2.917415619E1
5.389452792E1,-3.406761169E1,-9.572599411E0,-2.993648529E1
5.390452492E1,-3.157360840E1,-1.352758217E1,-3.094616699E1
5.391452192E1,-2.875308228E1,-1.744396400E1,-3.191410065E1
5.392451892E1,-2.537371826E1,-2.093327904E1,-3.243654633E1
5.393451692E1,-2.164320374E1,-2.445846748E1,-3.245550537E1
5.394451392E1,-1.798622131E1,-2.798678017E1,-3.141285706E1
5.395451092E1,-1.462063599E1,-3.145940018E1,-2.994334412E1
5.396450792E1,-1.092973328E1,-3.484058380E1,-2.744387054E1
5.397450492E1,-6.893920898E0,-3.766467285E1,-2.515973282E1
5.398450292E1,-2.412933350E0,-3.917443085E1,-2.348800278E1
5.399449992E1,2.769851685E0,-3.967799759E1,-2.234937668E1
5.400449692E1,7.669036865E0,-3.943856430E1,-2.183565140E1
5.401449392E1,1.209524536E1,-3.912886047E1,-2.051019287E1
5.402449092E1,1.610607910E1,-3.885307312E1,-1.848426819E1
5.403448892E1,1.926538086E1,-3.864375687E1,-1.566677094E1
5.404448592E1,2.172222900E1,-3.865739822E1,-1.268108368E1
5.405448292E1,2.390106201E1,-3.818843460E1,-9.730335236E0
5.406447992E1,2.559558105E1,-3.768728256E1,-7.103588104E0
5.407447692E1,2.693759155E1,-3.708273315E1,-4.491542816E0
5.408447492E1,2.826754761E1,-3.642477417E1,-2.249050140E0
5.409447192E1,2.891828918E1,-3.594348907E1,-2.044677734E-2
5.410446892E1,2.897944641E1,-3.575386810E1,1.043773651E0
5.411446592E1,2.766027832E1,-3.667402649E1,9.458656311E-1
5.412446292E1,2.489688110E1,-3.867720032E1,-5.275268555E-1
5.413446092E1,2.005349731E1,-4.124713135E1,-2.952804565E0
5.414445792E1,1.418225098E1,-4.308744812E1,-6.024681091E0
5.415445492E1,7.595458984E0,-4.414466858E1,-9.537914276E0
5.416445192E1,1.374633789E0,-4.417163849E1,-1.253302383E1
5.417444992E1,-5.252304077E0,-4.303613281E1,-1.448722839E1
5.418444692E1,-1.100999451E1,-4.101022339E1,-1.631629944E1
5.419444392E1,-1.683203125E1,-3.803537369E1,-1.785929489E1
5.420444092E1,-2.239100647E1,-3.426381302E1,-1.886863327E1
5.421443792E1,-2.764981079E1,-2.972660637E1,-1.933589172E1
5.422443492E1,-3.136715698E1,-2.531075096E1,-1.977317810E1
5.423443292E1,-3.362423706E1,-2.229554176E1,-1.969031143E1
5.424442992E1,-3.496707153E1,-2.067035866E1,-1.946442795E1
5.425442692E1,-3.599668884E1,-1.889386177E1,-1.927611542E1
5.426442392E1,-3.590339661E1,-1.536192894E1,-2.209739685E1
5.427442092E1,-3.522018433E1,-1.389041328E1,-2.424935913E1
5.428441888E1,-3.484117126E1,-1.232356834E1,-2.534164429E1
5.429441587E1,-3.491088867E1,-1.123240662E1,-2.614271545E1
5.430441287E1,-3.538093567E1,-1.017693710E1,-2.595195007E1
5.431440987E1,-3.584928894E1,-9.186754227E0,-2.567941284E1
5.432440687E1,-3.629191589E1,-8.343408585E0,-2.555550385E1
5.433440488E1,-3.636108398E1,-7.733070374E0,-2.557393646E1
5.434440188E1,-3.667062378E1,-6.790050507E0,-2.544132233E1
5.435439888E1,-3.700202942E1,-5.704694748E0,-2.528774643E1
5.436439587E1,-3.739682007E1,-4.552858353E0,-2.501967239E1
5.437439287E1,-3.777099609E1,-3.559270859E0,-2.462834167E1
5.438439087E1,-3.841560364E1,-2.642189026E0,-2.394518280E1
5.439438787E1,-3.895362854E1,-1.715549469E0,-2.318733597E1
5.440438488E1,-3.948452759E1,-7.523365021E-1,-2.221639633E1
5.441438188E1,-3.947761536E1,-7.579040527E-1,-2.222194290E1
5.442437888E1,-4.039579773E1,3.855228424E-1,-2.038629532E1
5.443437687E1,-4.068200684E1,3.710880280E-1,-2.005286789E1
5.444437387E1,-4.083319092E1,-2.721023560E-2,-2.020238113E1
5.445437087E1,-4.052682495E1,-8.804569244E-1,-2.053210831E1
5.446436787E1,-4.004170227E1,-2.251945496E0,-2.118897629E1
5.447436488E1,-3.935682678E1,-4.203617096E0,-2.205753708E1
5.448436288E1,-3.881677246E1,-6.657932281E0,-2.266015244E1
5.449435988E1,-3.787652588E1,-9.333498001E0,-2.317279434E1
5.450435687E1,-3.686457825E1,-1.239165688E1,-2.364429092E1
5.451435387E1,-3.541601562E1,-1.523085213E1,-2.416216660E1
5.452435087E1,-3.367912292E1,-1.828717613E1,-2.448579025E1
5.453434788E1,-3.120649719E1,-2.139696312E1,-2.494659805E1
5.454434588E1,-2.852046204E1,-2.474917412E1,-2.539106369E1
5.455434288E1,-2.485699463E1,-2.815287018E1,-2.521352768E1
5.456433987E1,-2.081175232E1,-3.182897949E1,-2.466854477E1
5.457433687E1,-1.604560852E1,-3.505884171E1,-2.382900238E1
5.458433387E1,-1.180545044E1,-3.782566833E1,-2.214212036E1
5.459433187E1,-7.435043335E0,-3.987638855E1,-2.086758041E1
5.460432888E1,-2.438323975E0,-4.104445648E1,-1.954179001E1
5.461432588E1,3.010757446E0,-4.113287735E1,-1.935282516E1
5.462432288E1,8.382232666E0,-4.073497391E1,-1.901015091E1
5.463431987E1,1.340441895E1,-3.971606064E1,-1.823986435E1
5.464431787E1,1.767202759E1,-3.866245651E1,-1.701368332E1
5.465431487E1,2.129600525E1,-3.761533356E1,-1.476340866E1
5.466431187E1,2.415220642E1,-3.708141327E1,-1.216852570E1
5.467430888E1,2.649906921E1,-3.635931778E1,-9.098777771E0
5.468430588E1,2.844438171E1,-3.570420074E1,-5.531841278E0
5.469430388E1,3.042794800E1,-3.449996185E1,-2.317375183E0
5.470430087E1,3.166915894E1,-3.346575928E1,1.164535522E0
5.471429787E1,3.172377014E1,-3.291514587E1,3.872066498E0
5.472429487E1,3.046910095E1,-3.426856995E1,4.397430420E0
5.473429288E1,2.697029114E1,-3.716079330E1,3.407329559E0
5.474428988E1,2.151283264E1,-4.072539139E1,1.012626648E0
5.475428688E1,1.489544678E1,-4.362081528E1,-1.924842834E0
5.476428387E1,7.388320923E0,-4.547326279E1,-4.286098480E0
5.477428087E1,-3.958129883E-2,-4.568556213E1,-6.251293182E0
5.478427887E1,-7.405868530E0,-4.467987061E1,-8.505794525E0
5.479427587E1,-1.446951294E1,-4.236499023E1,-1.084537125E1
5.480427288E1,-2.095562744E1,-3.852496338E1,-1.381813431E1
5.481426988E1,-2.659854126E1,-3.328641891E1,-1.647723389E1
5.482426688E1,-3.185232544E1,-2.681262589E1,-1.912194061E1
5.483426487E1,-3.573669434E1,-1.953887749E1,-2.019900894E1
5.484426187E1,-3.870683289E1,-1.272876167E1,-2.028696060E1
5.485425887E1,-4.001602173E1,-6.636045456E0,-2.013328171E1
5.486425587E1,-4.042236328E1,-1.740512848E0,-2.062533951E1
5.487425288E1,-3.944194031E1,2.607563019E0,-2.179081345E1
5.488425088E1,-3.856671143E1,6.217874527E0,-2.312355423E1
5.489424788E1,-3.711282349E1,9.186414719E0,-2.409789658E1
5.490424487E1,-3.574812317E1,1.164486504E1,-2.505603409E1
5.491424187E1,-3.435260010E1,1.340498924E1,-2.609307480E1
5.492423887E1,-3.301342773E1,1.506332397E1,-2.683487320E1
5.493423688E1,-3.172116089E1,1.643036079E1,-2.763219833E1
5.494423388E1,-3.049818420E1,1.804487610E1,-2.806647873E1
5.495423088E1,-2.942124939E1,1.934467316E1,-2.828205872E1
5.496422787E1,-2.879049683E1,2.076037216E1,-2.807765198E1
5.497422487E1,-2.852113342E1,2.187997627E1,-2.768315887E1
5.498422287E1,-2.848988342E1,2.299320412E1,-2.683917236E1
5.499421987E1,-2.867536926E1,2.387785912E1,-2.615631866E1
5.500421688E1,-2.922419739E1,2.470249939E1,-2.489234161E1
5.501421388E1,-2.977746582E1,2.523694229E1,-2.348757935E1
5.502421088E1,-3.072343445E1,2.575805664E1,-2.178313446E1
5.503420887E1,-3.179882812E1,2.593882370E1,-1.972738647E1
5.504420587E1,-3.319512939E1,2.594089317E1,-1.760432434E1
5.505420287E1,-3.428102112E1,2.573191071E1,-1.594076157E1
5.506419987E1,-3.539521790E1,2.510606575E1,-1.452518082E1
5.507419688E1,-3.636659241E1,2.396342850E1,-1.394122696E1
5.508419488E1,-3.751139832E1,2.243022728E1,-1.393277359E1
5.509419188E1,-3.830763245E1,2.047178650E1,-1.467644501E1
5.510418887E1,-3.916098022E1,1.816181183E1,-1.570798874E1
5.511418587E1,-3.939572144E1,1.542953300E1,-1.741900253E1
5.512418287E1,-3.951832581E1,1.250655365E1,-1.920833969E1
5.513418088E1,-3.936837769E1,8.910047531E0,-2.152383804E1
5.514417788E1,-3.878402710E1,5.185403824E0,-2.342592239E1
5.515417488E1,-3.783122253E1,9.865112305E-1,-2.539069748E1
5.516417187E1,-3.648908997E1,-3.456409454E0,-2.740346146E1
5.517416887E1,-3.448310852E1,-7.914644241E0,-2.906531906E1
5.518416687E1,-3.207647705E1,-1.276638985E1,-3.019858170E1
5.519416387E1,-2.909371948E1,-1.773704910E1,-3.045773315E1
5.520416088E1,-2.581671143E1,-2.281159210E1,-2.966461945E1
5.521415788E1,-2.224513245E1,-2.781608772E1,-2.833216858E1
5.522415488E1,-1.911256409E1,-3.221469879E1,-2.617855072E1
5.523415287E1,-1.625825500E1,-3.547069550E1,-2.372373581E1
5.524414987E1,-1.300411987E1,-3.850497055E1,-2.139867020E1
5.525414687E1,-9.187011719E0,-4.034693146E1,-2.000145721E1
5.526414387E1,-5.174194336E0,-4.180683899E1,-1.937818909E1
