"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.197618667E0,5.502212621E1,4.770155255E1,1.380465752E1
1.207617667E0,3.688940060E1,4.336252092E1,1.044705765E1
1.217615667E0,2.402557528E1,3.897683320E1,7.503280442E0
1.227613667E0,1.796503917E1,3.873288268E1,4.280078827E0
1.237612667E0,1.293721723E1,4.275379771E1,4.828294471E-2
1.247610667E0,6.104277379E0,4.772390295E1,-3.205619037E0
1.257608667E0,2.683704169E0,5.211411408E1,-6.598858852E0
1.267607667E0,4.267563447E0,5.965002432E1,-7.436444428E0
1.277605667E0,-1.118727890E0,5.915938212E1,-9.590414833E0
1.287603667E0,-7.881034546E0,5.616110301E1,-6.033559399E0
1.297602667E0,-1.508081935E1,5.191633318E1,1.384507084E0
1.307600667E0,-2.286711322E1,4.602204510E1,1.100139709E1
1.317598667E0,-2.290065986E1,4.189439266E1,1.865434871E1
1.327597042E0,-1.552779572E1,3.840905920E1,2.652458403E1
1.337595042E0,-5.230943681E0,3.701009181E1,2.959371970E1
1.347593042E0,2.556500332E0,3.626725217E1,2.729581774E1
1.357592042E0,1.156010088E1,3.697197731E1,2.336661746E1
1.367590042E0,2.392298471E1,4.011153451E1,1.757076375E1
1.377588042E0,3.726973859E1,4.349488785E1,1.251521198E1
1.387587042E0,5.010994583E1,4.527939258E1,1.214084283E1
1.397585042E0,5.946349814E1,4.401230563E1,1.577383954E1
1.407583042E0,6.838847762E1,4.253812901E1,2.136987050E1
1.417582042E0,8.353367832E1,4.120306466E1,2.262250548E1
1.427580042E0,9.492166875E1,3.778530864E1,1.719497607E1
1.437578042E0,9.779068697E1,3.303297242E1,9.455712526E0
1.447577042E0,9.745697468E1,2.849626515E1,3.416246270E0
1.457575042E0,9.662104737E1,2.071781240E1,3.029973941E0
1.467573042E0,8.928170649E1,1.006715587E1,7.909006457E0
1.477572042E0,7.934189830E1,2.774861092E0,8.297201350E0
1.487570042E0,7.289110030E1,-6.796183085E0,5.158566846E0
1.497568042E0,6.306175771E1,-2.345251774E1,7.008149915E0
1.507567042E0,4.361764664E1,-3.800203452E1,1.072517813E1
1.517565042E0,2.812734326E1,-4.892187581E1,1.351497710E1
1.527564042E0,2.669191965E1,-6.309307540E1,1.805153352E1
1.537562042E0,2.725063982E1,-7.660769816E1,2.341629541E1
1.547560042E0,2.547953691E1,-9.028790471E1,2.368193208E1
1.557559042E0,2.118989320E1,-1.007152865E2,1.907482549E1
1.567557042E0,1.993684191E1,-1.033578912E2,1.598776109E1
1.577555042E0,2.352601022E1,-1.028094504E2,9.198412818E0
1.587554042E0,1.972364073E1,-1.004851681E2,2.427646118E0
1.597552042E0,1.711721628E1,-1.015878407E2,-3.587722886E-1
1.607550042E0,3.140710266E1,-1.022121176E2,5.955917730E0
