"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.394344256E2,-2.993475037E0,-2.782877975E1,-6.038442993E0
1.394444236E2,-4.129612427E0,-2.773731995E1,-6.964716797E0
1.394544206E2,-5.946085052E0,-2.769510773E1,-7.830965424E0
1.394644176E2,-6.161786499E0,-2.744722321E1,-7.996820526E0
1.394744154E2,-3.983516235E0,-2.654205551E1,-7.578141174E0
1.394844134E2,-6.587800598E-1,-2.505489807E1,-7.144492950E0
1.394944104E2,3.541036377E0,-2.318902817E1,-6.849755859E0
1.395044074E2,8.989855499E0,-2.090088638E1,-6.705904999E0
1.395144044E2,1.476409790E1,-1.754172180E1,-6.778504028E0
1.395244024E2,1.951626572E1,-1.377465546E1,-7.320377197E0
1.395343994E2,2.213027985E1,-1.048808990E1,-7.832911377E0
1.395443964E2,2.325354401E1,-8.137527924E0,-7.066205750E0
1.395543934E2,2.311298630E1,-7.252418518E0,-4.177063751E0
1.395643914E2,2.249058060E1,-5.177433472E0,1.644180908E0
1.395743884E2,2.652094940E1,1.158441010E0,8.848399658E0
1.395843854E2,3.869857590E1,7.922425232E0,1.426458664E1
1.395943824E2,5.166625946E1,1.532153870E1,1.698338287E1
1.396043794E2,6.018953522E1,2.707973740E1,1.703173233E1
1.396143774E2,6.429953842E1,3.516158112E1,1.555684937E1
1.396243744E2,6.481117447E1,3.289349762E1,1.352108276E1
1.396343714E2,5.560501877E1,2.872945679E1,9.972112885E0
1.396443684E2,4.153412933E1,2.624417496E1,7.815248108E0
1.396543664E2,3.264441559E1,2.445898727E1,4.812791748E0
1.396643634E2,2.990915359E1,2.305550583E1,7.206015015E-1
1.396743604E2,2.921983704E1,2.226664627E1,-3.665278015E0
1.396843574E2,2.528092804E1,2.012564850E1,-7.282505951E0
1.396943554E2,1.743125153E1,1.685614746E1,-9.286987610E0
1.397043524E2,8.919950867E0,1.390548340E1,-1.049168243E1
1.397143494E2,2.167342987E0,1.120509888E1,-1.148441803E1
1.397243464E2,-2.082170105E0,9.304800568E0,-1.094089828E1
1.397343434E2,-4.952151947E0,8.878636780E0,-9.239386597E0
1.397443414E2,-7.009024658E0,8.544531555E0,-7.813601532E0
1.397543384E2,-8.208929443E0,7.557633820E0,-6.749763794E0
1.397643354E2,-8.868607635E0,6.373296661E0,-5.936954041E0
1.397743324E2,-9.175619202E0,5.315296783E0,-5.067262573E0
1.397843304E2,-8.763226776E0,4.509522400E0,-3.621269531E0
1.397943274E2,-8.141569519E0,4.185745697E0,-1.919608154E0
1.398043244E2,-7.529342651E0,4.312382355E0,-4.775070190E-1
1.398143214E2,-6.458768921E0,4.637356567E0,1.110839996E0
1.398243194E2,-4.581372986E0,5.293442230E0,2.443368988E0
1.398343164E2,-2.810405731E0,5.727240143E0,2.941383362E0
1.398443134E2,-6.710545349E-1,5.790109406E0,3.118614807E0
1.398543104E2,1.478325806E0,5.849236450E0,2.976410522E0
1.398643074E2,3.050656128E0,6.002368011E0,3.427722015E0
1.398743054E2,3.949237518E0,6.877747650E0,4.316573639E0
1.398843024E2,5.196144562E0,9.010362854E0,5.086273041E0
1.398942994E2,8.231382751E0,1.330373474E1,7.006030884E0
1.399042964E2,1.382105896E1,1.850481903E1,1.010084518E1
1.399142944E2,2.132540359E1,2.264401154E1,1.235904922E1
1.399242914E2,2.921489731E1,2.601739655E1,1.484343292E1
1.399342884E2,3.776541641E1,2.782488785E1,1.742571304E1
1.399442854E2,4.567362122E1,2.447814743E1,1.766162247E1
1.399542834E2,4.884342957E1,2.352208557E1,1.742691055E1
1.399642804E2,5.136448700E1,2.321417587E1,1.890912827E1
1.399742774E2,5.225124298E1,1.657593018E1,1.788600586E1
1.399842744E2,4.728023026E1,9.808652802E0,1.372660538E1
1.399942724E2,3.564986572E1,3.855532379E0,9.856553192E0
1.400042694E2,2.221141113E1,-2.792293396E0,7.092101898E0
1.400142664E2,1.290122177E1,-1.022209305E1,3.956572266E0
1.400242634E2,7.272476807E0,-1.676887894E1,4.697232056E-1
1.400342604E2,3.083138580E0,-2.227368164E1,-3.274141388E0
1.400442584E2,-5.304968262E-1,-2.783342010E1,-7.630831604E0
1.400542554E2,-3.489543457E0,-3.184612564E1,-1.095197525E1
1.400642524E2,-5.164111176E0,-3.513538559E1,-1.422881104E1
1.400742494E2,-8.289911041E0,-3.750525742E1,-1.821726700E1
1.400842474E2,-1.285406982E1,-3.816358841E1,-2.108066254E1
1.400942444E2,-1.740745102E1,-3.833198822E1,-2.236109985E1
1.401042414E2,-2.080598373E1,-3.767994415E1,-2.183449493E1
1.401142384E2,-1.962568817E1,-3.591646133E1,-1.952389984E1
1.401242364E2,-1.340148148E1,-3.347758301E1,-1.574964844E1
1.401342334E2,-3.795956268E0,-3.040716797E1,-1.226983475E1
1.401442304E2,5.828878784E0,-2.658950684E1,-1.000609222E1
1.401542274E2,1.410906006E1,-2.187925186E1,-8.484057312E0
1.401642254E2,2.148467239E1,-1.684237610E1,-7.520211639E0
1.401742224E2,2.542837143E1,-1.213092361E1,-6.534511414E0
1.401842194E2,2.603026978E1,-8.969348145E0,-3.868106232E0
1.401942164E2,2.419882828E1,-5.855972443E0,-2.535726929E-1
1.402042134E2,2.508199173E1,-1.781295776E-1,4.370611267E0
1.402142114E2,3.464530472E1,6.661447449E0,7.315587158E0
1.402242084E2,4.500705734E1,1.458207642E1,9.564211121E0
1.402342054E2,5.204781601E1,2.308409637E1,1.004201752E1
1.402442024E2,5.361400909E1,3.313060455E1,9.969568176E0
1.402542004E2,5.382821365E1,3.743969376E1,8.312514038E0
1.402641974E2,5.148483673E1,3.327385666E1,4.632716217E0
1.402741944E2,4.290961899E1,3.158521820E1,3.541635132E0
1.402841914E2,3.494004181E1,3.158027847E1,4.951553192E0
1.402941894E2,3.003204803E1,3.020838135E1,6.867568817E0
1.403041864E2,2.768028854E1,2.970138565E1,7.684869232E0
1.403141834E2,2.572325821E1,2.852363480E1,7.691605225E0
1.403241804E2,2.019480469E1,2.512689835E1,7.203170929E0
1.403341774E2,1.123353973E1,2.041379929E1,6.086642761E0
1.403441754E2,3.198698273E0,1.612821121E1,5.078489227E0
1.403541724E2,-1.190025330E0,1.293594955E1,4.449497223E0
1.403641694E2,-2.975811768E0,1.065259781E1,3.662284241E0
1.403741664E2,-3.758983154E0,9.334738312E0,2.624791718E0
1.403841644E2,-4.073628845E0,8.496930542E0,1.504521332E0
1.403941614E2,-4.547094269E0,7.516768799E0,5.285508728E-1
1.404041584E2,-5.487588501E0,6.283184052E0,-5.617817688E-1
1.404141554E2,-6.195616150E0,4.998705139E0,-1.928439789E0
1.404241524E2,-6.533164215E0,3.983216858E0,-3.193159790E0
1.404341504E2,-6.655609589E0,3.384611664E0,-4.460574188E0
1.404441474E2,-6.274651794E0,2.999163208E0,-4.987927551E0
1.404541444E2,-5.789510651E0,3.173101501E0,-4.665048981E0
1.404641414E2,-4.706961823E0,3.925437012E0,-4.548291779E0
1.404741392E2,-3.373235321E0,4.701573029E0,-4.660408630E0
1.404841362E2,-2.211950226E0,5.322781219E0,-4.624782715E0
1.404941332E2,-9.800120544E-1,6.405180359E0,-4.584965515E0
1.405041302E2,1.163380737E0,7.845036163E0,-4.052373047E0
1.405141282E2,4.665797424E0,9.621392212E0,-2.351759491E0
1.405241252E2,7.920329590E0,1.226729004E1,2.683918762E-1
1.405341222E2,1.183663559E1,1.611878082E1,3.908372498E0
1.405441192E2,1.819196960E1,2.067620361E1,7.488627319E0
1.405541172E2,2.591650635E1,2.480297195E1,1.080288528E1
1.405641142E2,3.343432297E1,2.815390366E1,1.369247635E1
1.405741112E2,4.013723419E1,3.051599167E1,1.359637619E1
1.405841082E2,4.793901031E1,2.712179993E1,1.164218994E1
1.405941052E2,5.124398758E1,2.360606094E1,9.264833679E0
1.406041032E2,5.067891266E1,2.255449768E1,8.722212067E0
1.406141002E2,4.973602341E1,1.678744034E1,7.963140564E0
1.406240972E2,4.504941925E1,1.082339264E1,6.009852448E0
1.406340942E2,3.664170319E1,6.197711792E0,4.594695282E0
1.406440922E2,2.667737411E1,1.234333191E0,3.374881897E0
1.406540892E2,1.702155350E1,-4.374503174E0,1.848955078E0
1.406640862E2,1.011970596E1,-1.067535049E1,-5.837860107E-2
1.406740832E2,5.674849091E0,-1.653326889E1,-2.337089996E0
1.406840812E2,1.735790405E0,-2.142779068E1,-4.492308197E0
1.406940782E2,-1.378483429E0,-2.725277756E1,-6.620432739E0
1.407040752E2,-4.203408966E0,-3.267659866E1,-8.178692322E0
1.407140722E2,-8.705147552E0,-3.647674622E1,-9.596094818E0
1.407240692E2,-1.397673523E1,-3.942291962E1,-1.244033020E1
1.407340672E2,-1.900777313E1,-4.077326157E1,-1.519190826E1
1.407440642E2,-2.235810608E1,-4.007391586E1,-1.546703613E1
1.407540612E2,-2.093381790E1,-3.892700089E1,-1.466395615E1
1.407640582E2,-1.476050537E1,-3.603636200E1,-1.307590851E1
1.407740562E2,-6.014193420E0,-3.216286697E1,-1.150223099E1
1.407840532E2,4.552632751E0,-2.749811737E1,-9.920170898E0
1.407940502E2,1.459779373E1,-2.130399811E1,-9.112300873E0
1.408040472E2,1.986114853E1,-1.529998352E1,-9.449848938E0
1.408140452E2,2.015139496E1,-1.136691238E1,-8.915310516E0
1.408240422E2,1.891885803E1,-9.688303070E0,-7.148235168E0
1.408340392E2,1.856589203E1,-8.821455688E0,-4.660408630E0
1.408440362E2,1.939411972E1,-5.983207855E0,-6.119274902E-1
1.408540342E2,2.304502762E1,1.213676147E0,3.616778870E0
1.408640312E2,3.354554169E1,1.016341507E1,7.233857117E0
1.408740282E2,4.610667068E1,1.945803680E1,9.280700684E0
1.408840252E2,5.387177307E1,2.748254974E1,9.785750427E0
1.408940222E2,5.262696167E1,3.416600143E1,9.113797760E0
1.409040202E2,4.654361206E1,3.805266907E1,9.322463837E0
1.409140172E2,4.338473099E1,3.497102737E1,8.937464447E0
1.409240142E2,3.949536896E1,3.007650558E1,9.111402740E0
1.409340112E2,3.238515472E1,3.022769119E1,1.056458084E1
1.409440092E2,2.789314590E1,3.071627518E1,1.111199249E1
1.409540062E2,2.635569305E1,2.996169434E1,9.458081818E0
1.409640032E2,2.498843628E1,2.815555023E1,6.232289886E0
1.409740002E2,2.258204041E1,2.509486496E1,1.550026703E0
1.409839972E2,1.715911743E1,2.123349472E1,-4.176165619E0
1.409939952E2,9.583970032E0,1.740565475E1,-9.049880676E0
1.410039922E2,2.935545502E0,1.420695648E1,-1.111618378E1
1.410139892E2,-1.604962463E0,1.217014206E1,-1.008542725E1
1.410239862E2,-4.500092010E0,1.054122940E1,-7.563771057E0
1.410339842E2,-6.428980865E0,8.520281982E0,-4.542603607E0
1.410439812E2,-7.545359344E0,6.384673004E0,-1.870809631E0
1.410539782E2,-7.742349701E0,4.462669830E0,1.390608215E-1
1.410639752E2,-7.017856293E0,2.955753479E0,1.449884949E0
1.410739732E2,-6.313570862E0,2.361489258E0,1.980681152E0
1.410839702E2,-5.878725128E0,2.570454712E0,2.121238861E0
1.410939672E2,-5.998476105E0,3.220702515E0,1.779349823E0
1.411039642E2,-6.356082458E0,3.891757050E0,1.076710968E0
1.411139612E2,-6.176156616E0,4.469256134E0,2.637515259E-1
1.411239592E2,-5.135969696E0,5.250930634E0,-2.841091919E-1
1.411339562E2,-3.468437347E0,6.916666718E0,-5.328918457E-1
1.411439532E2,-1.047371979E0,8.780440979E0,-3.841012573E-1
1.411539502E2,2.585872650E0,1.062834824E1,1.163081360E0
1.411639482E2,6.626569977E0,1.433134781E1,3.326981506E0
1.411739452E2,1.119536911E1,1.874761414E1,4.478536835E0
1.411839422E2,1.681647995E1,2.121463394E1,6.346203003E0
1.411939392E2,1.800066742E1,2.269460632E1,8.468190308E0
