"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.713985779E1,-8.747478132E-4,-1.463402994E-3,2.861803025E-2
6.714985579E1,6.145344581E-3,1.185613032E-2,3.146867827E-2
6.715985379E1,1.709812321E-2,2.421026677E-2,3.253135830E-2
6.716985179E1,1.651009731E-2,2.557167411E-2,3.278648853E-2
6.717984879E1,5.137122236E-3,1.723217033E-2,2.116873115E-2
6.718984679E1,-1.236570533E-2,6.284714211E-3,1.030809339E-2
6.719984479E1,-2.142993920E-2,-2.811532933E-3,2.320771571E-3
6.720984279E1,-2.952381782E-2,-1.209397987E-2,1.313564135E-3
6.721984079E1,-2.721885219E-2,-1.288520545E-2,6.874550600E-4
6.722983779E1,-1.691934280E-2,-4.391054157E-3,3.718132153E-3
6.723983579E1,-8.607960306E-3,5.814596545E-3,7.095929235E-3
6.724983379E1,-2.471771557E-3,4.350390751E-3,3.614378860E-3
6.725983179E1,-9.828752372E-4,2.875150647E-3,-5.009359680E-3
6.726982979E1,2.216646448E-3,-3.944139462E-3,-1.026590727E-2
6.727982679E1,7.912962697E-3,-1.001230255E-2,-1.197398081E-2
6.728982479E1,1.295193005E-2,-7.859935984E-3,-7.286017761E-3
6.729982279E1,2.088936605E-2,-1.010981202E-2,-6.408114918E-3
6.730982079E1,3.055504151E-2,-6.914818194E-3,-6.693872623E-3
6.731981779E1,3.465883061E-2,-8.017334156E-3,-9.288260713E-3
6.732981579E1,3.029790334E-2,-7.019979879E-3,-1.430831943E-2
6.733981379E1,1.898687892E-2,-5.636918824E-3,-1.242582500E-2
6.734981179E1,4.545887001E-3,-8.513666689E-3,-1.269906573E-2
6.735980979E1,-1.215136610E-3,-7.720157970E-3,-1.346442755E-2
6.736980679E1,-4.151804373E-3,-1.728383452E-2,-1.437096763E-2
6.737980479E1,-7.113276049E-3,-2.101618052E-2,-1.486842893E-2
6.738980279E1,-9.000391699E-3,-2.744452097E-2,-1.242338121E-2
6.739980079E1,-1.307244413E-2,-3.158345073E-2,-1.246108860E-2
6.740979879E1,-7.137322798E-3,-2.852641046E-2,-1.964123733E-2
6.741979579E1,1.839162316E-3,-2.266140655E-2,-2.553927712E-2
6.742979379E1,3.196042962E-3,-1.597101241E-2,-2.786341682E-2
6.743979179E1,1.308704726E-3,-9.223703295E-3,-1.944240928E-2
6.744978979E1,-7.041370496E-3,-1.738090534E-3,-1.201858092E-2
6.745978679E1,-4.914533347E-3,3.080291674E-3,-7.472580299E-3
6.746978479E1,-1.951234299E-3,2.924496774E-3,-8.840113878E-3
6.747978279E1,-3.227227367E-3,4.376602359E-3,-2.329718554E-3
6.748978079E1,5.011261441E-3,8.392916061E-3,7.970589213E-3
6.749977879E1,1.065833773E-2,1.130645350E-2,1.690651290E-2
6.750977579E1,1.545655541E-2,1.633157209E-2,2.803692780E-2
6.751977379E1,1.825918630E-2,1.835732535E-2,3.441104665E-2
6.752977179E1,2.046135440E-2,1.340997033E-2,3.490985930E-2
6.753976979E1,2.457487211E-2,2.905128058E-3,3.349153697E-2
6.754976779E1,2.295087650E-2,1.635066699E-3,3.617893532E-2
6.755976479E1,2.218483947E-2,6.234044675E-3,4.187814519E-2
6.756976279E1,2.450471930E-2,9.971524589E-3,4.394875467E-2
6.757976079E1,2.627188712E-2,1.664483175E-2,4.210314900E-2
6.758975879E1,2.424335852E-2,2.378929593E-2,3.125822544E-2
6.759975579E1,2.075240761E-2,2.608562633E-2,2.126908489E-2
6.760975379E1,1.790602133E-2,3.616702184E-2,1.941658929E-2
6.761975179E1,2.729571238E-2,4.339819029E-2,1.272398699E-2
6.762974979E1,3.449476883E-2,4.130920768E-2,1.436955482E-2
6.763974779E1,4.347639158E-2,3.881998733E-2,1.591805741E-2
6.764974479E1,3.814794123E-2,3.023289330E-2,1.482669450E-2
6.765974279E1,2.551181428E-2,2.068591677E-2,5.705539137E-3
6.766974079E1,1.527489070E-2,1.179601811E-2,-5.884004757E-3
6.767973879E1,8.440342732E-3,1.087897830E-2,-1.231196709E-2
6.768973579E1,-2.546125324E-4,1.978831738E-2,-1.614345610E-2
6.769973379E1,-3.882292425E-3,2.908685803E-2,-1.181486528E-2
6.770973179E1,-1.198442746E-2,2.778190933E-2,-3.694886575E-3
6.771972979E1,-2.088635042E-2,2.328736894E-2,-1.569056883E-3
6.772972779E1,-2.906704880E-2,1.262460463E-2,1.375866588E-3
6.773972479E1,-2.901635692E-2,-3.599800635E-3,-3.789600218E-3
6.774972279E1,-2.500829846E-2,-1.687619090E-2,-6.895112805E-3
6.775972079E1,-1.712720655E-2,-2.391545661E-2,-5.491360091E-3
6.776971879E1,-1.105120312E-2,-1.789751276E-2,-4.247664474E-3
6.777971679E1,-8.563068695E-3,-1.133753080E-2,1.553245820E-4
6.778971379E1,-7.117770612E-3,2.021418419E-3,2.572942059E-3
6.779971179E1,-2.445445396E-3,1.349948812E-2,5.980425514E-3
6.780970979E1,8.133162744E-3,2.185302600E-2,1.346097887E-2
6.781970779E1,1.814117096E-2,2.146824077E-2,1.127644908E-2
6.782970479E1,3.235499561E-2,1.118231285E-2,7.008734159E-3
6.783970279E1,3.574422002E-2,6.458507851E-3,8.531874046E-3
6.784970079E1,3.262885660E-2,-4.537268542E-4,5.741413683E-3
6.785969904E1,2.171290293E-2,-2.601189073E-3,3.459241940E-3
6.786969704E1,1.178463828E-2,2.757357433E-3,3.939143382E-3
6.787969404E1,-6.350132171E-4,1.710034348E-2,1.072514430E-2
6.788969204E1,-4.425756633E-3,1.991024427E-2,1.313903369E-2
6.789969004E1,-3.404593794E-3,2.089139819E-2,8.488574065E-3
6.790968804E1,8.980092825E-4,1.053542830E-2,4.714342300E-3
6.791968504E1,-6.476174574E-3,-4.309790209E-3,-3.351354506E-3
6.792968304E1,-1.037078165E-2,-1.705887541E-2,-2.227500547E-3
6.793968104E1,-1.860263199E-2,-1.869665459E-2,1.572207548E-4
6.794967904E1,-2.145993710E-2,-1.355249248E-2,6.048132665E-3
6.795967704E1,-2.281781286E-2,3.252971452E-3,8.040677756E-3
6.796967404E1,-1.512234379E-2,9.766531177E-3,-4.273753148E-4
6.797967204E1,-9.949836880E-3,2.171989903E-2,-9.436707944E-3
6.798967004E1,-1.001135539E-2,2.139233053E-2,-7.703255862E-3
6.799966804E1,-8.763269521E-3,2.199902385E-2,-1.363004791E-3
6.800966604E1,1.434059232E-4,1.304627582E-2,-8.631295059E-4
6.801966304E1,5.154346116E-3,5.340250209E-3,1.326084603E-4
6.802966104E1,1.265753619E-2,-8.920799010E-4,-1.331064617E-3
6.803965904E1,1.893757284E-2,-1.657282002E-3,2.694820287E-3
6.804965704E1,1.789334789E-2,-1.037830487E-3,7.218732033E-3
6.805965404E1,1.094610244E-2,1.189449616E-2,9.813890792E-3
6.806965204E1,6.528451107E-3,1.885440201E-2,4.070517607E-3
6.807965004E1,5.541958380E-3,1.817938313E-2,-6.712717935E-3
6.808964804E1,5.209861789E-3,1.950696856E-2,-1.186753251E-2
6.809964604E1,1.452711783E-2,1.601119153E-2,-1.963932626E-2
6.810964304E1,1.764195040E-2,1.295015402E-2,-2.189422399E-2
6.811964104E1,8.134324104E-3,1.393502112E-2,-2.032316290E-2
6.812963904E1,2.934768563E-3,9.097921662E-3,-1.339148637E-2
6.813963704E1,-1.546663349E-3,3.058910370E-3,-9.813249111E-3
6.814963404E1,-3.030310385E-3,-5.331378430E-3,-4.909303505E-3
6.815963204E1,-2.251134720E-3,-1.513406169E-2,-9.197838604E-3
6.816963004E1,-3.520346363E-4,-1.398437563E-2,-1.804486103E-2
6.817962804E1,-7.219110616E-3,-1.146745961E-2,-1.489341538E-2
6.818962604E1,-9.924083948E-3,-5.290523171E-3,-1.111305878E-2
6.819962304E1,-6.149434485E-3,1.962825656E-3,-5.868902896E-3
6.820962104E1,2.209961647E-3,-5.125177559E-3,-4.371673800E-3
6.821961904E1,4.302256741E-3,-9.154769592E-3,1.921250485E-3
6.822961704E1,1.154605392E-2,-1.373727154E-2,2.389434259E-3
6.823961404E1,1.721207239E-2,-1.954539120E-2,-2.579021966E-3
6.824961204E1,1.858519949E-2,-1.530377567E-2,-7.989767008E-3
6.825961004E1,2.260528319E-2,-9.728525765E-3,-1.461367495E-2
6.826960804E1,3.080595471E-2,5.482650362E-3,-1.451540366E-2
6.827960604E1,2.956892550E-2,2.056678757E-2,-1.524598617E-2
6.828960304E1,2.622692473E-2,3.180985525E-2,-1.385981124E-2
6.829960104E1,4.426618572E-3,2.538749948E-2,-1.018753182E-2
6.830959904E1,-1.599263586E-2,8.017285727E-4,1.370586921E-3
6.831959704E1,-2.560580522E-2,-3.171687946E-2,3.512473311E-3
6.832959404E1,-1.859077439E-2,-5.717056990E-2,1.969171688E-3
6.833959204E1,-3.729570890E-3,-7.031186670E-2,2.057338133E-3
6.834959004E1,1.222382858E-2,-5.678753555E-2,7.788727060E-3
6.835958804E1,1.866202056E-2,-3.562153131E-2,1.827865094E-2
6.836958604E1,1.325074397E-2,-1.965454966E-2,2.289577574E-2
6.837958304E1,4.808834754E-3,-6.515126675E-3,1.912597567E-2
6.838958104E1,2.556333318E-3,-7.361479104E-3,1.027469430E-2
6.839957904E1,1.209802274E-2,-1.351307891E-2,1.013160683E-3
6.840957704E1,2.590198629E-2,-2.141867206E-2,-1.017850731E-2
6.841957504E1,3.571967408E-2,-2.005797625E-2,-6.021674722E-3
6.842957204E1,4.877235740E-2,-5.865457002E-3,2.802709350E-3
6.843957004E1,4.752090573E-2,1.340598799E-3,1.355736889E-2
6.844956804E1,3.667624667E-2,-1.472231932E-3,2.062566578E-2
6.845956604E1,2.929397300E-2,-1.211769134E-2,1.607291214E-2
6.846956304E1,2.714054100E-2,-2.266913652E-2,5.442870315E-4
6.847956104E1,2.169961296E-2,-2.997531369E-2,-1.559396461E-2
6.848955904E1,1.221423224E-2,-2.235441282E-2,-1.892051846E-2
6.849955704E1,-1.723988680E-5,-1.327817887E-2,-1.746137626E-2
6.850955504E1,-6.702839397E-3,4.694750533E-5,-8.811429143E-3
6.851955204E1,-7.972473279E-3,4.266947508E-3,1.335527864E-3
6.852955004E1,-2.268249169E-3,-7.882127538E-3,5.503108725E-3
6.853954804E1,8.226539940E-3,-2.365724370E-2,1.201805426E-3
6.854954604E1,8.971958421E-3,-3.960904479E-2,-1.695980318E-3
6.855954304E1,2.673502779E-3,-4.368991777E-2,-6.297546439E-3
6.856954104E1,-2.196353627E-3,-3.198692203E-2,-8.020079695E-3
6.857953904E1,-6.650897674E-3,-1.609927416E-2,-8.562501520E-3
6.858953704E1,-5.937170237E-3,4.279234447E-3,-2.447084757E-3
6.859953504E1,-4.635382444E-3,1.212802902E-2,2.111165784E-3
6.860953204E1,2.350064460E-4,1.159965806E-2,4.537038971E-3
6.861953004E1,5.964143202E-3,3.294333816E-3,3.290934023E-3
6.862952804E1,4.417113028E-3,-7.068292238E-3,2.431798261E-3
6.863952604E1,7.840906270E-3,-1.337184384E-2,4.557998851E-3
6.864952304E1,1.506579667E-2,-8.513972163E-3,7.432082202E-3
6.865952104E1,1.858904958E-2,-2.721105702E-3,1.246017776E-2
6.866951904E1,2.294491604E-2,3.995120525E-3,1.644559950E-2
6.867951704E1,2.695032209E-2,1.852611825E-2,2.079712600E-2
6.868951504E1,2.341763861E-2,1.967633702E-2,2.062961273E-2
6.869951204E1,2.056686394E-2,2.048910595E-2,2.095259167E-2
6.870951004E1,2.399515174E-2,1.997165382E-2,2.341947705E-2
6.871950804E1,2.557517029E-2,1.563077420E-2,2.983478084E-2
6.872950604E1,2.608143725E-2,5.914231762E-3,3.785169497E-2
6.873950304E1,3.128594905E-2,6.395294331E-4,3.676198050E-2
6.874950104E1,3.777820244E-2,-7.248487324E-3,3.146548569E-2
6.875949904E1,3.274066001E-2,-1.042612083E-2,3.148495406E-2
6.876949704E1,2.745828405E-2,1.788467634E-3,3.299123794E-2
6.877949504E1,2.248900756E-2,1.104661729E-2,2.968694828E-2
6.878949204E1,2.198833227E-2,1.584989391E-2,3.222706914E-2
6.879949004E1,2.257702872E-2,1.127003226E-2,3.660311177E-2
6.880948804E1,2.520343848E-2,1.761023887E-4,3.442411497E-2
6.881948604E1,2.587930299E-2,-1.498545799E-2,2.199310251E-2
6.882948404E1,2.718425170E-2,-2.287054434E-2,1.644760370E-2
6.883948104E1,2.890922688E-2,-1.605053805E-2,1.700064912E-2
6.884947904E1,3.125094250E-2,-3.694002982E-3,1.828535832E-2
6.885947704E1,3.622737527E-2,5.739893764E-3,2.174790576E-2
6.886947504E1,3.972357512E-2,1.742877439E-2,1.780376583E-2
6.887947204E1,4.137500003E-2,2.124721371E-2,1.516004559E-2
6.888947004E1,3.128162026E-2,1.077992655E-2,1.757686399E-2
6.889946804E1,1.080931909E-2,-1.002993062E-2,2.286146767E-2
6.890946604E1,-1.081695314E-3,-2.821505815E-2,2.537788823E-2
6.891946404E1,-1.633140026E-3,-4.542990401E-2,2.599662170E-2
6.892946104E1,6.811469793E-4,-5.260738730E-2,2.416889369E-2
6.893945904E1,8.276666515E-3,-3.927491233E-2,1.940966770E-2
6.894945704E1,1.642753743E-2,-1.976672374E-2,6.675230339E-3
6.895945504E1,1.773490384E-2,3.647725563E-3,2.663941123E-4
6.896945204E1,1.805048808E-2,2.262461185E-2,1.515416545E-3
6.897945004E1,1.531583816E-2,2.828112990E-2,5.994179752E-3
6.898944804E1,1.245240774E-2,1.923144236E-2,1.731554419E-2
6.899944604E1,1.298448630E-2,-3.634928726E-3,2.194086090E-2
6.900944404E1,2.182564698E-2,-3.456115350E-2,2.160130814E-2
6.901944104E1,2.781524695E-2,-5.330664665E-2,2.448430471E-2
6.902943904E1,2.795559540E-2,-5.601881444E-2,2.877439000E-2
6.903943704E1,2.268477157E-2,-4.708625749E-2,2.586856671E-2
6.904943504E1,1.235863008E-2,-2.506138012E-2,2.675353549E-2
6.905943204E1,3.323394107E-3,-3.402304836E-3,2.100107633E-2
6.906943004E1,-5.820835941E-3,1.129328460E-2,1.618182100E-2
6.907942804E1,-3.435465740E-3,1.637785509E-2,9.505214170E-3
6.908942604E1,2.477550646E-3,1.085073035E-2,6.099564023E-3
6.909942304E1,1.159826294E-2,6.867864169E-3,1.421485748E-2
6.910942104E1,2.304239944E-2,2.245415468E-3,2.429012768E-2
6.911941904E1,2.852318436E-2,-3.909416497E-3,2.973442897E-2
6.912941704E1,3.117143363E-2,-9.295392781E-3,2.759351395E-2
6.913941504E1,2.532683872E-2,-1.055793930E-2,2.378326841E-2
6.914941204E1,1.848784089E-2,-6.205534562E-3,1.551095769E-2
6.915941004E1,9.222703986E-3,-2.297080122E-3,8.244788274E-3
6.916940804E1,7.237575483E-4,9.746800177E-3,2.739476040E-4
6.917940604E1,1.073902240E-3,1.979766786E-2,-1.581839984E-3
6.918940304E1,2.706928644E-4,2.661962062E-2,-2.810355974E-3
6.919940104E1,2.024685731E-3,2.730504423E-2,2.241911134E-3
6.920939904E1,6.295064930E-3,2.962385863E-2,-2.835644409E-4
6.921939704E1,7.893840782E-3,2.014311589E-2,-1.767321257E-3
6.922939504E1,5.263702944E-3,1.518963650E-2,1.410629018E-3
6.923939204E1,3.861814737E-3,7.474458311E-3,-2.218194073E-3
6.924939004E1,5.291665904E-3,7.571675815E-4,-9.262788109E-3
6.925938804E1,8.856954984E-3,5.694172345E-3,-1.459322963E-2
6.926938604E1,6.662244909E-3,1.394704171E-2,-1.911634393E-2
6.927938304E1,7.391847670E-3,3.134622425E-2,-1.934292912E-2
6.928938104E1,2.111864509E-3,4.335362092E-2,-2.089022659E-2
6.929937904E1,-2.239521826E-3,4.715802893E-2,-1.905201934E-2
6.930937704E1,-4.886970390E-3,4.282133654E-2,-2.123927325E-2
6.931937504E1,-1.374912355E-2,3.317341954E-2,-2.296189964E-2
6.932937204E1,-9.222282097E-3,1.807009988E-2,-2.608871646E-2
6.933937004E1,-9.310815483E-3,1.446733903E-2,-3.000317141E-2
6.934936804E1,-1.461636554E-2,1.386679616E-2,-3.136218339E-2
6.935936604E1,-1.951608248E-2,1.698756032E-2,-3.112541139E-2
6.936936304E1,-2.245035395E-2,2.409926616E-2,-2.927824482E-2
6.937936104E1,-2.562051266E-2,2.693485469E-2,-3.195555136E-2
6.938935904E1,-2.867702395E-2,2.851011418E-2,-3.299232200E-2
6.939935704E1,-3.792283311E-2,2.569032460E-2,-3.588358685E-2
6.940935504E1,-4.262411222E-2,1.549361274E-2,-3.964024410E-2
6.941935204E1,-4.467271641E-2,8.227394894E-3,-4.439686984E-2
6.942935004E1,-3.840363771E-2,6.979970261E-3,-4.658811539E-2
6.943934804E1,-2.542758361E-2,1.516558416E-2,-4.243814200E-2
6.944934604E1,-9.440361522E-3,2.436547354E-2,-2.965337411E-2
6.945934304E1,-2.021627733E-3,3.175608441E-2,-1.995572262E-2
6.946934104E1,-9.941335768E-3,3.293559700E-2,-1.231324859E-2
6.947933904E1,-2.398959361E-2,2.379046194E-2,-1.496085525E-2
6.948933704E1,-4.183330387E-2,6.578185130E-3,-1.507190801E-2
6.949933404E1,-5.123241246E-2,-9.614624083E-3,-1.450377889E-2
6.950933204E1,-5.072374642E-2,-2.236903459E-2,-3.617841983E-3
6.951933004E1,-3.533198312E-2,-3.135642782E-2,1.684890478E-3
6.952932804E1,-1.881931722E-2,-3.405421227E-2,7.147832774E-3
6.953932604E1,-3.041862510E-3,-2.625641413E-2,1.019505039E-2
6.954932304E1,3.485811409E-3,-2.354691364E-2,-2.536317334E-5
6.955932104E1,-1.056365552E-3,-1.304705255E-2,-1.136376709E-2
6.956931904E1,-9.542262182E-3,-1.089993399E-3,-2.628466114E-2
6.957931704E1,-2.129842155E-2,3.896562150E-3,-2.878008969E-2
6.958931404E1,-2.072450891E-2,5.632677115E-3,-3.111355193E-2
6.959931204E1,-1.179389842E-2,-3.540775739E-3,-2.803358994E-2
6.960931004E1,-5.512833130E-3,-1.721557602E-2,-2.023425698E-2
6.961930804E1,3.541900078E-3,-2.273652330E-2,-1.578976586E-2
6.962930604E1,4.852175247E-3,-2.695976384E-2,-1.885879412E-2
6.963930304E1,-2.983793616E-3,-3.362725675E-2,-2.736678347E-2
6.964930104E1,-1.519518625E-2,-3.321260214E-2,-3.806629777E-2
6.965929904E1,-2.579748072E-2,-2.724660188E-2,-4.859544709E-2
6.966929704E1,-3.671883792E-2,-1.711673662E-2,-4.931050912E-2
6.967929404E1,-5.047887564E-2,-5.937037989E-3,-4.329914227E-2
6.968929204E1,-5.001175404E-2,-2.111939713E-3,-4.335453734E-2
6.969929004E1,-4.484613985E-2,-3.164989408E-3,-4.152056202E-2
6.970928804E1,-3.823430836E-2,-8.862556890E-3,-3.876365721E-2
6.971928604E1,-3.374102339E-2,-1.524455659E-2,-3.497424722E-2
6.972928304E1,-3.348935395E-2,-1.502031833E-2,-3.214250505E-2
6.973928104E1,-3.695949912E-2,-1.465245150E-2,-3.112827800E-2
6.974927904E1,-3.569236770E-2,-7.825704291E-3,-2.405652218E-2
6.975927704E1,-3.528634086E-2,3.154993989E-3,-1.553009730E-2
6.976927404E1,-3.553241491E-2,1.059240382E-2,-1.004105620E-2
6.977927204E1,-2.787343040E-2,1.251307502E-2,-7.826105691E-3
6.978927004E1,-2.060193568E-2,8.542035706E-3,-7.619976997E-3
6.979926804E1,-2.260466851E-2,5.940466654E-3,1.475533471E-3
6.980926504E1,-2.073246613E-2,-6.229849532E-5,1.221100241E-2
6.981926304E1,-1.500653662E-2,-1.410637517E-3,2.132680081E-2
6.982926104E1,-1.146932505E-2,-8.278572932E-5,3.018074669E-2
6.983925904E1,-4.230234772E-3,-1.938677393E-3,2.839246206E-2
6.984925704E1,1.758149359E-3,3.571935929E-3,2.420836873E-2
6.985925400E1,1.002646331E-2,1.018939912E-2,2.037807368E-2
6.986925200E1,1.321107149E-2,2.315073833E-2,2.225720137E-2
6.987925000E1,1.262493059E-2,2.987173572E-2,2.335221879E-2
6.988924800E1,1.029306743E-2,2.987173572E-2,3.196141869E-2
6.989924500E1,1.461825334E-2,2.600647695E-2,3.286924958E-2
6.990924300E1,2.508048154E-2,1.717836596E-2,3.135630861E-2
6.991924100E1,3.487961739E-2,8.703048341E-3,3.006519377E-2
6.992923900E1,2.564537339E-2,-2.317911014E-3,2.790989727E-2
6.993923700E1,1.865280792E-2,-6.585266441E-3,2.292693779E-2
6.994923400E1,8.466457366E-4,-9.399161674E-3,1.884005032E-2
6.995923200E1,-1.199911162E-2,-8.854013868E-3,1.740354113E-2
6.996923000E1,-1.228460204E-2,-9.100697935E-4,1.246311050E-2
6.997922800E1,-5.036440212E-3,2.392336261E-3,1.945571275E-3
6.998922500E1,1.700558350E-3,8.757557720E-3,-7.497731596E-3
6.999922300E1,1.924481010E-3,8.747220039E-3,-1.835787483E-2
7.000922100E1,-6.812817883E-3,1.531404257E-2,-2.376515791E-2
7.001921900E1,-1.453925017E-2,1.989029720E-2,-2.814975008E-2
7.002921600E1,-2.967319451E-2,1.970014721E-2,-2.478777990E-2
7.003921400E1,-3.538579121E-2,1.421004348E-2,-1.629390381E-2
7.004921200E1,-3.084909543E-2,1.562424935E-3,-1.688565686E-2
7.005921000E1,-1.429460663E-2,-1.277129259E-2,-2.637284249E-2
7.006920800E1,-3.059795126E-3,-1.971628517E-2,-2.926370315E-2
7.007920500E1,3.935515415E-3,-2.038019523E-2,-2.364036255E-2
7.008920300E1,3.852424677E-3,-3.015586641E-3,-1.076318137E-2
7.009920100E1,5.770414602E-3,1.100281812E-2,-4.331972916E-3
7.010919900E1,5.684927106E-3,2.107569203E-2,-2.134865150E-3
7.011919600E1,4.923730157E-3,2.584502287E-2,-9.730434045E-3
7.012919400E1,2.967904322E-3,2.637073025E-2,-1.975377463E-2
7.013919200E1,-2.250243211E-3,1.304600947E-2,-2.661110461E-2
7.014919000E1,-7.661786396E-3,4.022687674E-3,-2.050048113E-2
7.015918800E1,-8.343989030E-3,-3.323816694E-3,-1.460948773E-2
7.016918500E1,-6.612667814E-3,-4.752336070E-3,-3.464157693E-3
7.017918300E1,-8.725918829E-3,-6.456423085E-3,9.824500419E-3
7.018918100E1,-1.376009267E-2,-1.353696920E-2,6.271843333E-3
7.019917900E1,-2.173569612E-2,-9.005405009E-3,-3.268947825E-3
7.020917600E1,-2.735230140E-2,-7.007501088E-3,-1.225072518E-2
7.021917400E1,-3.117964603E-2,1.251458190E-3,-1.733697206E-2
7.022917200E1,-3.535708413E-2,9.421236813E-3,-8.012711070E-3
7.023917000E1,-3.640230745E-2,1.314153150E-2,2.171982545E-3
7.024916700E1,-2.541516908E-2,9.222423658E-3,1.021126658E-2
7.025916500E1,-1.571778022E-2,-2.680634148E-3,1.438450068E-2
7.026916300E1,-2.629941329E-3,-9.453585371E-3,1.362043992E-2
7.027916100E1,2.815571381E-3,-1.426164992E-2,1.070906036E-2
7.028915900E1,4.431843758E-3,-8.572340012E-3,8.550036699E-3
7.029915600E1,4.665469285E-3,6.824052427E-3,8.399534971E-3
7.030915400E1,1.712555764E-3,1.577387005E-2,1.470297016E-2
7.031915200E1,6.722593680E-4,2.018926665E-2,2.187622711E-2
7.032915000E1,1.086897030E-2,2.298052609E-2,2.694156021E-2
7.033914700E1,2.597741410E-2,1.640450768E-2,2.512072399E-2
7.034914500E1,3.851158544E-2,1.115967892E-2,2.128390968E-2
7.035914300E1,4.668735713E-2,1.693685353E-2,1.903453842E-2
7.036914100E1,4.096901789E-2,2.788617462E-2,1.270606741E-2
7.037913800E1,2.329794317E-2,4.129268602E-2,9.765502997E-3
7.038913600E1,1.151771657E-2,5.446068570E-2,2.204788849E-3
7.039913400E1,4.741968587E-3,5.679785833E-2,-6.056669168E-3
7.040913200E1,1.001689211E-2,5.512885749E-2,-1.029935107E-2
7.041913000E1,1.907543652E-2,4.540261999E-2,-1.020204648E-2
7.042912700E1,3.099920787E-2,3.557049483E-2,-1.004518662E-2
7.043912500E1,3.784248233E-2,2.562326938E-2,-1.290909108E-2
7.044912300E1,3.223386407E-2,1.885511354E-2,-1.682340354E-2
7.045912100E1,2.263909392E-2,1.718490198E-2,-2.333966084E-2
7.046911800E1,1.323121134E-2,1.674228348E-2,-2.910753340E-2
7.047911600E1,2.351664938E-3,1.788131706E-2,-3.363570571E-2
7.048911400E1,1.415830338E-3,2.057430707E-2,-3.327058628E-2
7.049911200E1,4.950115457E-3,1.748720184E-2,-2.902724035E-2
7.050910900E1,-4.790045205E-4,1.414813101E-2,-2.417469583E-2
7.051910700E1,-6.903568748E-3,2.682037652E-3,-2.719015256E-2
7.052910500E1,-1.488612778E-2,-1.265244372E-2,-3.466457874E-2
7.053910300E1,-1.990669966E-2,-2.176606841E-2,-3.851425648E-2
7.054910100E1,-1.952799782E-2,-1.729888096E-2,-3.980162740E-2
7.055909800E1,-6.532107480E-3,-6.109236274E-3,-3.745041788E-2
7.056909600E1,4.768217448E-3,9.016186930E-3,-3.023591638E-2
7.057909400E1,6.060027517E-3,2.206058800E-2,-2.644605562E-2
7.058909200E1,-1.275383634E-3,2.092714794E-2,-1.812048070E-2
7.059908900E1,-1.651886106E-2,8.787777275E-3,-1.228240039E-2
7.060908700E1,-2.803623304E-2,-7.113690954E-3,-2.430568216E-3
7.061908500E1,-2.338981628E-2,-2.356989495E-2,-2.057725796E-3
7.062908300E1,-1.447302010E-2,-3.363318369E-2,4.126667045E-3
7.063908000E1,-9.533304721E-3,-3.699744865E-2,1.384576503E-2
7.064907800E1,5.335389636E-3,-2.753896639E-2,1.307344809E-2
7.065907600E1,1.202847902E-2,-1.520247385E-2,1.069735922E-2
7.066907400E1,8.951462805E-3,-4.157812800E-3,1.238180883E-2
7.067907200E1,2.645480214E-3,6.237337831E-3,2.167052403E-2
7.068906900E1,9.841341525E-3,4.778990988E-3,1.906861551E-2
7.069906700E1,1.083671395E-2,-6.970358081E-4,1.227821130E-2
7.070906500E1,1.674999669E-2,-6.125090178E-3,1.005979814E-2
7.071906300E1,7.933517918E-3,-1.057480462E-2,1.973250695E-2
7.072906000E1,2.730499720E-3,-8.690353483E-3,2.143480070E-2
7.073905800E1,8.560680784E-3,-1.532423869E-2,1.553131267E-2
7.074905600E1,2.782494412E-4,-2.215870842E-2,1.221381314E-2
7.075905400E1,-6.523036398E-3,-2.700441517E-2,8.689835668E-3
7.076905100E1,-8.520673960E-3,-1.991614513E-2,3.782961518E-3
7.077904900E1,-1.225510705E-2,-1.752565615E-2,-1.715792343E-3
7.078904700E1,-2.751661837E-2,-1.533573866E-2,-4.018361215E-3
7.079904500E1,-3.328840435E-2,-1.017842069E-2,-2.941487357E-3
7.080904300E1,-3.560002521E-2,-7.760803681E-3,-5.970300175E-3
7.081904000E1,-3.406273201E-2,-1.483119652E-2,-8.272195235E-3
7.082903800E1,-3.550829738E-2,-1.941582747E-2,-4.131512716E-3
7.083903600E1,-2.839810587E-2,-1.588676870E-2,-8.098599501E-4
7.084903400E1,-2.803777903E-2,-1.619356498E-2,-5.414132029E-4
7.085903092E1,-2.365373634E-2,-1.137714460E-2,-3.203950124E-3
7.086902892E1,-2.051413432E-2,-1.296548638E-3,-5.881492980E-3
7.087902692E1,-1.884095557E-2,1.746691391E-2,-4.977772944E-3
7.088902492E1,-1.522278413E-2,2.372187935E-2,-4.285613541E-4
7.089902192E1,-8.270203136E-3,3.336090595E-2,8.551819250E-3
7.090901992E1,-3.187826136E-3,2.522361651E-2,1.217478327E-2
7.091901792E1,1.173774619E-2,1.511532255E-2,9.276721627E-3
7.092901592E1,1.952402852E-2,-3.552474082E-4,4.387689754E-3
7.093901392E1,1.576416008E-2,-2.563519869E-3,1.956299413E-3
7.094901092E1,7.907567546E-3,-2.585092094E-3,4.710540175E-3
7.095900892E1,-6.265041418E-3,5.321175791E-3,8.662171662E-3
