"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.902422500E-1,-1.091027057E1,9.376045382E-1,-2.425747380E0
8.002392500E-1,-1.233487450E1,3.146568006E-1,-2.912523844E0
8.102362500E-1,-1.308447351E1,-1.130442202E-2,-3.019661792E0
8.202332500E-1,-1.325991220E1,-7.569103718E-2,-2.790376094E0
8.302302500E-1,-1.297083521E1,4.747062027E-2,-1.965511136E0
8.402272500E-1,-1.248487195E1,7.918357909E-2,-7.882306901E-1
8.502242500E-1,-1.210263829E1,-3.072401923E-1,5.800949559E-2
8.602222500E-1,-1.182697248E1,-1.206330290E0,1.600128570E-1
8.702192500E-1,-1.156542302E1,-2.344568585E0,-1.211759430E-1
8.802162500E-1,-1.132625786E1,-3.123001388E0,-7.257531908E-1
8.902131250E-1,-1.095419719E1,-3.463025749E0,-1.828446554E0
9.002101250E-1,-1.056620169E1,-3.476148071E0,-3.079919103E0
9.102071250E-1,-1.000940993E1,-3.396937010E0,-3.944886020E0
9.202041250E-1,-9.320965780E0,-3.314025831E0,-4.285836873E0
9.302021250E-1,-8.454425377E0,-3.121371769E0,-4.218461161E0
9.401991250E-1,-7.788494757E0,-2.864493353E0,-3.828856212E0
9.501961250E-1,-7.253599071E0,-2.760801170E0,-3.470945218E0
9.601931250E-1,-6.773777724E0,-2.792844788E0,-3.137769701E0
9.701901250E-1,-6.331704247E0,-2.732283422E0,-2.876805835E0
9.801871250E-1,-5.846177772E0,-2.556564651E0,-2.858179237E0
9.901841250E-1,-5.517569515E0,-2.450798168E0,-2.743479378E0
1.000182125E0,-4.863721581E0,-2.342367693E0,-2.235554266E0
1.010179125E0,-3.809856854E0,-2.164184906E0,-1.253552989E0
1.020176125E0,-2.705178069E0,-1.595088855E0,-2.487113178E-1
1.030173125E0,-2.228214841E0,-1.031317279E0,6.536485434E-2
1.040170125E0,-2.573185362E0,-1.036095039E0,-2.947014230E-1
1.050167125E0,-3.319026369E0,-8.863800055E-1,-2.749249703E-1
1.060164125E0,-3.704322213E0,-1.317184728E-1,9.988482749E-1
1.070162125E0,-3.645323222E0,9.983319658E-1,2.951137395E0
1.080159125E0,-3.441291064E0,2.626610786E0,5.152064157E0
1.090156125E0,-1.190698929E0,4.550911331E0,7.575388890E0
1.100153125E0,3.436515643E0,7.677487122E0,9.002944492E0
1.110150125E0,8.927682055E0,1.208502765E1,9.496208003E0
1.120147125E0,1.551580191E1,1.327611717E1,1.050454748E1
1.130144125E0,1.937655235E1,1.185256224E1,1.105938392E1
1.140142125E0,1.986151807E1,1.099707599E1,1.056368037E1
1.150139125E0,1.787213392E1,9.552262335E0,9.570820228E0
1.160136125E0,1.376315515E1,7.560294303E0,8.056498963E0
1.170133125E0,9.630100470E0,5.400280800E0,6.189111122E0
1.180130125E0,6.270040095E0,3.873411410E0,4.737818164E0
1.190127125E0,4.475779288E0,3.521713668E0,3.938112021E0
1.200124125E0,4.343673145E0,3.412568956E0,3.586387089E0
1.210122125E0,5.250685635E0,3.453810537E0,3.620591839E0
1.220119125E0,5.859336931E0,3.438031241E0,4.590364249E0
1.230116125E0,5.348044115E0,2.957764336E0,5.695845273E0
1.240113125E0,4.293692315E0,2.038572096E0,6.352384679E0
1.250110125E0,3.090624186E0,7.413842601E-1,6.215113690E0
