"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.114852500E-1,-4.976251831E0,4.947960663E0,-5.909710693E-1
8.214822500E-1,-5.164709930E0,4.893324280E0,-3.382965088E-1
8.314792500E-1,-4.875960388E0,5.018314362E0,4.839436340E-1
8.414762500E-1,-4.387526093E0,5.056634674E0,1.639540558E0
8.514732500E-1,-4.008663940E0,4.688250732E0,2.459834747E0
8.614712500E-1,-3.743116150E0,3.813619537E0,2.544857941E0
8.714682500E-1,-3.492686920E0,2.693349152E0,2.263443146E0
8.814652500E-1,-3.261118469E0,1.916913757E0,1.680255890E0
8.914621250E-1,-2.891087952E0,1.561852112E0,6.155200195E-1
9.014591250E-1,-2.498454437E0,1.519789581E0,-5.923182678E-1
9.114561250E-1,-1.931583252E0,1.560654602E0,-1.413660278E0
9.214531250E-1,-1.229842529E0,1.599274292E0,-1.711091766E0
9.314511250E-1,-3.516188049E-1,1.746418304E0,-1.594484253E0
9.414481250E-1,3.182382202E-1,1.961520996E0,-1.140628052E0
9.514451250E-1,8.497828674E-1,2.026186523E0,-7.039860535E-1
9.614421250E-1,1.315015411E0,1.962269440E0,-2.748284912E-1
9.714391250E-1,1.728305969E0,2.002685394E0,9.849517822E-2
9.814361250E-1,2.169438629E0,2.175575867E0,2.390528870E-1
9.914331250E-1,2.440075836E0,2.298470306E0,4.746629333E-1
1.001431125E0,3.024759979E0,2.443818054E0,1.096170502E0
1.011428125E0,3.995341644E0,2.679727478E0,2.189047852E0
1.021425125E0,4.992268524E0,3.334765320E0,3.312461700E0
1.031422125E0,5.329666901E0,4.017495575E0,3.756438446E0
1.041419125E0,4.817731476E0,4.160897369E0,3.526516571E0
1.051416125E0,3.894451447E0,4.476590881E0,3.654500427E0
1.061413125E0,3.338357849E0,5.408403168E0,4.991819458E0
1.071411125E0,3.246299286E0,6.725514221E0,6.943760376E0
1.081408125E0,3.344345398E0,8.538693695E0,9.055718536E0
1.091405125E0,5.551655273E0,1.062550415E1,1.130045059E1
1.101402125E0,1.017898270E1,1.388767044E1,1.249706223E1
1.111399125E0,1.568109100E1,1.841874802E1,1.273836044E1
1.121396125E0,2.226215561E1,1.973915222E1,1.349653381E1
1.131393125E0,2.607592484E1,1.845721802E1,1.384021912E1
1.141391125E0,2.646122360E1,1.776161453E1,1.319446198E1
1.151388125E0,2.432172272E1,1.649794235E1,1.209993805E1
1.161385125E0,2.003388931E1,1.469613922E1,1.050470535E1
1.171382125E0,1.572569824E1,1.271276367E1,8.557105408E0
1.181379125E0,1.221759338E1,1.133338211E1,7.020700378E0
1.191376125E0,1.031025970E1,1.109657455E1,6.132746887E0
1.201373125E0,1.009171417E1,1.107397156E1,5.707481232E0
1.211371125E0,1.091799591E1,1.118399277E1,5.709127808E0
1.221368125E0,1.143172760E1,1.122934845E1,6.706952820E0
1.231365125E0,1.080288528E1,1.080587906E1,7.906707916E0
1.241362125E0,9.611812134E0,9.939181366E0,8.704848175E0
1.251359125E0,8.258177032E0,8.693471832E0,8.724457397E0
1.261356125E0,6.198909302E0,7.307803345E0,8.390501862E0
1.271353125E0,4.110452271E0,6.202052765E0,8.130642242E0
1.281351125E0,1.794618073E0,5.715115356E0,7.199578400E0
1.291348125E0,1.305285645E-1,5.627846832E0,5.629792786E0
1.301345125E0,-8.146060181E-1,5.727539520E0,4.163891144E0
1.311342125E0,-7.764353943E-1,5.920188904E0,2.713108063E0
1.321339125E0,5.598358154E-1,5.946534119E0,9.478289795E-1
1.331336125E0,2.537672882E0,5.704936523E0,-9.854008484E-1
1.341333125E0,4.129612427E0,5.335804138E0,-2.520758057E0
1.351331125E0,4.910089417E0,5.060825958E0,-3.642375641E0
1.361328125E0,4.985831909E0,4.588108978E0,-4.338128815E0
1.371325125E0,3.788920898E0,3.980073395E0,-4.849016418E0
1.381322125E0,2.568359070E0,2.984344025E0,-5.057083740E0
1.391319125E0,2.653382263E0,1.441352692E0,-4.630470886E0
1.401316125E0,3.065175934E0,4.854405212E-1,-3.933520203E0
1.411313125E0,4.061204681E0,4.357438660E-1,-3.322341156E0
1.421311125E0,5.008883972E0,4.951702881E-1,-2.630629578E0
1.431308125E0,5.704487457E0,4.370910645E-1,-1.989662476E0
1.441305125E0,5.886808319E0,4.228706360E-1,-1.914219360E0
1.451302125E0,5.878276062E0,5.795947266E-1,-2.240690460E0
1.461299125E0,5.464386749E0,8.041278076E-1,-2.587070160E0
1.471296125E0,4.363875275E0,8.041278076E-1,-2.842289429E0
1.481293125E0,3.011437683E0,4.490661621E-1,-2.969824219E0
1.491291125E0,1.676214294E0,6.256988525E-2,-2.819087677E0
1.501288125E0,4.361929321E-1,-1.163081360E-1,-2.466870117E0
1.511285125E0,-4.463717651E-1,-1.942959595E-1,-2.125130768E0
1.521282125E0,-7.994874573E-1,-2.338137817E-1,-1.614093475E0
1.531279125E0,-7.210505676E-1,-1.450483704E-1,-6.117778015E-1
1.541276125E0,-5.519023132E-1,-3.891906738E-2,3.180885315E-1
1.551273125E0,-4.089495850E-1,1.829196167E-1,7.107220459E-1
1.561271125E0,-4.061054993E-1,6.429130554E-1,6.762936401E-1
1.571268125E0,-4.159849548E-1,1.397793274E0,6.245013428E-1
1.581265125E0,-4.501139832E-1,2.403551788E0,6.153703308E-1
1.591262125E0,-7.113208008E-1,3.768563232E0,9.996212769E-1
1.601259125E0,-9.702822876E-1,5.859564972E0,2.268233185E0
1.611256125E0,-1.283880157E0,8.596623230E0,4.544699249E0
1.621253125E0,-1.386716309E0,1.185789139E1,7.455396423E0
1.631251125E0,-5.239105225E-2,1.436487808E1,9.537117462E0
1.641248125E0,1.422042847E0,1.591056381E1,9.181906128E0
1.651245125E0,2.497406616E0,1.713501755E1,8.009095001E0
1.661242125E0,3.097359009E0,1.666873718E1,7.165748749E0
1.671239125E0,3.755839691E0,1.204934326E1,7.109166412E0
1.681236125E0,5.603597260E0,6.552474060E0,7.490273895E0
1.691233125E0,1.009949799E1,4.223616943E0,7.913144531E0
1.701230125E0,1.628493530E1,5.473667450E0,9.084907837E0
1.711228125E0,2.280702255E1,8.822503510E0,1.103610031E1
1.721225125E0,2.810690140E1,1.311153442E1,1.236219269E1
1.731222125E0,2.793236435E1,1.629990417E1,1.200413727E1
1.741219125E0,2.280432816E1,1.501168304E1,9.069639587E0
1.751216125E0,1.800066742E1,9.209897919E0,6.788233795E0
1.761213125E0,1.530282761E1,4.018992462E0,6.548282776E0
1.771210125E0,1.373394012E1,2.181413727E0,6.771169281E0
1.781208125E0,1.315000443E1,2.993175659E0,6.591842194E0
