"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.511998154E1,-1.659608364E0,-1.216693878E0,6.793856621E-2
8.512997854E1,-1.706283450E0,-1.379152298E0,4.412138462E-2
8.513997554E1,-1.774278522E0,-1.369687676E0,4.676729441E-5
8.514997254E1,-2.044741631E0,-1.100733757E0,-7.752565667E-3
8.515996854E1,-2.549012899E0,-5.625239611E-1,3.156498820E-2
8.516996554E1,-3.071892262E0,2.600080073E-1,1.214501411E-1
8.517996254E1,-3.402301073E0,1.217710376E0,1.637652963E-1
8.518995954E1,-3.416980267E0,1.933095098E0,1.368436664E-1
8.519995654E1,-3.158420086E0,2.288143158E0,5.319329351E-2
8.520995329E1,-2.722169638E0,2.295319557E0,-7.266130298E-2
8.521995029E1,-2.269750834E0,1.884812713E0,-1.947154105E-1
8.522994729E1,-1.889461279E0,1.476378322E0,-1.978643388E-1
8.523994429E1,-1.518490791E0,1.248283863E0,4.849826917E-3
8.524994129E1,-1.001181841E0,1.025926471E0,4.103533924E-1
8.525993829E1,-2.006794214E-1,6.828075647E-1,1.031501055E0
8.526993529E1,9.930723906E-1,4.844201803E-1,1.604550242E0
8.527993129E1,2.509977579E0,4.366346002E-1,1.880646944E0
8.528992829E1,4.087324142E0,2.365680784E-1,1.849789739E0
8.529992529E1,5.399175167E0,-2.220812589E-1,1.505783319E0
8.530992229E1,6.256412983E0,-8.312599659E-1,1.026138425E0
8.531991929E1,6.569722652E0,-1.319096446E0,7.353254557E-1
8.532991629E1,6.357315540E0,-1.499833226E0,8.253312111E-1
8.533991329E1,5.829957962E0,-1.624594331E0,1.243430853E0
8.534991029E1,5.208161831E0,-1.779838562E0,1.957586288E0
8.535990729E1,4.561918259E0,-1.937550306E0,2.669106007E0
8.536990429E1,3.812536716E0,-1.993818760E0,3.234110117E0
8.537990129E1,2.741081238E0,-1.833109260E0,3.374186993E0
8.538989829E1,1.219822407E0,-1.556640863E0,2.844855309E0
8.539989429E1,-5.941169262E-1,-1.353877783E0,1.984569669E0
8.540989129E1,-2.316027880E0,-1.175635576E0,1.405456543E0
8.541988829E1,-3.612707376E0,-8.806289434E-1,1.182280302E0
8.542988529E1,-4.283356190E0,-9.239811897E-1,1.216986179E0
8.543988229E1,-4.126045704E0,-1.245414734E0,1.503239989E0
8.544987929E1,-3.360537767E0,-1.666430354E0,1.753126264E0
8.545987629E1,-2.341382265E0,-1.915450215E0,1.899695516E0
8.546987329E1,-1.383708119E0,-1.815688491E0,2.066798449E0
8.547987029E1,-6.541397572E-1,-1.400024414E0,2.334033012E0
8.548986729E1,-1.210766286E-1,-6.534873843E-1,2.620137930E0
8.549986429E1,1.685695350E-1,1.473417878E-1,2.634767056E0
8.550986029E1,1.889147460E-1,7.605167627E-1,2.333868027E0
8.551985729E1,-4.647628590E-2,1.086404800E0,1.911524653E0
8.552985429E1,-4.534557462E-1,1.091274619E0,1.425579548E0
8.553985129E1,-9.034884572E-1,9.626964927E-1,9.037393928E-1
8.554984829E1,-1.277701974E0,8.147113323E-1,3.875564337E-1
8.555984529E1,-1.508511305E0,7.460082173E-1,-4.478311911E-2
8.556984229E1,-1.561703086E0,7.322399616E-1,-3.831728995E-1
8.557983929E1,-1.489267468E0,7.536454201E-1,-6.590279937E-1
8.558983629E1,-1.380494356E0,7.473677993E-1,-8.638905883E-1
8.559983329E1,-1.278869033E0,6.895475388E-1,-1.033315301E0
8.560983029E1,-1.197662830E0,5.721638799E-1,-1.212831020E0
8.561982729E1,-1.150555730E0,4.029002190E-1,-1.419670820E0
8.562982329E1,-1.151985288E0,2.167527080E-1,-1.649421215E0
8.563982029E1,-1.240095615E0,3.229574487E-2,-1.895963430E0
8.564981729E1,-1.397336960E0,-1.120134965E-1,-2.091031075E0
8.565981429E1,-1.592152953E0,-1.551577300E-1,-2.191269398E0
8.566981129E1,-1.775716424E0,-1.305032521E-1,-2.228782892E0
8.567980829E1,-1.914298654E0,-4.412313923E-2,-2.218152761E0
8.568980529E1,-2.004160881E0,1.262792200E-1,-2.130504370E0
8.569980229E1,-1.978123903E0,3.748994768E-1,-1.987973690E0
8.570979929E1,-1.793613791E0,5.987989306E-1,-1.868154407E0
8.571979629E1,-1.427645683E0,6.464753151E-1,-1.796874762E0
8.572979329E1,-9.417787790E-1,4.911064804E-1,-1.699243546E0
8.573979029E1,-5.271839499E-1,3.590407372E-1,-1.715120077E0
8.574978629E1,-2.296113968E-1,3.080854118E-1,-1.880260587E0
8.575978329E1,-7.012390345E-2,4.187593162E-1,-2.061275005E0
8.576978029E1,-8.049771190E-2,6.278862357E-1,-2.077284336E0
8.577977729E1,-1.650963128E-1,8.366709352E-1,-1.754956245E0
8.578977429E1,-2.562669516E-1,1.039718151E0,-1.304661512E0
8.579977129E1,-2.173062563E-1,1.217415571E0,-1.256556988E0
8.580976829E1,7.265125215E-2,1.196163058E0,-1.545669794E0
8.581976529E1,5.378578901E-1,9.870067239E-1,-1.864920974E0
8.582976229E1,1.063060522E0,9.609578252E-1,-2.091826439E0
8.583975929E1,1.590936065E0,1.034815192E0,-2.157801151E0
8.584975629E1,1.993924856E0,1.173150659E0,-1.952799201E0
8.585975229E1,2.251554012E0,1.427284241E0,-1.666554809E0
8.586974929E1,2.532445669E0,1.754231691E0,-1.509891629E0
8.587974629E1,3.000655174E0,1.999165416E0,-1.573166370E0
8.588974329E1,3.614949226E0,2.072520733E0,-1.811130762E0
8.589974029E1,4.203701019E0,1.890851378E0,-2.063538074E0
8.590973729E1,4.705978394E0,1.430116057E0,-2.155380487E0
8.591973429E1,5.089260578E0,8.341987729E-1,-2.157903671E0
8.592973129E1,5.279312611E0,2.677824497E-1,-2.172693491E0
8.593972829E1,5.258621216E0,-1.191212088E-1,-2.173694134E0
8.594972529E1,5.086805820E0,-2.688329220E-1,-2.113763094E0
8.595972229E1,4.796752930E0,-3.010026515E-1,-2.082054853E0
8.596971929E1,4.349304676E0,-2.750884891E-1,-2.003030539E0
8.597971529E1,3.733556032E0,-3.730635941E-1,-1.768741488E0
8.598971229E1,3.095832586E0,-7.146971226E-1,-1.358231187E0
8.599970929E1,2.566687107E0,-1.169157386E0,-9.551469088E-1
8.600970629E1,2.235161781E0,-1.531105995E0,-6.260454059E-1
8.601970329E1,2.154195309E0,-1.572751284E0,-3.272818625E-1
8.602970029E1,2.175858498E0,-1.387590766E0,-2.429294959E-2
8.603969729E1,2.020866632E0,-1.080934763E0,2.359271646E-1
8.604969429E1,1.629019380E0,-7.188889384E-1,4.781515002E-1
8.605969129E1,1.084551930E0,-3.471915722E-1,7.453609109E-1
8.606968829E1,5.058419704E-1,3.724691272E-2,1.032581568E0
8.607968529E1,9.993933141E-3,4.650846124E-1,1.329540133E0
8.608968129E1,-3.613873422E-1,8.788511753E-1,1.600566864E0
8.609967829E1,-5.977172852E-1,1.151996732E0,1.823828816E0
8.610967529E1,-7.437469363E-1,1.270171404E0,1.965373158E0
8.611967229E1,-8.507787585E-1,1.234359026E0,1.941553473E0
8.612966929E1,-9.598922133E-1,1.050431848E0,1.844638348E0
8.613966629E1,-1.152086377E0,7.276311517E-1,1.683587790E0
8.614966329E1,-1.425349832E0,3.866131008E-1,1.463971734E0
8.615966029E1,-1.756110072E0,1.265823096E-1,1.194660187E0
8.616965729E1,-2.120235682E0,-3.750515729E-2,8.950932026E-1
8.617965429E1,-2.479128599E0,-1.280432791E-1,5.834290981E-1
8.618965129E1,-2.825020552E0,-1.698687524E-1,3.061999381E-1
8.619964829E1,-3.134015560E0,-1.540414989E-1,1.016683504E-1
8.620964533E1,-3.369819164E0,-1.093488634E-1,-1.636162214E-2
8.621964233E1,-3.537573099E0,-6.933992356E-2,-4.663103819E-2
8.622963933E1,-3.659030676E0,-4.792305082E-2,-9.673552588E-3
8.623963633E1,-3.714826345E0,-1.227731034E-1,7.072852552E-2
8.624963333E1,-3.647763491E0,-2.802908123E-1,1.887017637E-1
8.625963033E1,-3.473978758E0,-4.577394426E-1,3.126784563E-1
8.626962733E1,-3.234578371E0,-6.525760293E-1,4.008879364E-1
8.627962433E1,-2.967208147E0,-8.217130899E-1,4.784125090E-1
8.628962133E1,-2.715774298E0,-9.558072686E-1,5.637929440E-1
8.629961833E1,-2.540382862E0,-1.041178703E0,6.024720073E-1
8.630961533E1,-2.435176611E0,-1.025528312E0,5.685313344E-1
8.631961233E1,-2.410225630E0,-9.367902279E-1,5.048491359E-1
8.632960833E1,-2.515102863E0,-8.383086920E-1,4.269191623E-1
8.633960533E1,-2.729229450E0,-6.889896989E-1,3.304028511E-1
8.634960233E1,-2.966839314E0,-5.339654684E-1,2.876777649E-1
8.635959933E1,-3.102128029E0,-3.441752195E-1,4.951588809E-1
8.636959633E1,-3.035216331E0,-8.519370109E-2,9.758748412E-1
8.637959333E1,-2.696786404E0,1.846533716E-1,1.479200244E0
8.638959033E1,-2.194054365E0,4.113405943E-1,1.832133293E0
8.639958733E1,-1.598794818E0,5.037591457E-1,1.914482355E0
8.640958433E1,-9.275469184E-1,2.264210135E-1,1.768462300E0
8.641958133E1,-1.275001615E-1,-3.617031574E-1,1.619633079E0
8.642957833E1,7.292115688E-1,-9.255095720E-1,1.574301720E0
8.643957533E1,1.371780753E0,-1.358618021E0,1.693333864E0
8.644957133E1,1.658699870E0,-1.634724736E0,1.950584292E0
8.645956833E1,1.763212681E0,-1.818625927E0,2.259261370E0
8.646956533E1,1.990365624E0,-1.770002723E0,2.567797184E0
8.647956233E1,2.468381882E0,-1.426765323E0,2.753701925E0
8.648955933E1,3.109809875E0,-1.028711915E0,2.661606312E0
8.649955633E1,3.663270712E0,-8.245954514E-1,2.387285233E0
8.650955333E1,3.844186544E0,-8.745755553E-1,2.188443422E0
8.651955033E1,3.536192179E0,-1.074129701E0,2.215789795E0
8.652954733E1,2.847236872E0,-1.326292157E0,2.543471813E0
8.653954433E1,2.047624826E0,-1.658555984E0,3.237981319E0
8.654954133E1,1.318642735E0,-1.998193979E0,3.971456289E0
8.655953833E1,8.843880296E-1,-2.269725323E0,4.645277023E0
8.656953433E1,6.553159356E-1,-2.320136547E0,5.090720177E0
8.657953133E1,3.913439512E-1,-2.174601555E0,5.117999554E0
8.658952833E1,1.293840110E-1,-2.147970200E0,4.691641808E0
8.659952533E1,-2.648687735E-2,-2.048305750E0,3.965291739E0
8.660952233E1,-1.975598335E-1,-1.616061091E0,3.270347595E0
8.661951933E1,-4.352426231E-1,-9.744446874E-1,2.744010448E0
8.662951633E1,-6.728368402E-1,-3.676677346E-1,2.400027037E0
8.663951333E1,-7.914339304E-1,2.604757436E-2,2.185025930E0
8.664951033E1,-7.614642978E-1,2.424131632E-1,1.950627565E0
8.665950733E1,-5.909726620E-1,4.893798232E-1,1.603089809E0
8.666950433E1,-4.067215919E-1,8.532068133E-1,1.191346526E0
8.667950033E1,-3.042959571E-1,1.278519034E0,7.646186352E-1
8.668949733E1,-3.549143970E-1,1.684133291E0,3.206984401E-1
8.669949433E1,-4.861437976E-1,1.975387454E0,-1.103643551E-1
8.670949133E1,-6.240860224E-1,2.122473240E0,-4.828260839E-1
8.671948833E1,-7.452907562E-1,2.164336681E0,-7.617797852E-1
8.672948533E1,-8.382433057E-1,2.080679417E0,-9.282164574E-1
8.673948233E1,-9.085556865E-1,1.873011112E0,-1.007561445E0
8.674947933E1,-9.853817821E-1,1.576924801E0,-1.099097729E0
8.675947633E1,-1.062873006E0,1.298144460E0,-1.241284728E0
8.676947333E1,-1.147065401E0,1.081841707E0,-1.423021436E0
8.677947033E1,-1.290068269E0,9.039305449E-1,-1.617544770E0
8.678946733E1,-1.478509307E0,7.878547907E-1,-1.778745174E0
8.679946333E1,-1.649759412E0,7.143062949E-1,-1.902739167E0
8.680946033E1,-1.765053272E0,6.178758740E-1,-1.977954388E0
8.681945733E1,-1.808832765E0,5.189917684E-1,-1.999423623E0
8.682945433E1,-1.800963402E0,3.877200782E-1,-1.976111293E0
8.683945133E1,-1.773218274E0,2.034513056E-1,-1.921956062E0
8.684944833E1,-1.735255361E0,4.987747408E-3,-1.833989263E0
8.685944533E1,-1.710076809E0,-1.746959388E-1,-1.686890006E0
8.686944233E1,-1.646320462E0,-3.773030937E-1,-1.447742701E0
8.687943933E1,-1.557299495E0,-5.661605597E-1,-1.224163890E0
8.688943633E1,-1.501141191E0,-6.827809215E-1,-1.113613605E0
8.689943333E1,-1.488504052E0,-7.373878360E-1,-1.065626860E0
8.690943033E1,-1.491202593E0,-7.554216981E-1,-1.025314689E0
8.691942633E1,-1.506111860E0,-6.850914955E-1,-1.028611898E0
8.692942333E1,-1.608542562E0,-4.510845542E-1,-1.147902846E0
8.693942033E1,-1.793655872E0,-1.214688942E-1,-1.333662510E0
8.694941733E1,-2.043182611E0,1.556417942E-1,-1.475995898E0
8.695941433E1,-2.317088366E0,4.018554091E-1,-1.496376038E0
8.696941133E1,-2.539669037E0,7.031928897E-1,-1.445975184E0
8.697940833E1,-2.573800802E0,1.037189841E0,-1.298234224E0
8.698940533E1,-2.274698496E0,1.302573681E0,-1.037514687E0
8.699940233E1,-1.655031085E0,1.308519959E0,-8.057398796E-1
8.700939933E1,-9.732276797E-1,1.074708223E0,-7.546793818E-1
8.701939633E1,-4.658020735E-1,8.634017110E-1,-8.651497960E-1
8.702939233E1,-2.613179088E-1,1.039544582E0,-1.036444664E0
8.703938933E1,-3.321675062E-1,1.529748440E0,-1.244702697E0
8.704938633E1,-6.215452552E-1,2.123326063E0,-1.335310698E0
8.705938333E1,-9.651864171E-1,2.714587927E0,-1.271609545E0
8.706938033E1,-1.146093965E0,3.206574202E0,-1.175202608E0
8.707937733E1,-1.001063585E0,3.514271736E0,-1.204867482E0
8.708937433E1,-4.768509269E-1,3.672856331E0,-1.333745241E0
8.709937133E1,3.974156976E-1,3.715370893E0,-1.492981315E0
8.710936833E1,1.526824236E0,3.526320457E0,-1.561513782E0
8.711936533E1,2.771682501E0,3.159525871E0,-1.519742131E0
8.712936233E1,3.881153107E0,2.720342636E0,-1.467171311E0
8.713935933E1,4.632930756E0,2.252193213E0,-1.372950792E0
8.714935533E1,5.036710739E0,1.883690119E0,-1.374026418E0
8.715935233E1,5.111769199E0,1.704249859E0,-1.459845901E0
8.716934933E1,4.928406715E0,1.748451710E0,-1.630332232E0
8.717934633E1,4.531898499E0,1.938253999E0,-1.710013628E0
8.718934333E1,3.883999109E0,2.192072868E0,-1.582700729E0
8.719934033E1,2.991233110E0,2.333336353E0,-1.278457165E0
8.720933658E1,1.972712636E0,2.211753130E0,-8.732734323E-1
8.721933358E1,1.114550471E0,1.861934900E0,-5.110299587E-1
8.722933058E1,5.030663610E-1,1.096385241E0,-3.172535896E-1
8.723932758E1,1.453961432E-1,-1.911405027E-1,-3.800691366E-1
8.724932458E1,-4.672616720E-2,-1.603367686E0,-5.665724277E-1
8.725932158E1,-2.758776546E-1,-2.640792131E0,-7.014648914E-1
8.726931758E1,-6.671103835E-1,-3.012831688E0,-6.876132488E-1
8.727931458E1,-1.137176991E0,-2.689707994E0,-4.467749596E-1
8.728931158E1,-1.588051319E0,-1.871851802E0,-4.436865449E-2
8.729930858E1,-1.991857052E0,-9.173043370E-1,4.322481453E-1
8.730930558E1,-2.288093090E0,-1.428896040E-1,8.885783553E-1
8.731930258E1,-2.387336493E0,3.855054975E-1,1.197124600E0
8.732929958E1,-2.277086020E0,6.287873983E-1,1.331370831E0
8.733929658E1,-2.112945318E0,6.651620865E-1,1.305076480E0
8.734929358E1,-2.026639938E0,5.449733138E-1,1.133873343E0
8.735929058E1,-2.050673008E0,3.837175369E-1,9.149096012E-1
8.736928758E1,-2.221297264E0,2.284025401E-1,7.335323095E-1
8.737928458E1,-2.566726208E0,3.025523424E-1,5.404958725E-1
8.738928058E1,-3.014807224E0,7.192861438E-1,3.428813219E-1
8.739927758E1,-3.444611549E0,1.280081034E0,1.866040081E-1
8.740927458E1,-3.763454437E0,1.838393331E0,7.277358323E-2
8.741927158E1,-3.927570343E0,2.294223309E0,-1.407206506E-1
8.742926858E1,-3.989793777E0,2.473703384E0,-3.125533760E-1
8.743926558E1,-4.046258926E0,2.906119585E0,-3.624685109E-1
8.744926258E1,-4.004046917E0,3.292528629E0,-4.717044532E-1
8.745925958E1,-3.966749191E0,3.573316574E0,-5.680493712E-1
8.746925658E1,-3.908524990E0,3.953593254E0,-6.240921617E-1
8.747925358E1,-3.873495102E0,4.172453403E0,-7.216544747E-1
8.748925058E1,-3.795510530E0,4.491633892E0,-8.401669860E-1
8.749924658E1,-3.701025009E0,5.217070103E0,-6.581891775E-1
8.750924358E1,-3.990833998E0,6.894786835E0,-4.976536036E-1
8.751924058E1,-4.312746525E0,8.220857620E0,-5.469875336E-1
8.752923758E1,-4.482167244E0,8.385153770E0,-5.720492005E-1
8.753923458E1,-4.697842598E0,8.435115814E0,-6.231113076E-1
8.754923158E1,-4.736613750E0,7.552780151E0,-7.043619156E-1
8.755922858E1,-3.399760962E0,4.990121841E0,-1.363923669E0
8.756922558E1,-1.650497079E0,3.822675228E0,-1.715856433E0
8.757922258E1,-4.388644993E-1,3.117078781E0,-1.748266101E0
8.758921958E1,1.769073606E-1,2.391763926E0,-1.745170355E0
8.759921658E1,5.245128274E-1,1.470036387E0,-1.695806742E0
8.760921358E1,7.430970669E-1,3.657832742E-1,-1.509412527E0
8.761921058E1,7.312335968E-1,-6.458884478E-1,-1.262869477E0
8.762920658E1,7.054542303E-1,-1.362826824E0,-1.069154143E0
8.763920358E1,8.993631005E-1,-1.354747534E0,-9.758216739E-1
8.764920058E1,1.130287647E0,-9.411934614E-1,-9.291718602E-1
8.765919758E1,1.085727811E0,-5.576735139E-1,-9.406008124E-1
8.766919458E1,8.428153396E-1,-4.792343676E-1,-9.662659168E-1
8.767919158E1,6.523910165E-1,-6.152675152E-1,-8.950740099E-1
8.768918858E1,5.227944255E-1,-7.910638452E-1,-7.646611929E-1
8.769918558E1,3.841564953E-1,-8.938617110E-1,-7.137872577E-1
8.770918258E1,3.122708499E-1,-5.096160769E-1,-8.926345110E-1
8.771917958E1,8.655775189E-1,8.020290136E-1,-1.434420228E0
8.772917658E1,1.451967001E0,1.583785653E0,-1.890859842E0
8.773917358E1,1.704052925E0,1.463320255E0,-2.130335808E0
8.774916958E1,1.754943013E0,5.096298456E-1,-2.136538744E0
8.775916658E1,1.779808879E0,-5.383768082E-1,-1.958106637E0
8.776916358E1,1.914771557E0,-8.515791893E-1,-1.703577995E0
8.777916058E1,2.231784821E0,-5.531526804E-1,-1.454304814E0
8.778915758E1,2.669470787E0,3.775909171E-2,-1.144860864E0
8.779915458E1,3.097886086E0,6.062107086E-1,-6.675946712E-1
8.780915158E1,3.388926506E0,1.017332673E0,-6.413383782E-2
8.781914858E1,3.509936333E0,1.384446621E0,5.013716221E-1
8.782914558E1,3.415039062E0,1.705952525E0,8.071081042E-1
8.783914258E1,3.143202305E0,1.794449449E0,8.233802319E-1
8.784913958E1,2.758119822E0,1.778297305E0,7.902611494E-1
8.785913658E1,2.269911289E0,1.762758374E0,6.425076127E-1
8.786913258E1,1.675963163E0,1.709893942E0,4.589636922E-1
8.787912958E1,1.024442673E0,1.622650146E0,2.951909304E-1
8.788912658E1,3.513815105E-1,1.456916332E0,2.025789768E-1
8.789912358E1,-3.194544613E-1,1.133444071E0,2.123473138E-1
8.790912058E1,-8.614415526E-1,5.792852640E-1,2.959396839E-1
8.791911758E1,-1.137564421E0,-3.497095034E-2,3.306550086E-1
8.792911458E1,-1.149037004E0,-5.355126262E-1,1.950532198E-1
8.793911158E1,-9.616817832E-1,-8.014867306E-1,-8.525430411E-2
8.794910858E1,-6.803979278E-1,-7.704153657E-1,-4.263706207E-1
8.795910558E1,-4.062179029E-1,-5.527725816E-1,-7.484806180E-1
8.796910258E1,-1.771687418E-1,-3.185847998E-1,-9.334244132E-1
8.797909958E1,-3.622200340E-2,-9.293649346E-2,-9.601633549E-1
8.798909658E1,2.172624692E-2,3.621083498E-2,-8.808759451E-1
8.799909258E1,3.190969303E-2,1.192433946E-2,-7.717431784E-1
8.800908958E1,6.869886816E-2,-2.055619210E-1,-6.682226658E-1
8.801908658E1,1.312270612E-1,-3.872545958E-1,-6.152510047E-1
8.802908358E1,2.022972554E-1,-4.893069267E-1,-5.971462727E-1
8.803908058E1,2.562032938E-1,-5.257912278E-1,-5.967760682E-1
8.804907758E1,2.833017409E-1,-4.696820974E-1,-6.287922859E-1
8.805907458E1,3.057934642E-1,-3.194598556E-1,-6.573736072E-1
8.806907158E1,3.341686726E-1,-1.407890208E-2,-6.671473980E-1
8.807906858E1,3.665072322E-1,2.981133163E-1,-6.784198880E-1
8.808906558E1,3.999187052E-1,5.332757831E-1,-7.075572610E-1
8.809906258E1,4.190460145E-1,7.120722532E-1,-7.513335943E-1
8.810905958E1,4.084397256E-1,8.022972345E-1,-7.918043137E-1
8.811905558E1,3.759534955E-1,8.055426478E-1,-8.185123801E-1
8.812905258E1,3.165535629E-1,7.463701963E-1,-8.403521776E-1
8.813904958E1,2.584618032E-1,5.922279358E-1,-8.518872261E-1
8.814904658E1,2.614709139E-1,4.007679224E-1,-8.199831247E-1
8.815904358E1,3.500011861E-1,2.709276080E-1,-7.362119555E-1
8.816904058E1,5.114827156E-1,2.355936170E-1,-6.290058494E-1
8.817903758E1,6.782698035E-1,3.070607781E-1,-5.536271930E-1
8.818903458E1,7.783442140E-1,4.156050980E-1,-5.302270651E-1
8.819903158E1,7.984174490E-1,4.928486943E-1,-5.066254139E-1
8.820902858E1,7.630171180E-1,5.527737737E-1,-4.703475237E-1
8.821902583E1,7.089716196E-1,5.823255777E-1,-4.558251798E-1
8.822902283E1,6.267672777E-1,4.600079358E-1,-5.231499076E-1
8.823901883E1,5.721099377E-1,2.477353513E-1,-6.057467461E-1
8.824901583E1,4.898171723E-1,-6.235805899E-2,-6.360015869E-1
8.825901283E1,3.441061974E-1,-3.410037160E-1,-6.005035639E-1
8.826900983E1,-1.047046259E-1,-4.893108904E-1,-6.087958813E-1
8.827900683E1,-3.571400046E-1,-9.034103751E-1,-6.404675841E-1
8.828900383E1,-4.729068279E-1,-9.711114168E-1,-7.904760242E-1
8.829900083E1,-4.364267886E-1,-9.338995814E-1,-1.048168659E0
8.830899783E1,-3.880331516E-1,-8.691991568E-1,-1.283752084E0
8.831899483E1,-4.174764752E-1,-8.731149435E-1,-1.478881598E0
8.832899183E1,-6.321911812E-1,-1.111363411E0,-1.572491646E0
8.833898883E1,-9.645978808E-1,-1.464488745E0,-1.572667003E0
8.834898583E1,-1.340455890E0,-1.803205848E0,-1.537626505E0
8.837525008E1,-1.050429821E0,-9.222769737E-1,-6.405559778E-1
8.838524708E1,-1.429470658E0,-1.005665779E0,-5.544571877E-1
8.839524408E1,-1.615293503E0,-1.137562990E0,-4.978485107E-1
8.840524108E1,-1.586838603E0,-1.159044504E0,-5.022018552E-1
8.841523708E1,-1.475243688E0,-1.039968491E0,-5.799222589E-1
8.842523458E1,-1.391457558E0,-9.059075713E-1,-7.233554721E-1
8.843523158E1,-1.376348853E0,-8.371988535E-1,-9.039867520E-1
8.844522858E1,-1.409418583E0,-9.155975580E-1,-1.085767746E0
8.845522558E1,-1.515529752E0,-1.010720015E0,-1.216035128E0
8.846522258E1,-1.710201502E0,-1.134653211E0,-1.263661027E0
8.847521958E1,-2.028579235E0,-1.268443704E0,-1.214855433E0
8.848521658E1,-2.430442095E0,-1.286167979E0,-1.044107080E0
8.849521358E1,-2.958836555E0,-1.440970898E0,-7.303328514E-1
8.850521058E1,-3.494804621E0,-1.274682641E0,-2.673744559E-1
8.851520758E1,-3.913520575E0,-7.724661827E-1,2.116081268E-1
8.852520458E1,-4.182313919E0,-2.146639079E-1,6.840890646E-1
8.853520058E1,-4.313564777E0,-3.915247023E-1,1.206011057E0
8.854519758E1,-4.284574986E0,-9.213687181E-1,1.752456307E0
8.855519458E1,-4.095957279E0,-1.569980025E0,2.234447002E0
8.856519158E1,-3.796492577E0,-2.185738087E0,2.531702280E0
8.857518858E1,-3.337460041E0,-2.724481106E0,2.672888994E0
8.858518558E1,-2.684921503E0,-2.849497080E0,2.772131443E0
8.859518258E1,-1.986697674E0,-2.613337994E0,2.651709557E0
8.860517958E1,-1.351059556E0,-2.016067982E0,2.547277212E0
8.861517658E1,-8.177950382E-1,-1.102225542E0,2.546367407E0
8.862517358E1,-1.829537898E-1,-4.893840253E-1,2.708794355E0
8.863517058E1,6.982721090E-1,-1.372968107E-1,2.194441080E0
8.864516758E1,7.001917362E-1,-1.429660082E0,6.099227071E-1
8.865516358E1,4.751551449E-1,-1.107266784E0,2.016779482E-1
8.866516058E1,3.850154579E-1,-3.855685294E-1,2.691216171E-1
8.867515758E1,1.105021611E-1,-1.378829002E0,2.560705245E-1
8.868515458E1,3.997014463E-2,-2.720241308E0,1.957074106E-1
8.869515158E1,3.223610818E-1,-1.955481768E0,1.606753916E-1
8.870514858E1,1.763942987E-1,-2.104615927E0,5.548105016E-2
8.871514558E1,-1.054733321E-1,-2.389597893E0,-6.123412251E-1
8.872514258E1,1.678916365E-1,-2.157330275E0,-1.088038445E0
8.873513958E1,8.302435279E-1,-3.090469837E0,-1.439973831E0
8.874513658E1,1.584409833E0,-4.914067268E0,-1.656259537E0
8.875513358E1,2.569962740E0,-6.382824421E0,-1.573067188E0
8.876513058E1,3.468608141E0,-7.298910618E0,-1.432325006E0
8.877512658E1,3.997907400E0,-8.677428246E0,-1.425994158E0
8.878512358E1,3.993628740E0,-7.014778137E0,-1.301876426E0
8.879512058E1,1.767315269E0,-3.338760614E0,-5.126018524E-1
8.880511758E1,8.484954238E-1,-1.388563275E0,6.181265116E-1
8.881511458E1,-1.066177189E-1,1.926716417E-1,1.299617171E0
8.882511158E1,-6.391304135E-1,1.175330162E0,1.685374856E0
8.883510858E1,-7.544271946E-1,1.910443068E0,2.034482241E0
8.884510558E1,-5.478644371E-1,1.961734056E0,2.360588074E0
8.885510258E1,-1.173820794E-1,1.646349549E0,2.441833973E0
8.886509958E1,4.051129520E-1,1.176542997E0,2.203226328E0
8.887509658E1,9.925474524E-1,3.779076338E-1,1.926594138E0
8.888509358E1,1.580255747E0,-6.684557796E-1,1.759010911E0
8.889509058E1,2.104507446E0,-1.555442095E0,1.541856766E0
8.890508658E1,2.520433664E0,-2.144172668E0,1.261236072E0
8.891508358E1,2.806262016E0,-2.575217009E0,7.537103295E-1
8.892508058E1,3.005121946E0,-2.823746443E0,2.653415203E-1
8.893507758E1,3.129978657E0,-2.798935652E0,3.264090791E-2
8.894507458E1,3.149456024E0,-2.499629974E0,-1.801675707E-1
8.895507158E1,3.052044868E0,-1.833924174E0,-3.628849089E-1
8.896506858E1,2.611247778E0,-1.063304186E0,-3.029183745E-1
8.897506558E1,2.016717672E0,-5.731315017E-1,-2.671388090E-1
8.898506258E1,1.542105079E0,-1.085599586E-1,-2.370094955E-1
8.899505958E1,1.178753495E0,2.050453722E-1,-1.701947898E-1
8.900505658E1,9.434884191E-1,3.755316138E-1,-1.087763086E-1
8.901505358E1,7.754802108E-1,4.263114631E-1,-6.993331015E-2
8.902504958E1,6.406142712E-1,3.864021301E-1,-6.338406354E-2
8.903504658E1,5.207062364E-1,3.026824594E-1,-9.037280083E-2
8.904504358E1,3.876110017E-1,2.014155835E-1,-1.392520368E-1
8.905504058E1,2.587347627E-1,1.079985499E-1,-2.252612263E-1
8.906503758E1,1.856671274E-1,2.476667613E-2,-3.544833958E-1
8.907503458E1,1.895824969E-1,-9.100732952E-2,-5.095406175E-1
8.908503158E1,2.393171191E-1,-1.710343957E-1,-6.821310520E-1
8.909502858E1,5.788427591E-1,2.041549236E-1,-7.436497808E-1
8.910502558E1,6.654129028E-1,-2.235225439E-1,-8.084799647E-1
