"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.369648179E1,-1.136642456E1,-4.136441803E1,1.866775894E1
1.370647879E1,-1.111677551E1,-4.149298859E1,1.899980927E1
1.371647579E1,-1.017442322E1,-4.147850037E1,1.897381210E1
1.372647279E1,-9.573532104E0,-4.172474670E1,1.911681366E1
1.373646979E1,-8.510787964E0,-4.189983749E1,1.892951202E1
1.374646679E1,-7.631515503E0,-4.233028030E1,1.874162292E1
1.375646379E1,-6.565704346E0,-4.273323059E1,1.838980865E1
1.376646079E1,-5.381927490E0,-4.286100006E1,1.818640518E1
1.377645779E1,-4.211868286E0,-4.293652344E1,1.815989685E1
1.378645479E1,-3.149459839E0,-4.311417389E1,1.833027077E1
1.379645179E1,-2.219726562E0,-4.274422455E1,1.890601730E1
1.380644879E1,-1.448471069E0,-4.241486359E1,1.998299980E1
1.381644579E1,-6.437683105E-1,-4.174084473E1,2.089423943E1
1.382644279E1,-5.969238281E-2,-4.146664429E1,2.202425003E1
1.383643979E1,8.835754395E-1,-4.072991180E1,2.300650024E1
1.384643679E1,1.507507324E0,-4.050749207E1,2.356169128E1
1.385643379E1,2.245529175E0,-4.010017776E1,2.391292191E1
1.386643079E1,2.762435913E0,-4.014016342E1,2.349808502E1
1.387642779E1,3.153533936E0,-4.024945831E1,2.320726204E1
1.388642479E1,3.254425049E0,-4.096739197E1,2.248959351E1
1.389642179E1,3.644622803E0,-4.122935486E1,2.172729301E1
1.390641875E1,3.787582397E0,-4.170160675E1,2.064440918E1
1.391641575E1,4.007110596E0,-4.179993439E1,2.011174965E1
1.392641275E1,4.192413330E0,-4.211641693E1,1.963011360E1
1.393640975E1,4.609146118E0,-4.210514832E1,1.927726746E1
1.394640675E1,4.870620728E0,-4.225750732E1,1.931841469E1
1.395640375E1,5.362869263E0,-4.197991180E1,1.943019104E1
1.396640075E1,5.791183472E0,-4.200156403E1,1.959744644E1
1.397639775E1,6.052947998E0,-4.188719940E1,1.958451843E1
1.398639475E1,5.805923462E0,-4.216721344E1,1.957055664E1
1.399639175E1,5.470901489E0,-4.204764175E1,1.923777199E1
1.400638875E1,4.823852539E0,-4.243307877E1,1.942098427E1
1.401638575E1,4.529113770E0,-4.232263565E1,1.930018616E1
1.402638375E1,4.055374146E0,-4.239435196E1,1.920654297E1
1.403638075E1,3.710693359E0,-4.222790527E1,1.918557930E1
1.404637775E1,3.050048828E0,-4.255845642E1,1.909189606E1
1.405637475E1,2.763259888E0,-4.247159576E1,1.881088066E1
1.406637175E1,2.373443604E0,-4.258129120E1,1.863323593E1
1.407636875E1,2.054885864E0,-4.261802673E1,1.846201706E1
1.408636575E1,1.639755249E0,-4.273760986E1,1.824599838E1
1.409636275E1,1.343475342E0,-4.267172241E1,1.818579483E1
1.410635975E1,8.795318604E-1,-4.268122101E1,1.826475334E1
1.411635675E1,4.941864014E-1,-4.260138321E1,1.841190338E1
1.412635375E1,-1.934814453E-2,-4.260131454E1,1.854589081E1
1.413635075E1,-5.377502441E-1,-4.243741989E1,1.885472107E1
1.414634775E1,-1.237045288E0,-4.256042862E1,1.883757210E1
1.415634475E1,-1.866027832E0,-4.234708405E1,1.895226479E1
